STRUCTURE,STRUCTURE_ID,freq,sex,age,isced97,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y25-34,TOTAL,BG,2008,43.7,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y25-34,TOTAL,CY,2008,41.5,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y25-34,TOTAL,CZ,2008,59.9,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y25-34,TOTAL,EL,2008,64.5,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y25-34,TOTAL,ES,2008,50.7,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y25-34,TOTAL,HU,2008,57.0,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y25-34,TOTAL,LV,2008,62.1,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y25-34,TOTAL,MT,2008,20.1,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y25-34,TOTAL,PL,2008,57.2,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y25-34,TOTAL,SK,2008,51.8,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y35-44,ED0-2,AT,2008,38.7,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y35-44,ED0-2,BG,2008,52.6,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y35-44,ED0-2,CY,2008,48.5,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y35-44,ED0-2,EL,2008,73.7,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y35-44,ED0-2,ES,2008,55.1,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y35-44,ED0-2,HU,2008,65.9,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y35-44,ED0-2,LV,2008,47.8,u
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y35-44,ED0-2,PL,2008,64.9,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y35-44,ED3_4,AT,2008,33.6,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y35-44,ED3_4,BG,2008,53.0,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y35-44,ED3_4,CY,2008,43.4,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y35-44,ED3_4,CZ,2008,60.9,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y35-44,ED3_4,EL,2008,77.5,
