STRUCTURE,STRUCTURE_ID,freq,unit,barrier,quantile,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU1,F,UK,2012,1709.7,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU1,M,AT,2012,112.6,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU1,M,BE,2012,80.9,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU1,M,BG,2012,67.6,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU1,M,CY,2012,3.6,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU1,M,CZ,2012,70.6,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU1,M,DE,2012,1359.8,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU1,M,DK,2012,86.4,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU1,M,EE,2012,11.2,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU1,M,EEA,2012,5781.3,e
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU1,M,EL,2012,57.3,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU1,M,ES,2012,440.2,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU1,M,EU27_2007,2012,5727.1,e
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU1,M,FI,2012,78.2,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU1,M,FR,2012,475.8,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU1,M,HU,2012,128.5,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU1,M,IS,2012,2.4,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU1,M,IT,2012,336.2,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU1,M,LT,2012,18.3,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU1,M,LU,2012,6.7,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU1,M,LV,2012,13.6,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU1,M,MT,2012,2.4,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU1,M,NL,2012,156.9,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU1,M,NO,2012,51.8,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU1,M,PL,2012,271.3,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU1,M,PT,2012,15.8,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU1,M,RO,2012,455.8,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU1,M,SE,2012,84.0,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU1,M,SI,2012,23.2,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU1,M,SK,2012,53.9,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU1,M,UK,2012,1316.4,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU1,T,AT,2012,198.1,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU1,T,BE,2012,195.3,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU1,T,BG,2012,230.5,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU1,T,CY,2012,9.4,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU1,T,CZ,2012,195.7,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU1,T,DE,2012,3730.8,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU1,T,DK,2012,218.5,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU1,T,EE,2012,52.3,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU1,T,EEA,2012,15197.2,e
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU1,T,EL,2012,188.4,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU1,T,ES,2012,1360.6,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU1,T,EU27_2007,2012,15038.4,e
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU1,T,FI,2012,202.9,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU1,T,FR,2012,1265.2,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU1,T,HU,2012,407.4,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU1,T,IS,2012,6.3,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU1,T,IT,2012,894.5,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU1,T,LT,2012,66.0,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU1,T,LU,2012,15.9,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU1,T,LV,2012,67.0,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU1,T,MT,2012,7.0,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU1,T,NL,2012,427.0,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU1,T,NO,2012,152.5,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU1,T,PL,2012,715.6,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU1,T,PT,2012,43.9,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU1,T,RO,2012,1087.5,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU1,T,SE,2012,182.2,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU1,T,SI,2012,71.0,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU1,T,SK,2012,179.8,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU1,T,UK,2012,3026.1,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU2,F,AT,2012,69.3,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU2,F,BE,2012,111.6,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU2,F,BG,2012,82.5,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU2,F,CY,2012,10.8,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU2,F,CZ,2012,123.7,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU2,F,DE,2012,955.7,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU2,F,DK,2012,66.4,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU2,F,EE,2012,16.7,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU2,F,EEA,2012,5315.5,e
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU2,F,EL,2012,100.9,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU2,F,ES,2012,795.3,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU2,F,EU27_2007,2012,5253.4,e
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU2,F,FI,2012,69.9,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU2,F,FR,2012,553.6,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU2,F,HU,2012,152.2,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU2,F,IS,2012,2.9,u
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU2,F,IT,2012,515.6,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU2,F,LT,2012,56.6,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU2,F,LU,2012,4.1,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU2,F,LV,2012,28.5,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU2,F,MT,2012,1.2,u
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU2,F,NL,2012,148.3,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU2,F,NO,2012,59.2,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU2,F,PL,2012,508.1,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU2,F,PT,2012,41.6,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU2,F,RO,2012,133.0,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU2,F,SE,2012,77.6,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU2,F,SI,2012,27.6,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU2,F,SK,2012,64.5,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU2,F,UK,2012,538.4,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU2,M,AT,2012,37.6,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU2,M,BE,2012,82.4,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU2,M,BG,2012,86.3,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU2,M,CY,2012,11.6,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU2,M,CZ,2012,89.0,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU2,M,DE,2012,778.3,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU2,M,DK,2012,56.9,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU2,M,EE,2012,11.5,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU2,M,EEA,2012,3863.4,e
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU2,M,EL,2012,45.3,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU2,M,ES,2012,542.3,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU2,M,EU27_2007,2012,3818.6,e
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU2,M,FI,2012,82.2,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU2,M,FR,2012,354.5,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU2,M,HU,2012,116.6,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU2,M,IS,2012,1.3,u
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU2,M,IT,2012,208.4,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU2,M,LT,2012,16.7,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU2,M,LU,2012,3.3,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU2,M,LV,2012,14.8,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU2,M,MT,2012,1.1,u
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU2,M,NL,2012,104.7,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU2,M,NO,2012,43.5,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU2,M,PL,2012,289.2,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU2,M,PT,2012,33.9,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU2,M,RO,2012,163.1,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU2,M,SE,2012,60.1,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU2,M,SI,2012,26.6,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU2,M,SK,2012,49.3,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU2,M,UK,2012,553.1,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU2,T,AT,2012,106.9,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU2,T,BE,2012,194.0,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU2,T,BG,2012,168.8,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU2,T,CY,2012,22.4,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU2,T,CZ,2012,212.7,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU2,T,DE,2012,1734.0,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU2,T,DK,2012,123.3,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU2,T,EE,2012,28.1,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU2,T,EEA,2012,9178.9,e
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU2,T,EL,2012,146.2,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU2,T,ES,2012,1337.5,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU2,T,EU27_2007,2012,9072.0,e
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU2,T,FI,2012,152.2,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU2,T,FR,2012,908.2,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU2,T,HU,2012,268.8,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU2,T,IS,2012,4.3,u
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU2,T,IT,2012,724.0,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU2,T,LT,2012,73.3,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU2,T,LU,2012,7.4,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU2,T,LV,2012,43.3,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU2,T,MT,2012,2.2,u
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU2,T,NL,2012,252.9,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU2,T,NO,2012,102.7,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU2,T,PL,2012,797.3,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU2,T,PT,2012,75.4,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU2,T,RO,2012,296.1,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU2,T,SE,2012,137.7,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU2,T,SI,2012,54.2,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU2,T,SK,2012,113.8,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU2,T,UK,2012,1091.5,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU3,F,AT,2012,35.3,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU3,F,BE,2012,76.6,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU3,F,BG,2012,13.5,u
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU3,F,CY,2012,3.8,u
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU3,F,CZ,2012,73.2,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU3,F,DE,2012,776.9,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU3,F,DK,2012,55.2,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU3,F,EE,2012,8.2,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU3,F,EEA,2012,4027.8,e
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU3,F,EL,2012,48.6,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU3,F,ES,2012,355.0,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU3,F,EU27_2007,2012,3988.6,e
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU3,F,FI,2012,27.5,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU3,F,FR,2012,404.3,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU3,F,HU,2012,90.5,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU3,F,IS,2012,2.5,u
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU3,F,IT,2012,462.3,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU3,F,LT,2012,38.2,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU3,F,LU,2012,4.5,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU3,F,LV,2012,22.0,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU3,F,MT,2012,1.5,u
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU3,F,NL,2012,144.5,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU3,F,NO,2012,36.7,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU3,F,PL,2012,261.5,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU3,F,PT,2012,51.3,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU3,F,RO,2012,,u
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU3,F,SE,2012,103.2,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU3,F,SI,2012,10.5,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU3,F,SK,2012,15.2,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU3,F,UK,2012,881.8,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU3,M,AT,2012,23.3,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU3,M,BE,2012,31.3,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU3,M,BG,2012,27.0,u
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU3,M,CY,2012,6.0,u
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU3,M,CZ,2012,59.8,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU3,M,DE,2012,747.8,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU3,M,DK,2012,54.7,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU3,M,EE,2012,5.4,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU3,M,EEA,2012,3182.5,e
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU3,M,EL,2012,48.4,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU3,M,ES,2012,262.3,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU3,M,EU27_2007,2012,3150.3,e
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU3,M,FI,2012,18.6,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU3,M,FR,2012,421.4,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU3,M,HU,2012,66.0,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU3,M,IS,2012,1.0,u
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU3,M,IT,2012,271.9,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU3,M,LT,2012,22.0,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU3,M,LU,2012,2.7,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU3,M,LV,2012,21.6,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU3,M,MT,2012,1.7,u
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU3,M,NL,2012,84.1,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU3,M,NO,2012,31.2,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU3,M,PL,2012,217.3,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU3,M,PT,2012,28.1,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU3,M,RO,2012,,u
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU3,M,SE,2012,81.0,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU3,M,SI,2012,14.3,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU3,M,SK,2012,18.2,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU3,M,UK,2012,598.4,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU3,T,AT,2012,58.6,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU3,T,BE,2012,107.9,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU3,T,BG,2012,40.6,u
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU3,T,CY,2012,9.7,u
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU3,T,CZ,2012,133.1,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU3,T,DE,2012,1524.8,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU3,T,DK,2012,109.9,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU3,T,EE,2012,13.6,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU3,T,EEA,2012,7210.2,e
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU3,T,EL,2012,97.0,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU3,T,ES,2012,617.3,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU3,T,EU27_2007,2012,7138.9,e
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU3,T,FI,2012,46.1,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU3,T,FR,2012,825.8,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU3,T,HU,2012,156.5,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU3,T,IS,2012,3.4,u
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU3,T,IT,2012,734.3,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU3,T,LT,2012,60.2,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU3,T,LU,2012,7.3,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU3,T,LV,2012,43.5,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU3,T,MT,2012,3.2,u
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU3,T,NL,2012,228.6,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU3,T,NO,2012,67.9,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU3,T,PL,2012,478.9,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU3,T,PT,2012,79.4,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU3,T,RO,2012,,u
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU3,T,SE,2012,184.2,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU3,T,SI,2012,24.8,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU3,T,SK,2012,33.4,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU3,T,UK,2012,1480.1,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU4,F,AT,2012,23.1,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU4,F,BE,2012,55.7,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU4,F,BG,2012,,u
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU4,F,CY,2012,,u
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU4,F,CZ,2012,42.8,u
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU4,F,DE,2012,499.6,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU4,F,DK,2012,45.5,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU4,F,EE,2012,3.6,u
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU4,F,EEA,2012,2573.5,e
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU4,F,EL,2012,40.5,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU4,F,ES,2012,248.6,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU4,F,EU27_2007,2012,2540.6,e
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU4,F,FI,2012,8.5,u
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU4,F,FR,2012,247.2,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU4,F,HU,2012,65.5,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU4,F,IS,2012,,u
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU4,F,IT,2012,228.5,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU4,F,LT,2012,27.4,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU4,F,LU,2012,2.0,u
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU4,F,LV,2012,15.5,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU4,F,MT,2012,1.2,u
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU4,F,NL,2012,84.3,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU4,F,NO,2012,31.8,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,LEIS,QU4,F,PL,2012,256.6,
