STRUCTURE,STRUCTURE_ID,freq,owner,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,ES,1995,30101.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,ES,1996,27397.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,ES,1997,26691.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,ES,1998,26646.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,ES,1999,26520.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,ES,2000,26608.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,ES,2001,26579.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,ES,2002,27490.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,ES,2003,27228.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,ES,2004,28791.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,ES,2005,28676.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,ES,2006,28956.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,ES,2007,30075.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,ES,2008,29675.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,ES,2009,29229.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,ES,2010,26371,b
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,ES,2011,26207.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,ES,2012,26140.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,ES,2013,26009.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,ES,2014,26113.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,ES,2015,26599.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,ES,2016,26328.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,ES,2017,26639.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,ES,2018,26791.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,ES,2019,26449.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,ES,2020,25937.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,ES,2021,26076,p
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,FI,1994,1351.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,FI,1995,1375.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,FI,1996,1367.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,FI,1997,1380.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,FI,1998,1460.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,FI,1999,1423.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,FI,2000,1290.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,FI,2001,1366.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,FI,2002,1297.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,FI,2003,1297.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,FI,2004,1371.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,FI,2005,1354.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,FI,2006,1476.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,FI,2007,1389.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,FI,2008,1438.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,FI,2009,1336.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,FI,2010,1373.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,FI,2011,1446.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,FI,2012,1330.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,FI,2013,1105.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,FI,2014,929.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,FI,2015,1159.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,FI,2016,1029.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,FI,2017,1181.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,FI,2018,1042.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,FI,2019,745.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,FI,2020,696.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,FR,1997,101048.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,FR,1998,100183.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,FR,1999,99162.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,FR,2000,96018.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,FR,2001,95008.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,FR,2002,94591.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,FR,2003,93754.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,FR,2004,93520.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,FR,2005,93261.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,FR,2006,94099.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,FR,2007,94531.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,FR,2008,94855.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,FR,2009,96261.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,FR,2010,97250.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,FR,2011,97763.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,FR,2012,98545.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,FR,2013,97887,b
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,FR,2014,97439.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,FR,2015,97295.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,FR,2016,97148.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,FR,2017,96514.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,FR,2018,95764.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,FR,2019,94509.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,FR,2020,93290.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,FR,2021,92679.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,HR,2010,129.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,HR,2011,143.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,HR,2012,256.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,HR,2013,277.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,HR,2014,268.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,HR,2015,235.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,HR,2016,269.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,HR,2017,268.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,HR,2018,268.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,HR,2019,281.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,HR,2020,288.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,HR,2021,287.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,HU,2003,0.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,HU,2004,0.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,HU,2005,0.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,HU,2006,201.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,HU,2007,181,b
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,HU,2008,150.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,HU,2009,181.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,HU,2010,181.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,HU,2011,187.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,IE,2020,1715.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,IE,2021,1662.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,IS,2007,0.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,IS,2008,0.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,IS,2009,0.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,IS,2010,0.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,IS,2011,0.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,IS,2012,0.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,IS,2013,0.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,IS,2014,0.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,IS,2015,0.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,IS,2016,0.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,IS,2017,0.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,IS,2018,0.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,IS,2019,0.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,IS,2020,0.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,IT,2003,64860.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,IT,2004,64400.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,IT,2005,65924.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,IT,2006,66497.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,IT,2007,64542.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,IT,2008,62918.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,IT,2009,61626.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,IT,2010,60387.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,IT,2011,58385.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,IT,2012,56289.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,IT,2013,56271.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,IT,2014,55956.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,IT,2015,55325.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,IT,2016,55827.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,IT,2017,56425.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,IT,2018,55903.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,IT,2019,55474.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,IT,2020,68822,b
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,IT,2021,66487.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,LI,1982,0.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,LI,1983,0.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,LI,1984,0.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,LI,1985,0.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,LI,1986,0.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,LI,1987,0.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,LI,1988,0.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,LI,1989,0.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,LI,1990,0.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,LI,1991,0.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,LI,1992,0.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,LI,1993,0.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,LI,1994,0.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,LI,1995,0.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,LI,1996,0.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,LI,1997,0.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,LI,1998,0.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,LI,1999,0.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,LI,2000,0.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,LI,2001,0.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,LI,2002,0.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,LI,2003,0.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,LI,2004,0.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,LI,2005,0.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,LI,2006,0.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,LI,2007,0.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,LI,2008,0.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,LI,2009,0.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,LI,2010,4.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,LI,2011,4.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,LI,2012,4.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,LI,2013,4.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,LI,2014,4.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,LI,2015,4.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,LI,2016,4.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,LI,2017,37.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,LI,2018,4.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,LI,2019,21.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,LI,2020,54.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,LI,2021,54.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,LT,1995,4.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,LT,1996,9.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,LT,1997,0.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,LT,1998,6.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,LT,1999,3.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,LT,2000,3.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,LT,2001,105.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,LT,2002,52.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,LT,2003,67.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,LT,2004,77.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,LT,2005,100.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,LT,2006,101.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,LT,2007,80.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,LT,2008,92.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,LT,2009,104.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,LT,2010,175.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,LT,2011,110.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,LT,2012,220.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,LT,2013,241.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,LT,2014,131.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,LT,2015,179.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,LT,2016,161.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,LT,2017,154.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,LT,2018,185.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,LT,2019,206.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,LT,2020,222.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,LT,2021,230.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,LV,2000,482.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,LV,2001,489.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,LV,2002,597.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,LV,2003,892.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,LV,2004,891.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,LV,2005,912.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,LV,2006,923.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,LV,2007,1078.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,LV,2008,1054.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,LV,2009,862.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,LV,2010,766.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,LV,2011,1050.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,LV,2012,1060.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,LV,2013,1076.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,LV,2014,1109.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,LV,2015,1120.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,LV,2016,1119.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,LV,2017,1094.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,LV,2018,1072.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,LV,2019,997.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,LV,2020,1020.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,LV,2021,844.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,MK,2006,97.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,MK,2007,98.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,MK,2008,112.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,MK,2009,115.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,MK,2010,197.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,MK,2011,284.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,MK,2012,270.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,MK,2013,272.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,MK,2014,287.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,MK,2015,258.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,MK,2016,329.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,MK,2017,320.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,MK,2018,304.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,MK,2019,362.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,MK,2020,420.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,MK,2021,406.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,MT,2009,164.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,MT,2010,164.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,MT,2011,52.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,MT,2012,114.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,MT,2013,121.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,MT,2014,105.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,MT,2015,108.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,MT,2016,122.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,MT,2017,90.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,MT,2018,108.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,MT,2019,123.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,MT,2020,126.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,MT,2021,116.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,PL,2007,44554.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,PL,2008,48149.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,PL,2009,54118.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,PL,2010,61281.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,PL,2011,67732.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,PL,2017,45055,b
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,PL,2018,45592.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,PL,2019,44412.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,PL,2020,45332.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,PL,2021,45850.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,PT,1985,1525.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,PT,1986,1572.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,PT,1987,1442.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,PT,1988,1458.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,PT,1989,1368.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,PT,1990,1621.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,PT,1991,1523.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,PT,1992,1525.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,PT,1993,1521.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,PT,1994,1552.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,PT,1995,1633.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,PT,1996,2003.00,
dataflow,ESTAT:HLTH_RS_BDS2(1.0),A,PRV_P,NR,PT,1997,1999.00,
