STRUCTURE,STRUCTURE_ID,freq,unit,sizeclas,severity,nace_r2,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,D_GE4,A_C-N,PT,2016,25.78,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,D_GE4,A_C-N,PT,2017,22.55,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,D_GE4,A_C-N,PT,2018,23.92,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,D_GE4,A_C-N,PT,2019,23.88,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,D_GE4,A_C-N,PT,2020,23.16,b
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,D_GE4,A_C-N,PT,2021,24.86,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,D_GE4,A_C-N,RO,2008,5.07,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,D_GE4,A_C-N,RO,2009,5.03,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,D_GE4,A_C-N,RO,2010,5,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,D_GE4,A_C-N,RO,2011,6.19,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,D_GE4,A_C-N,RO,2012,6.51,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,D_GE4,A_C-N,RO,2013,6.15,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,D_GE4,A_C-N,RO,2014,6.39,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,D_GE4,A_C-N,RO,2015,6.84,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,D_GE4,A_C-N,RO,2016,5.91,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,D_GE4,A_C-N,RO,2017,6.17,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,D_GE4,A_C-N,RO,2018,6.63,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,D_GE4,A_C-N,RO,2019,6.38,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,D_GE4,A_C-N,RO,2020,7.14,b
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,D_GE4,A_C-N,RO,2021,7.49,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,D_GE4,A_C-N,SE,2008,13.6,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,D_GE4,A_C-N,SE,2009,14.48,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,D_GE4,A_C-N,SE,2010,14.46,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,D_GE4,A_C-N,SE,2011,14.18,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,D_GE4,A_C-N,SE,2012,15.15,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,D_GE4,A_C-N,SE,2013,15.06,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,D_GE4,A_C-N,SE,2014,15.24,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,D_GE4,A_C-N,SE,2015,15.35,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,D_GE4,A_C-N,SE,2016,14.6,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,D_GE4,A_C-N,SE,2017,12.77,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,D_GE4,A_C-N,SE,2018,13.86,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,D_GE4,A_C-N,SE,2019,14.27,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,D_GE4,A_C-N,SE,2020,14.68,b
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,D_GE4,A_C-N,SE,2021,12.7,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,D_GE4,A_C-N,SI,2008,12.04,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,D_GE4,A_C-N,SI,2009,13.59,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,D_GE4,A_C-N,SI,2010,13.61,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,D_GE4,A_C-N,SI,2011,14.01,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,D_GE4,A_C-N,SI,2012,14.38,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,D_GE4,A_C-N,SI,2013,14.02,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,D_GE4,A_C-N,SI,2014,14.12,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,D_GE4,A_C-N,SI,2015,14.29,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,D_GE4,A_C-N,SI,2016,14.29,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,D_GE4,A_C-N,SI,2017,13.75,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,D_GE4,A_C-N,SI,2018,13.08,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,D_GE4,A_C-N,SI,2019,13.06,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,D_GE4,A_C-N,SI,2020,35.13,b
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,D_GE4,A_C-N,SI,2021,11.25,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,D_GE4,A_C-N,SK,2008,6.71,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,D_GE4,A_C-N,SK,2009,7.1,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,D_GE4,A_C-N,SK,2010,6.91,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,D_GE4,A_C-N,SK,2011,7.16,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,D_GE4,A_C-N,SK,2012,6.69,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,D_GE4,A_C-N,SK,2013,7.11,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,D_GE4,A_C-N,SK,2014,7.41,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,D_GE4,A_C-N,SK,2015,6.54,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,D_GE4,A_C-N,SK,2016,7.3,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,D_GE4,A_C-N,SK,2017,7.35,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,D_GE4,A_C-N,SK,2018,7.37,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,D_GE4,A_C-N,SK,2019,9.14,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,D_GE4,A_C-N,SK,2020,9.5,b
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,D_GE4,A_C-N,SK,2021,8.34,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,D_GE4,A_C-N,UK,2008,0,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,D_GE4,A_C-N,UK,2009,0,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,D_GE4,A_C-N,UK,2010,0,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,D_GE4,A_C-N,UK,2011,0,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,D_GE4,A_C-N,UK,2012,0,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,D_GE4,A_C-N,UK,2013,0,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,D_GE4,A_C-N,UK,2014,0.13,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,D_GE4,A_C-N,UK,2015,0,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,D_GE4,A_C-N,UK,2016,0,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,D_GE4,A_C-N,UK,2017,0.11,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,D_GE4,A_C-N,UK,2018,0,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,AT,2008,13.77,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,AT,2009,9.8,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,AT,2010,6.96,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,AT,2011,9.43,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,AT,2012,12.41,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,AT,2013,8.46,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,AT,2014,10.08,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,AT,2015,7.2,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,AT,2016,5,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,AT,2017,14.44,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,AT,2018,11.67,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,AT,2019,17.2,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,AT,2020,10.13,b
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,AT,2021,7,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,BE,2008,25.56,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,BE,2009,20,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,BE,2010,32.35,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,BE,2011,25.76,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,BE,2012,13.04,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,BE,2013,17.46,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,BE,2014,15.56,b
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,BE,2015,14.06,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,BE,2016,25,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,BE,2017,33.93,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,BE,2018,25.37,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,BE,2019,30.61,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,BE,2020,25.49,b
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,BE,2021,27.91,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,BG,2008,6.57,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,BG,2009,8.97,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,BG,2010,10.84,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,BG,2011,20.24,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,BG,2012,12.22,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,BG,2013,15.28,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,BG,2014,12.73,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,BG,2015,15.29,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,BG,2016,22.37,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,BG,2017,24.71,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,BG,2018,19.51,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,BG,2019,26.58,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,BG,2020,24.39,b
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,BG,2021,23.08,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,CH,2008,30.86,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,CH,2009,30.16,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,CH,2010,17.65,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,CH,2011,22.45,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,CH,2012,23.33,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,CH,2013,21.21,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,CH,2014,23.44,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,CH,2015,23.4,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,CH,2016,26.47,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,CH,2017,40,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,CH,2018,31.11,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,CH,2019,32,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,CH,2020,21.95,b
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,CH,2021,10,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,CY,2008,58.33,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,CY,2009,57.14,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,CY,2010,83.33,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,CY,2011,60,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,CY,2012,42.86,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,CY,2013,75,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,CY,2014,0,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,CY,2015,75,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,CY,2016,100,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,CY,2017,0,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,CY,2018,33.33,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,CY,2019,77.78,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,CY,2020,68.75,b
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,CY,2021,80,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,CZ,2008,15.43,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,CZ,2009,13.19,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,CZ,2010,13.91,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,CZ,2011,9.7,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,CZ,2012,14.42,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,CZ,2013,18.75,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,CZ,2014,11.88,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,CZ,2015,20.17,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,CZ,2016,15.12,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,CZ,2017,15.66,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,CZ,2018,14.13,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,CZ,2019,13.92,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,CZ,2020,13.48,b
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,CZ,2021,5.97,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,DE,2008,25.26,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,DE,2009,20.7,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,DE,2010,20.9,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,DE,2011,18.98,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,DE,2012,21.56,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,DE,2013,19.67,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,DE,2014,16,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,DE,2015,17.65,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,DE,2016,14.99,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,DE,2017,21.53,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,DE,2018,18.16,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,DE,2019,16.11,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,DE,2020,22.35,b
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,DE,2021,15.29,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,DK,2008,0,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,DK,2009,0,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,DK,2010,0,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,DK,2011,0,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,DK,2012,0,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,DK,2013,0,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,DK,2014,0,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,DK,2015,0,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,DK,2016,0,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,DK,2017,0,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,DK,2018,0,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,DK,2019,0,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,DK,2020,31.25,b
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,DK,2021,24.24,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,EE,2008,25,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,EE,2009,15.38,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,EE,2010,20,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,EE,2011,50,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,EE,2012,18.18,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,EE,2013,44.44,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,EE,2014,38.46,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,EE,2015,23.08,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,EE,2016,8.33,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,EE,2017,16.67,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,EE,2018,54.55,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,EE,2019,28.57,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,EE,2020,66.67,b
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,EE,2021,10,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,EL,2008,49.09,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,EL,2009,42.86,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,EL,2010,50,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,EL,2011,58.82,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,EL,2012,44,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,EL,2013,55,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,EL,2014,40,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,EL,2015,53.57,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,EL,2016,41.38,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,EL,2017,48.39,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,EL,2018,45.71,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,EL,2019,50,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,EL,2020,48.39,b
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,EL,2021,50,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,ES,2008,39.31,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,ES,2009,36.44,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,ES,2010,33.44,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,ES,2011,33.33,b
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,ES,2012,37.36,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,ES,2013,43.1,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,ES,2014,36.03,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,ES,2015,30.32,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,ES,2016,36.53,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,ES,2017,34.83,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,ES,2018,35.86,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,ES,2019,30.43,b
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,ES,2020,35.47,b
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,ES,2021,29.36,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,EU15,2008,27.49,u
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,EU15,2009,26.46,u
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,EU15,2010,25.82,u
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,EU15,2011,25.41,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,EU15,2012,27.05,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,EU15,2013,26.14,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,EU15,2014,24.53,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,EU15,2015,23.47,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,EU15,2016,26.98,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,EU15,2017,26.32,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,EU15,2018,24.39,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,EU27_2007,2008,24.41,e
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,EU27_2007,2009,25.41,e
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,EU27_2007,2010,24.83,u
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,EU27_2007,2011,24.43,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,EU27_2007,2012,24.57,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,EU27_2007,2013,25.39,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,EU27_2007,2014,23.52,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,EU27_2007,2015,23.85,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,EU27_2007,2016,26.14,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,EU27_2007,2017,25.77,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,EU27_2007,2018,24.42,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,EU27_2020,2010,25.64,u
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,EU27_2020,2011,25.65,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,EU27_2020,2012,25.71,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,EU27_2020,2013,27.37,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,EU27_2020,2014,24.82,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,EU27_2020,2015,25.4,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,EU27_2020,2016,27.97,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,EU27_2020,2017,27.91,e
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,EU27_2020,2018,26.29,
dataflow,ESTAT:HSW_MI04(1.0),A,PC,1-9,FAT,A_C-N,EU27_2020,2019,26.85,
