STRUCTURE,STRUCTURE_ID,freq,unit,assist,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1015,Y_GE15,T,EL,2012,420.1,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1015,Y_GE15,T,ES,2012,1976.2,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1015,Y_GE15,T,EU27_2007,2012,17438.7,e
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1015,Y_GE15,T,FI,2012,48.3,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1015,Y_GE15,T,FR,2012,2073.4,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1015,Y_GE15,T,HU,2012,165.0,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1015,Y_GE15,T,IS,2012,2.5,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1015,Y_GE15,T,IT,2012,3060.8,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1015,Y_GE15,T,LT,2012,145.2,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1015,Y_GE15,T,LU,2012,6.9,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1015,Y_GE15,T,LV,2012,46.3,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1015,Y_GE15,T,MT,2012,5.2,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1015,Y_GE15,T,NL,2012,264.0,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1015,Y_GE15,T,NO,2012,44.4,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1015,Y_GE15,T,PL,2012,869.9,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1015,Y_GE15,T,PT,2012,406.3,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1015,Y_GE15,T,RO,2012,1405.6,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1015,Y_GE15,T,SE,2012,102.7,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1015,Y_GE15,T,SI,2012,31.1,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1015,Y_GE15,T,SK,2012,105.1,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1015,Y_GE15,T,UK,2012,3227.5,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1015,Y_GE65,F,AT,2012,72.1,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1015,Y_GE65,F,BE,2012,129.3,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1015,Y_GE65,F,BG,2012,94.1,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1015,Y_GE65,F,CY,2012,6.0,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1015,Y_GE65,F,CZ,2012,83.1,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1015,Y_GE65,F,DE,2012,868.6,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1015,Y_GE65,F,DK,2012,30.1,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1015,Y_GE65,F,EE,2012,30.7,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1015,Y_GE65,F,EEA,2012,6962.2,e
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1015,Y_GE65,F,EL,2012,262.1,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1015,Y_GE65,F,ES,2012,956.0,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1015,Y_GE65,F,EU27_2007,2012,6949.8,e
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1015,Y_GE65,F,FI,2012,21.3,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1015,Y_GE65,F,FR,2012,684.1,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1015,Y_GE65,F,HU,2012,86.6,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1015,Y_GE65,F,IS,2012,1.0,u
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1015,Y_GE65,F,IT,2012,1590.7,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1015,Y_GE65,F,LT,2012,69.8,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1015,Y_GE65,F,LU,2012,2.0,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1015,Y_GE65,F,LV,2012,25.3,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1015,Y_GE65,F,MT,2012,2.4,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1015,Y_GE65,F,NL,2012,57.5,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1015,Y_GE65,F,NO,2012,11.3,u
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1015,Y_GE65,F,PL,2012,405.8,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1015,Y_GE65,F,PT,2012,166.8,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1015,Y_GE65,F,RO,2012,583.8,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1015,Y_GE65,F,SE,2012,22.1,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1015,Y_GE65,F,SI,2012,19.8,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1015,Y_GE65,F,SK,2012,29.3,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1015,Y_GE65,F,UK,2012,650.3,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1015,Y_GE65,M,AT,2012,17.9,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1015,Y_GE65,M,BE,2012,60.2,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1015,Y_GE65,M,BG,2012,42.3,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1015,Y_GE65,M,CY,2012,4.8,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1015,Y_GE65,M,CZ,2012,65.1,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1015,Y_GE65,M,DE,2012,294.8,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1015,Y_GE65,M,DK,2012,9.7,u
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1015,Y_GE65,M,EE,2012,10.0,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1015,Y_GE65,M,EEA,2012,3261.8,e
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1015,Y_GE65,M,EL,2012,78.4,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1015,Y_GE65,M,ES,2012,414.5,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1015,Y_GE65,M,EU27_2007,2012,3260.4,e
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1015,Y_GE65,M,FI,2012,7.4,u
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1015,Y_GE65,M,FR,2012,350.4,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1015,Y_GE65,M,HU,2012,34.8,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1015,Y_GE65,M,IS,2012,0.1,u
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1015,Y_GE65,M,IT,2012,761.8,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1015,Y_GE65,M,LT,2012,23.7,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1015,Y_GE65,M,LU,2012,1.3,u
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1015,Y_GE65,M,LV,2012,5.3,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1015,Y_GE65,M,MT,2012,1.2,u
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1015,Y_GE65,M,NL,2012,36.5,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1015,Y_GE65,M,NO,2012,1.3,u
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1015,Y_GE65,M,PL,2012,99.5,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1015,Y_GE65,M,PT,2012,85.3,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1015,Y_GE65,M,RO,2012,384.1,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1015,Y_GE65,M,SE,2012,21.7,u
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1015,Y_GE65,M,SI,2012,3.7,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1015,Y_GE65,M,SK,2012,16.9,u
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1015,Y_GE65,M,UK,2012,428.9,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1015,Y_GE65,T,AT,2012,90.0,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1015,Y_GE65,T,BE,2012,189.4,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1015,Y_GE65,T,BG,2012,136.5,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1015,Y_GE65,T,CY,2012,10.8,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1015,Y_GE65,T,CZ,2012,148.3,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1015,Y_GE65,T,DE,2012,1163.4,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1015,Y_GE65,T,DK,2012,39.8,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1015,Y_GE65,T,EE,2012,40.6,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1015,Y_GE65,T,EEA,2012,10224.0,e
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1015,Y_GE65,T,EL,2012,340.6,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1015,Y_GE65,T,ES,2012,1370.5,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1015,Y_GE65,T,EU27_2007,2012,10210.2,e
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1015,Y_GE65,T,FI,2012,28.6,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1015,Y_GE65,T,FR,2012,1034.4,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1015,Y_GE65,T,HU,2012,121.4,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1015,Y_GE65,T,IS,2012,1.2,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1015,Y_GE65,T,IT,2012,2352.5,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1015,Y_GE65,T,LT,2012,93.5,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1015,Y_GE65,T,LU,2012,3.3,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1015,Y_GE65,T,LV,2012,30.6,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1015,Y_GE65,T,MT,2012,3.6,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1015,Y_GE65,T,NL,2012,94.0,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1015,Y_GE65,T,NO,2012,12.6,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1015,Y_GE65,T,PL,2012,505.3,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1015,Y_GE65,T,PT,2012,252.1,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1015,Y_GE65,T,RO,2012,967.9,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1015,Y_GE65,T,SE,2012,43.8,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1015,Y_GE65,T,SI,2012,23.5,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1015,Y_GE65,T,SK,2012,46.2,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1015,Y_GE65,T,UK,2012,1079.2,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y15-44,F,AT,2012,67.4,u
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y15-44,F,BE,2012,98.5,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y15-44,F,BG,2012,,u
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y15-44,F,CY,2012,,u
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y15-44,F,CZ,2012,29.3,u
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y15-44,F,DE,2012,710.1,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y15-44,F,DK,2012,17.2,u
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y15-44,F,EE,2012,3.8,u
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y15-44,F,EEA,2012,2634.3,e
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y15-44,F,EL,2012,,u
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y15-44,F,ES,2012,138.8,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y15-44,F,EU27_2007,2012,2603.0,e
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y15-44,F,FI,2012,,u
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y15-44,F,FR,2012,284.3,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y15-44,F,HU,2012,47.3,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y15-44,F,IS,2012,1.9,u
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y15-44,F,IT,2012,223.9,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y15-44,F,LT,2012,9.7,u
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y15-44,F,LU,2012,5.9,u
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y15-44,F,LV,2012,5.9,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y15-44,F,MT,2012,,u
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y15-44,F,NL,2012,137.3,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y15-44,F,NO,2012,29.4,u
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y15-44,F,PL,2012,196.2,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y15-44,F,PT,2012,42.6,u
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y15-44,F,RO,2012,,u
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y15-44,F,SE,2012,39.5,u
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y15-44,F,SI,2012,,u
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y15-44,F,SK,2012,11.9,u
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y15-44,F,UK,2012,491.4,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y15-44,M,AT,2012,63.0,u
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y15-44,M,BE,2012,59.6,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y15-44,M,BG,2012,,u
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y15-44,M,CY,2012,,u
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y15-44,M,CZ,2012,23.8,u
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y15-44,M,DE,2012,451.9,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y15-44,M,DK,2012,,u
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y15-44,M,EE,2012,6.6,u
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y15-44,M,EEA,2012,1746.1,e
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y15-44,M,EL,2012,,u
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y15-44,M,ES,2012,80.9,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y15-44,M,EU27_2007,2012,1726.8,e
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y15-44,M,FI,2012,,u
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y15-44,M,FR,2012,198.3,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y15-44,M,HU,2012,63.4,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y15-44,M,IS,2012,,u
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y15-44,M,IT,2012,140.6,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y15-44,M,LT,2012,8.0,u
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y15-44,M,LU,2012,3.6,u
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y15-44,M,LV,2012,5.7,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y15-44,M,MT,2012,,u
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y15-44,M,NL,2012,84.1,u
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y15-44,M,NO,2012,,u
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y15-44,M,PL,2012,142.1,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y15-44,M,PT,2012,,u
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y15-44,M,RO,2012,,u
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y15-44,M,SE,2012,,u
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y15-44,M,SI,2012,8.6,u
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y15-44,M,SK,2012,,u
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y15-44,M,UK,2012,289.3,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y15-44,T,AT,2012,130.4,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y15-44,T,BE,2012,158.1,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y15-44,T,BG,2012,12.3,u
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y15-44,T,CY,2012,,u
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y15-44,T,CZ,2012,53.1,u
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y15-44,T,DE,2012,1162.0,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y15-44,T,DK,2012,23.4,u
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y15-44,T,EE,2012,10.4,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y15-44,T,EEA,2012,4380.4,e
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y15-44,T,EL,2012,21.6,u
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y15-44,T,ES,2012,219.7,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y15-44,T,EU27_2007,2012,4329.8,e
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y15-44,T,FI,2012,27.5,u
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y15-44,T,FR,2012,482.6,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y15-44,T,HU,2012,110.7,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y15-44,T,IS,2012,3.0,u
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y15-44,T,IT,2012,364.5,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y15-44,T,LT,2012,17.7,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y15-44,T,LU,2012,9.5,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y15-44,T,LV,2012,11.6,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y15-44,T,MT,2012,,u
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y15-44,T,NL,2012,221.4,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y15-44,T,NO,2012,47.7,u
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y15-44,T,PL,2012,338.3,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y15-44,T,PT,2012,62.3,u
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y15-44,T,RO,2012,10.7,u
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y15-44,T,SE,2012,57.2,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y15-44,T,SI,2012,15.6,u
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y15-44,T,SK,2012,24.6,u
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y15-44,T,UK,2012,780.7,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y45-64,F,AT,2012,120.5,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y45-64,F,BE,2012,138.2,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y45-64,F,BG,2012,44.1,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y45-64,F,CY,2012,2.9,u
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y45-64,F,CZ,2012,105.8,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y45-64,F,DE,2012,1092.3,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y45-64,F,DK,2012,20.5,u
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y45-64,F,EE,2012,13.5,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y45-64,F,EEA,2012,4934.5,e
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y45-64,F,EL,2012,51.7,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y45-64,F,ES,2012,342.6,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y45-64,F,EU27_2007,2012,4881.7,e
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y45-64,F,FI,2012,30.2,u
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y45-64,F,FR,2012,551.1,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y45-64,F,HU,2012,137.3,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y45-64,F,IS,2012,4.1,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y45-64,F,IT,2012,496.9,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y45-64,F,LT,2012,36.1,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y45-64,F,LU,2012,8.7,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y45-64,F,LV,2012,17.6,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y45-64,F,MT,2012,,u
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y45-64,F,NL,2012,227.9,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y45-64,F,NO,2012,48.7,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y45-64,F,PL,2012,646.8,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y45-64,F,PT,2012,81.6,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y45-64,F,RO,2012,35.1,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y45-64,F,SE,2012,74.4,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y45-64,F,SI,2012,25.5,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y45-64,F,SK,2012,60.6,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y45-64,F,UK,2012,519.3,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y45-64,M,AT,2012,98.4,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y45-64,M,BE,2012,76.8,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y45-64,M,BG,2012,21.3,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y45-64,M,CY,2012,,u
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y45-64,M,CZ,2012,75.8,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y45-64,M,DE,2012,858.6,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y45-64,M,DK,2012,23.8,u
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y45-64,M,EE,2012,10.0,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y45-64,M,EEA,2012,3467.4,e
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y45-64,M,EL,2012,27.6,u
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y45-64,M,ES,2012,209.0,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y45-64,M,EU27_2007,2012,3446.3,e
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y45-64,M,FI,2012,34.8,u
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y45-64,M,FR,2012,510.4,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y45-64,M,HU,2012,108.1,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y45-64,M,IS,2012,,u
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y45-64,M,IT,2012,216.5,
dataflow,ESTAT:HLTH_DPEH110(1.0),A,THS,AS1095,Y45-64,M,LT,2012,19.6,
