STRUCTURE,STRUCTURE_ID,freq,unit,barrier,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE15,M,IS,2012,4.0,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE15,M,IT,2012,436.2,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE15,M,LT,2012,28.9,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE15,M,LU,2012,7.1,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE15,M,LV,2012,15.7,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE15,M,MT,2012,2.0,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE15,M,NL,2012,176.6,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE15,M,NO,2012,73.1,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE15,M,PL,2012,434.9,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE15,M,PT,2012,73.4,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE15,M,RO,2012,213.4,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE15,M,SE,2012,105.6,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE15,M,SI,2012,14.7,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE15,M,SK,2012,63.4,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE15,M,UK,2012,1605.5,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE15,T,AT,2012,172.6,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE15,T,BE,2012,361.2,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE15,T,BG,2012,131.6,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE15,T,CY,2012,15.7,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE15,T,CZ,2012,235.2,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE15,T,DE,2012,3006.4,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE15,T,DK,2012,223.2,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE15,T,EE,2012,25.6,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE15,T,EEA,2012,14723.9,e
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE15,T,EL,2012,164.4,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE15,T,ES,2012,1079.7,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE15,T,EU27_2007,2012,14490.2,e
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE15,T,FI,2012,143.1,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE15,T,FR,2012,1567.1,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE15,T,HU,2012,363.2,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE15,T,IS,2012,11.3,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE15,T,IT,2012,892.5,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE15,T,LT,2012,75.6,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE15,T,LU,2012,16.0,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE15,T,LV,2012,39.8,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE15,T,MT,2012,3.8,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE15,T,NL,2012,513.6,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE15,T,NO,2012,222.3,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE15,T,PL,2012,1006.8,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE15,T,PT,2012,138.6,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE15,T,RO,2012,438.7,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE15,T,SE,2012,289.7,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE15,T,SI,2012,41.8,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE15,T,SK,2012,127.9,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE15,T,UK,2012,3416.4,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE65,F,AT,2012,30.3,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE65,F,BE,2012,38.8,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE65,F,BG,2012,25.4,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE65,F,CY,2012,,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE65,F,CZ,2012,49.9,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE65,F,DE,2012,576.5,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE65,F,DK,2012,18.9,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE65,F,EE,2012,4.2,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE65,F,EEA,2012,2002.0,e
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE65,F,EL,2012,31.4,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE65,F,ES,2012,183.9,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE65,F,EU27_2007,2012,1994.6,e
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE65,F,FI,2012,11.9,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE65,F,FR,2012,116.9,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE65,F,HU,2012,59.1,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE65,F,IS,2012,,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE65,F,IT,2012,195.5,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE65,F,LT,2012,12.6,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE65,F,LU,2012,2.4,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE65,F,LV,2012,7.9,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE65,F,MT,2012,,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE65,F,NL,2012,34.5,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE65,F,NO,2012,,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE65,F,PL,2012,177.1,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE65,F,PT,2012,10.4,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE65,F,RO,2012,126.4,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE65,F,SE,2012,19.9,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE65,F,SI,2012,8.5,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE65,F,SK,2012,,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE65,F,UK,2012,241.4,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE65,M,AT,2012,11.5,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE65,M,BE,2012,20.6,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE65,M,BG,2012,11.6,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE65,M,CY,2012,,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE65,M,CZ,2012,46.6,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE65,M,DE,2012,189.3,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE65,M,DK,2012,16.7,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE65,M,EE,2012,1.6,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE65,M,EEA,2012,1138.7,e
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE65,M,EL,2012,20.7,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE65,M,ES,2012,100.3,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE65,M,EU27_2007,2012,1135.7,e
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE65,M,FI,2012,7.1,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE65,M,FR,2012,111.7,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE65,M,HU,2012,29.0,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE65,M,IS,2012,,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE65,M,IT,2012,189.7,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE65,M,LT,2012,6.8,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE65,M,LU,2012,0.9,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE65,M,LV,2012,0.9,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE65,M,MT,2012,,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE65,M,NL,2012,21.1,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE65,M,NO,2012,,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE65,M,PL,2012,49.7,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE65,M,PT,2012,5.7,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE65,M,RO,2012,102.1,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE65,M,SE,2012,23.1,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE65,M,SI,2012,2.3,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE65,M,SK,2012,,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE65,M,UK,2012,162.7,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE65,T,AT,2012,41.9,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE65,T,BE,2012,59.4,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE65,T,BG,2012,37.0,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE65,T,CY,2012,,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE65,T,CZ,2012,96.5,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE65,T,DE,2012,765.8,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE65,T,DK,2012,35.6,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE65,T,EE,2012,5.8,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE65,T,EEA,2012,3140.8,e
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE65,T,EL,2012,52.1,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE65,T,ES,2012,284.2,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE65,T,EU27_2007,2012,3130.3,e
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE65,T,FI,2012,19.0,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE65,T,FR,2012,228.6,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE65,T,HU,2012,88.1,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE65,T,IS,2012,,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE65,T,IT,2012,385.2,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE65,T,LT,2012,19.5,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE65,T,LU,2012,3.3,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE65,T,LV,2012,8.7,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE65,T,MT,2012,,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE65,T,NL,2012,55.6,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE65,T,NO,2012,,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE65,T,PL,2012,226.7,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE65,T,PT,2012,16.1,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE65,T,RO,2012,228.5,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE65,T,SE,2012,43.0,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE65,T,SI,2012,10.7,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE65,T,SK,2012,,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,PERC_DCRIM,Y_GE65,T,UK,2012,404.1,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,P_ESS,Y15-44,F,AT,2012,21.9,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,P_ESS,Y15-44,F,BE,2012,33.7,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,P_ESS,Y15-44,F,BG,2012,63.0,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,P_ESS,Y15-44,F,CY,2012,4.2,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,P_ESS,Y15-44,F,CZ,2012,42.2,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,P_ESS,Y15-44,F,DE,2012,152.7,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,P_ESS,Y15-44,F,DK,2012,33.6,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,P_ESS,Y15-44,F,EE,2012,6.3,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,P_ESS,Y15-44,F,EEA,2012,1572.0,e
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,P_ESS,Y15-44,F,EL,2012,43.7,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,P_ESS,Y15-44,F,ES,2012,56.8,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,P_ESS,Y15-44,F,EU27_2007,2012,1555.6,e
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,P_ESS,Y15-44,F,FI,2012,24.1,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,P_ESS,Y15-44,F,FR,2012,103.6,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,P_ESS,Y15-44,F,HU,2012,100.2,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,P_ESS,Y15-44,F,IS,2012,1.3,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,P_ESS,Y15-44,F,IT,2012,191.7,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,P_ESS,Y15-44,F,LT,2012,24.6,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,P_ESS,Y15-44,F,LU,2012,,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,P_ESS,Y15-44,F,LV,2012,16.9,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,P_ESS,Y15-44,F,MT,2012,1.2,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,P_ESS,Y15-44,F,NL,2012,61.5,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,P_ESS,Y15-44,F,NO,2012,,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,P_ESS,Y15-44,F,PL,2012,167.8,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,P_ESS,Y15-44,F,PT,2012,19.8,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,P_ESS,Y15-44,F,RO,2012,92.4,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,P_ESS,Y15-44,F,SE,2012,,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,P_ESS,Y15-44,F,SI,2012,7.3,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,P_ESS,Y15-44,F,SK,2012,19.5,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,P_ESS,Y15-44,F,UK,2012,244.1,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,P_ESS,Y15-44,M,AT,2012,5.4,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,P_ESS,Y15-44,M,BE,2012,27.9,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,P_ESS,Y15-44,M,BG,2012,62.4,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,P_ESS,Y15-44,M,CY,2012,3.5,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,P_ESS,Y15-44,M,CZ,2012,16.7,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,P_ESS,Y15-44,M,DE,2012,143.6,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,P_ESS,Y15-44,M,DK,2012,14.5,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,P_ESS,Y15-44,M,EE,2012,3.2,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,P_ESS,Y15-44,M,EEA,2012,1177.4,e
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,P_ESS,Y15-44,M,EL,2012,42.2,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,P_ESS,Y15-44,M,ES,2012,53.7,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,P_ESS,Y15-44,M,EU27_2007,2012,1168.1,e
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,P_ESS,Y15-44,M,FI,2012,5.1,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,P_ESS,Y15-44,M,FR,2012,75.7,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,P_ESS,Y15-44,M,HU,2012,81.6,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,P_ESS,Y15-44,M,IS,2012,0.8,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,P_ESS,Y15-44,M,IT,2012,175.9,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,P_ESS,Y15-44,M,LT,2012,14.6,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,P_ESS,Y15-44,M,LU,2012,0,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,P_ESS,Y15-44,M,LV,2012,10.9,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,P_ESS,Y15-44,M,MT,2012,0.9,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,P_ESS,Y15-44,M,NL,2012,36.7,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,P_ESS,Y15-44,M,NO,2012,,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,P_ESS,Y15-44,M,PL,2012,125.1,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,P_ESS,Y15-44,M,PT,2012,11.8,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,P_ESS,Y15-44,M,RO,2012,80.9,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,P_ESS,Y15-44,M,SE,2012,,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,P_ESS,Y15-44,M,SI,2012,5.4,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,P_ESS,Y15-44,M,SK,2012,15.6,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,P_ESS,Y15-44,M,UK,2012,151.3,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,P_ESS,Y15-44,T,AT,2012,27.3,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,P_ESS,Y15-44,T,BE,2012,61.6,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,P_ESS,Y15-44,T,BG,2012,125.4,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,P_ESS,Y15-44,T,CY,2012,7.8,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,P_ESS,Y15-44,T,CZ,2012,58.9,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,P_ESS,Y15-44,T,DE,2012,296.3,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,P_ESS,Y15-44,T,DK,2012,48.1,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,P_ESS,Y15-44,T,EE,2012,9.5,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,P_ESS,Y15-44,T,EEA,2012,2749.4,e
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,P_ESS,Y15-44,T,EL,2012,85.9,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,P_ESS,Y15-44,T,ES,2012,110.5,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,P_ESS,Y15-44,T,EU27_2007,2012,2723.7,e
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,P_ESS,Y15-44,T,FI,2012,29.2,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,P_ESS,Y15-44,T,FR,2012,179.3,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,P_ESS,Y15-44,T,HU,2012,181.8,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,P_ESS,Y15-44,T,IS,2012,2.2,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,P_ESS,Y15-44,T,IT,2012,367.5,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,P_ESS,Y15-44,T,LT,2012,39.2,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,P_ESS,Y15-44,T,LU,2012,,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,P_ESS,Y15-44,T,LV,2012,27.7,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,P_ESS,Y15-44,T,MT,2012,2.1,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,P_ESS,Y15-44,T,NL,2012,98.2,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,P_ESS,Y15-44,T,NO,2012,,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,P_ESS,Y15-44,T,PL,2012,292.9,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,P_ESS,Y15-44,T,PT,2012,31.6,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,P_ESS,Y15-44,T,RO,2012,173.3,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,P_ESS,Y15-44,T,SE,2012,,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,P_ESS,Y15-44,T,SI,2012,12.7,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,P_ESS,Y15-44,T,SK,2012,35.1,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,P_ESS,Y15-44,T,UK,2012,395.4,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,P_ESS,Y45-64,F,AT,2012,48.5,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,P_ESS,Y45-64,F,BE,2012,62.8,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,P_ESS,Y45-64,F,BG,2012,221.0,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,P_ESS,Y45-64,F,CY,2012,7.2,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,P_ESS,Y45-64,F,CZ,2012,67.1,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,P_ESS,Y45-64,F,DE,2012,361.6,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,P_ESS,Y45-64,F,DK,2012,22.2,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,P_ESS,Y45-64,F,EE,2012,25.0,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,P_ESS,Y45-64,F,EEA,2012,3689.3,e
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,P_ESS,Y45-64,F,EL,2012,149.6,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,P_ESS,Y45-64,F,ES,2012,108.5,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,P_ESS,Y45-64,F,EU27_2007,2012,3675.0,e
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,P_ESS,Y45-64,F,FI,2012,30.0,u
