STRUCTURE,STRUCTURE_ID,freq,sex,age,sizes,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-54,TOTAL,PC_EMP,DE,2013,18.6,
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-54,TOTAL,PC_EMP,DE,2020,28.2,bu
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-54,TOTAL,PC_EMP,DK,2007,25.6,
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-54,TOTAL,PC_EMP,DK,2013,20.0,
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-54,TOTAL,PC_EMP,DK,2020,42.5,b
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-54,TOTAL,PC_EMP,EA19,2007,28.4,d
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-54,TOTAL,PC_EMP,EA19,2013,33.9,
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-54,TOTAL,PC_EMP,EA19,2020,46.8,b
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-54,TOTAL,PC_EMP,EE,2007,19.6,d
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-54,TOTAL,PC_EMP,EE,2013,23.9,
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-54,TOTAL,PC_EMP,EE,2020,38.4,b
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-54,TOTAL,PC_EMP,EL,2007,15.3,
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-54,TOTAL,PC_EMP,EL,2013,33.3,d
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-54,TOTAL,PC_EMP,EL,2020,69.1,b
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-54,TOTAL,PC_EMP,ES,2007,29.0,d
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-54,TOTAL,PC_EMP,ES,2013,29.0,
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-54,TOTAL,PC_EMP,ES,2020,48.5,b
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-54,TOTAL,PC_EMP,EU27_2020,2007,27.2,d
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-54,TOTAL,PC_EMP,EU27_2020,2013,31.0,
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-54,TOTAL,PC_EMP,EU27_2020,2020,47.0,b
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-54,TOTAL,PC_EMP,EU28,2007,29.3,d
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-54,TOTAL,PC_EMP,EU28,2013,31.8,
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-54,TOTAL,PC_EMP,FI,2007,45.1,
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-54,TOTAL,PC_EMP,FI,2013,47.0,
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-54,TOTAL,PC_EMP,FI,2020,61.7,b
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-54,TOTAL,PC_EMP,FR,2007,51.0,d
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-54,TOTAL,PC_EMP,FR,2013,62.8,d
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-54,TOTAL,PC_EMP,FR,2020,56.6,b
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-54,TOTAL,PC_EMP,HR,2007,16.8,
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-54,TOTAL,PC_EMP,HR,2013,22.2,
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-54,TOTAL,PC_EMP,HR,2020,38.8,b
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-54,TOTAL,PC_EMP,HU,2007,14.9,
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-54,TOTAL,PC_EMP,HU,2013,20.8,
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-54,TOTAL,PC_EMP,HU,2020,36.0,b
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-54,TOTAL,PC_EMP,IE,2007,17.2,
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-54,TOTAL,PC_EMP,IE,2013,29.0,
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-54,TOTAL,PC_EMP,IE,2020,55.3,b
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-54,TOTAL,PC_EMP,IS,2007,46.3,
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-54,TOTAL,PC_EMP,IS,2020,70.0,b
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-54,TOTAL,PC_EMP,IT,2007,19.7,d
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-54,TOTAL,PC_EMP,IT,2013,28.9,
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-54,TOTAL,PC_EMP,IT,2020,41.2,b
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-54,TOTAL,PC_EMP,LT,2007,19.8,
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-54,TOTAL,PC_EMP,LT,2013,18.9,
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-54,TOTAL,PC_EMP,LT,2020,27.1,b
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-54,TOTAL,PC_EMP,LU,2007,6.9,d
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-54,TOTAL,PC_EMP,LU,2013,56.0,
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-54,TOTAL,PC_EMP,LU,2020,68.1,b
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-54,TOTAL,PC_EMP,LV,2007,,du
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-54,TOTAL,PC_EMP,LV,2013,24.5,
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-54,TOTAL,PC_EMP,LV,2020,48.5,b
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-54,TOTAL,PC_EMP,MT,2007,31.7,d
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-54,TOTAL,PC_EMP,MT,2013,16.9,b
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-54,TOTAL,PC_EMP,MT,2020,46.9,b
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-54,TOTAL,PC_EMP,NL,2007,40.5,d
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-54,TOTAL,PC_EMP,NL,2020,59.4,b
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-54,TOTAL,PC_EMP,NO,2007,11.6,
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-54,TOTAL,PC_EMP,NO,2013,20.2,
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-54,TOTAL,PC_EMP,NO,2020,74.6,b
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-54,TOTAL,PC_EMP,PL,2007,27.7,d
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-54,TOTAL,PC_EMP,PL,2013,19.5,
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-54,TOTAL,PC_EMP,PL,2020,46.9,b
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-54,TOTAL,PC_EMP,PT,2007,,u
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-54,TOTAL,PC_EMP,PT,2013,40.5,
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-54,TOTAL,PC_EMP,PT,2020,57.8,b
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-54,TOTAL,PC_EMP,RO,2007,19.2,
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-54,TOTAL,PC_EMP,RO,2013,15.7,
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-54,TOTAL,PC_EMP,RO,2020,50.6,b
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-54,TOTAL,PC_EMP,SE,2007,45.3,
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-54,TOTAL,PC_EMP,SE,2013,49.3,
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-54,TOTAL,PC_EMP,SE,2020,78.6,b
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-54,TOTAL,PC_EMP,SI,2007,45.6,d
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-54,TOTAL,PC_EMP,SI,2013,35.8,
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-54,TOTAL,PC_EMP,SI,2020,38.4,bu
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-54,TOTAL,PC_EMP,SK,2007,13.7,d
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-54,TOTAL,PC_EMP,SK,2013,27.2,
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-54,TOTAL,PC_EMP,SK,2020,54.0,b
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-54,TOTAL,PC_EMP,TR,2013,8.3,
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-54,TOTAL,PC_EMP,UK,2007,43.1,
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-54,TOTAL,PC_EMP,UK,2013,,u
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,LARGE,PC_EMP,AT,2007,40.3,
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,LARGE,PC_EMP,AT,2013,47.8,
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,LARGE,PC_EMP,AT,2020,63.0,b
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,LARGE,PC_EMP,BE,2007,17.9,
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,LARGE,PC_EMP,BE,2013,40.9,b
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,LARGE,PC_EMP,BE,2020,55.6,bu
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,LARGE,PC_EMP,BG,2007,17.2,
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,LARGE,PC_EMP,BG,2013,15.1,
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,LARGE,PC_EMP,BG,2020,46.0,b
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,LARGE,PC_EMP,CH,2013,50.6,
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,LARGE,PC_EMP,CH,2020,69.8,b
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,LARGE,PC_EMP,CY,2007,50.7,d
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,LARGE,PC_EMP,CY,2013,37.5,
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,LARGE,PC_EMP,CY,2020,54.8,b
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,LARGE,PC_EMP,CZ,2007,15.4,d
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,LARGE,PC_EMP,CZ,2013,21.8,
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,LARGE,PC_EMP,CZ,2020,35.6,b
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,LARGE,PC_EMP,DE,2007,20.2,u
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,LARGE,PC_EMP,DE,2013,21.9,
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,LARGE,PC_EMP,DE,2020,31.5,bu
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,LARGE,PC_EMP,DK,2007,27.3,
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,LARGE,PC_EMP,DK,2013,22.8,
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,LARGE,PC_EMP,DK,2020,44.1,b
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,LARGE,PC_EMP,EA19,2007,32.1,d
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,LARGE,PC_EMP,EA19,2013,37.6,
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,LARGE,PC_EMP,EA19,2020,49.2,b
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,LARGE,PC_EMP,EE,2007,23.2,d
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,LARGE,PC_EMP,EE,2013,28.5,
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,LARGE,PC_EMP,EE,2020,40.5,b
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,LARGE,PC_EMP,EL,2007,18.4,
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,LARGE,PC_EMP,EL,2013,47.5,d
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,LARGE,PC_EMP,EL,2020,66.8,b
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,LARGE,PC_EMP,ES,2007,36.7,d
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,LARGE,PC_EMP,ES,2013,37.9,
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,LARGE,PC_EMP,ES,2020,54.5,b
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,LARGE,PC_EMP,EU27_2020,2007,30.7,d
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,LARGE,PC_EMP,EU27_2020,2013,34.6,
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,LARGE,PC_EMP,EU27_2020,2020,49.4,b
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,LARGE,PC_EMP,EU28,2007,33.6,d
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,LARGE,PC_EMP,EU28,2013,35.9,
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,LARGE,PC_EMP,FI,2007,44.9,
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,LARGE,PC_EMP,FI,2013,47.4,
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,LARGE,PC_EMP,FI,2020,60.2,b
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,LARGE,PC_EMP,FR,2007,53.7,d
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,LARGE,PC_EMP,FR,2013,66.3,d
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,LARGE,PC_EMP,FR,2020,57.8,b
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,LARGE,PC_EMP,HR,2007,19.9,
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,LARGE,PC_EMP,HR,2013,21.8,
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,LARGE,PC_EMP,HR,2020,43.0,b
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,LARGE,PC_EMP,HU,2007,18.0,
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,LARGE,PC_EMP,HU,2013,24.5,
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,LARGE,PC_EMP,HU,2020,37.5,b
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,LARGE,PC_EMP,IE,2007,20.7,
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,LARGE,PC_EMP,IE,2013,34.4,
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,LARGE,PC_EMP,IE,2020,56.9,b
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,LARGE,PC_EMP,IS,2007,46.9,
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,LARGE,PC_EMP,IS,2020,69.9,b
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,LARGE,PC_EMP,IT,2007,24.3,d
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,LARGE,PC_EMP,IT,2013,37.1,
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,LARGE,PC_EMP,IT,2020,48.2,b
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,LARGE,PC_EMP,LT,2007,22.3,
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,LARGE,PC_EMP,LT,2013,21.5,
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,LARGE,PC_EMP,LT,2020,31.3,b
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,LARGE,PC_EMP,LU,2007,8.4,d
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,LARGE,PC_EMP,LU,2013,60.3,
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,LARGE,PC_EMP,LU,2020,74.9,b
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,LARGE,PC_EMP,LV,2007,,du
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,LARGE,PC_EMP,LV,2013,29.8,
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,LARGE,PC_EMP,LV,2020,52.2,b
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,LARGE,PC_EMP,MT,2007,32.7,d
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,LARGE,PC_EMP,MT,2013,21.0,b
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,LARGE,PC_EMP,MT,2020,53.6,b
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,LARGE,PC_EMP,NL,2007,43.8,d
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,LARGE,PC_EMP,NL,2020,61.7,b
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,LARGE,PC_EMP,NO,2013,22.5,
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,LARGE,PC_EMP,NO,2020,74.2,b
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,LARGE,PC_EMP,PL,2007,28.0,d
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,LARGE,PC_EMP,PL,2013,21.7,
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,LARGE,PC_EMP,PL,2020,47.9,b
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,LARGE,PC_EMP,PT,2007,,u
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,LARGE,PC_EMP,PT,2013,47.2,
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,LARGE,PC_EMP,PT,2020,65.9,b
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,LARGE,PC_EMP,RO,2007,24.8,
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,LARGE,PC_EMP,RO,2013,21.4,
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,LARGE,PC_EMP,RO,2020,55.4,b
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,LARGE,PC_EMP,SE,2007,46.6,
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,LARGE,PC_EMP,SE,2013,51.2,
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,LARGE,PC_EMP,SE,2020,78.3,b
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,LARGE,PC_EMP,SI,2020,37.9,bu
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,LARGE,PC_EMP,SK,2007,15.6,d
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,LARGE,PC_EMP,SK,2013,28.6,
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,LARGE,PC_EMP,SK,2020,53.9,b
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,LARGE,PC_EMP,TR,2013,13.1,
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,LARGE,PC_EMP,UK,2007,48.5,
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,LARGE,PC_EMP,UK,2013,,u
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,MEDIUM,PC_EMP,AT,2007,36.6,
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,MEDIUM,PC_EMP,AT,2013,46.4,
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,MEDIUM,PC_EMP,AT,2020,63.1,b
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,MEDIUM,PC_EMP,BE,2007,14.9,
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,MEDIUM,PC_EMP,BE,2013,32.5,b
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,MEDIUM,PC_EMP,BE,2020,48.6,bu
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,MEDIUM,PC_EMP,BG,2007,13.2,
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,MEDIUM,PC_EMP,BG,2013,14.7,
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,MEDIUM,PC_EMP,BG,2020,46.9,b
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,MEDIUM,PC_EMP,CH,2013,46.4,
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,MEDIUM,PC_EMP,CH,2020,66.6,b
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,MEDIUM,PC_EMP,CY,2007,50.0,d
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,MEDIUM,PC_EMP,CY,2013,35.2,
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,MEDIUM,PC_EMP,CY,2020,50.2,b
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,MEDIUM,PC_EMP,CZ,2007,14.5,d
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,MEDIUM,PC_EMP,CZ,2013,20.6,
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,MEDIUM,PC_EMP,CZ,2020,35.0,b
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,MEDIUM,PC_EMP,DE,2007,17.7,u
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,MEDIUM,PC_EMP,DE,2013,17.3,
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,MEDIUM,PC_EMP,DE,2020,26.2,bu
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,MEDIUM,PC_EMP,DK,2007,26.1,
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,MEDIUM,PC_EMP,DK,2013,19.6,
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,MEDIUM,PC_EMP,DK,2020,42.5,b
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,MEDIUM,PC_EMP,EA19,2007,27.9,d
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,MEDIUM,PC_EMP,EA19,2013,33.6,
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,MEDIUM,PC_EMP,EA19,2020,45.5,b
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,MEDIUM,PC_EMP,EE,2007,18.7,d
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,MEDIUM,PC_EMP,EE,2013,22.3,
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,MEDIUM,PC_EMP,EE,2020,36.2,b
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,MEDIUM,PC_EMP,EL,2007,17.4,
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,MEDIUM,PC_EMP,EL,2013,37.0,d
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,MEDIUM,PC_EMP,EL,2020,68.8,b
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,MEDIUM,PC_EMP,ES,2007,27.4,d
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,MEDIUM,PC_EMP,ES,2013,29.1,
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,MEDIUM,PC_EMP,ES,2020,48.6,b
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,MEDIUM,PC_EMP,EU27_2020,2007,26.5,d
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,MEDIUM,PC_EMP,EU27_2020,2013,30.3,
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,MEDIUM,PC_EMP,EU27_2020,2020,46.4,b
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,MEDIUM,PC_EMP,EU28,2007,28.4,d
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,MEDIUM,PC_EMP,EU28,2013,31.0,
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,MEDIUM,PC_EMP,FI,2007,49.4,
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,MEDIUM,PC_EMP,FI,2013,51.1,
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,MEDIUM,PC_EMP,FI,2020,66.7,b
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,MEDIUM,PC_EMP,FR,2007,51.2,d
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,MEDIUM,PC_EMP,FR,2013,63.2,d
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,MEDIUM,PC_EMP,FR,2020,56.1,b
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,MEDIUM,PC_EMP,HR,2007,13.4,u
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,MEDIUM,PC_EMP,HR,2013,24.0,
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,MEDIUM,PC_EMP,HR,2020,35.2,b
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,MEDIUM,PC_EMP,HU,2007,13.9,
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,MEDIUM,PC_EMP,HU,2013,19.8,
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,MEDIUM,PC_EMP,HU,2020,34.8,b
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,MEDIUM,PC_EMP,IE,2007,16.0,
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,MEDIUM,PC_EMP,IE,2013,30.1,
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,MEDIUM,PC_EMP,IE,2020,53.4,b
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,MEDIUM,PC_EMP,IS,2007,47.5,
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,MEDIUM,PC_EMP,IS,2020,67.3,b
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,MEDIUM,PC_EMP,IT,2007,17.8,d
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,MEDIUM,PC_EMP,IT,2013,27.3,
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,MEDIUM,PC_EMP,IT,2020,38.1,b
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,MEDIUM,PC_EMP,LT,2007,17.2,
dataflow,ESTAT:HSW_EXP9(1.0),A,T,Y35-64,MEDIUM,PC_EMP,LT,2013,15.8,
