STRUCTURE,STRUCTURE_ID,freq,reason,lev_limit,sex,age,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y35-44,PC,EE,2019,40.2,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y35-44,PC,EL,2014,35.5,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y35-44,PC,EL,2019,19.8,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y35-44,PC,ES,2014,30.8,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y35-44,PC,ES,2019,25.0,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y35-44,PC,EU27_2020,2014,29.5,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y35-44,PC,EU27_2020,2019,28.5,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y35-44,PC,EU28,2014,27.5,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y35-44,PC,FI,2014,32.3,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y35-44,PC,FI,2019,41.9,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y35-44,PC,FR,2014,33.2,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y35-44,PC,FR,2019,30.5,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y35-44,PC,HR,2014,15.8,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y35-44,PC,HR,2019,22.7,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y35-44,PC,HU,2014,22.3,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y35-44,PC,HU,2019,22.9,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y35-44,PC,IE,2014,80.8,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y35-44,PC,IE,2019,30.6,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y35-44,PC,IS,2014,43.6,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y35-44,PC,IS,2019,36.8,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y35-44,PC,IT,2014,27.7,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y35-44,PC,IT,2019,29.4,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y35-44,PC,LT,2014,16.5,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y35-44,PC,LT,2019,24.7,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y35-44,PC,LU,2014,22.8,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y35-44,PC,LU,2019,32.6,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y35-44,PC,LV,2014,53.8,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y35-44,PC,LV,2019,39.1,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y35-44,PC,MT,2014,13.7,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y35-44,PC,MT,2019,10.3,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y35-44,PC,NL,2014,19.3,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y35-44,PC,NL,2019,20.7,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y35-44,PC,NO,2014,26.2,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y35-44,PC,NO,2019,21.6,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y35-44,PC,PL,2014,33.7,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y35-44,PC,PL,2019,21.1,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y35-44,PC,PT,2014,42.1,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y35-44,PC,PT,2019,38.9,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y35-44,PC,RO,2014,21.5,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y35-44,PC,RO,2019,29.7,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y35-44,PC,RS,2019,30.2,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y35-44,PC,SE,2014,29.8,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y35-44,PC,SE,2019,34.8,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y35-44,PC,SI,2014,22.6,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y35-44,PC,SI,2019,28.3,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y35-44,PC,SK,2014,12.4,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y35-44,PC,SK,2019,9.0,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y35-44,PC,TR,2014,34.3,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y35-44,PC,TR,2019,27.4,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y35-44,PC,UK,2014,14.9,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-54,PC,AT,2014,20.8,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-54,PC,AT,2019,22.3,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-54,PC,BE,2019,0,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-54,PC,BG,2014,29.4,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-54,PC,BG,2019,26.4,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-54,PC,CY,2014,11.8,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-54,PC,CY,2019,8.9,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-54,PC,CZ,2014,8.0,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-54,PC,CZ,2019,15.3,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-54,PC,DE,2014,27.0,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-54,PC,DE,2019,28.3,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-54,PC,DK,2014,25.0,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-54,PC,DK,2019,31.4,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-54,PC,EE,2014,53.5,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-54,PC,EE,2019,42.4,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-54,PC,EL,2014,36.0,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-54,PC,EL,2019,24.0,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-54,PC,ES,2014,33.2,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-54,PC,ES,2019,21.3,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-54,PC,EU27_2020,2014,29.3,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-54,PC,EU27_2020,2019,26.4,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-54,PC,EU28,2014,27.4,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-54,PC,FI,2014,28.6,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-54,PC,FI,2019,49.5,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-54,PC,FR,2014,37.0,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-54,PC,FR,2019,24.2,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-54,PC,HR,2014,17.1,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-54,PC,HR,2019,25.4,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-54,PC,HU,2014,32.0,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-54,PC,HU,2019,27.5,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-54,PC,IE,2014,78.1,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-54,PC,IE,2019,18.7,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-54,PC,IS,2014,39.5,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-54,PC,IS,2019,30.1,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-54,PC,IT,2014,34.3,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-54,PC,IT,2019,27.4,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-54,PC,LT,2014,18.4,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-54,PC,LT,2019,25.7,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-54,PC,LU,2014,24.4,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-54,PC,LU,2019,25.4,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-54,PC,LV,2014,47.9,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-54,PC,LV,2019,35.4,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-54,PC,MT,2014,12.3,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-54,PC,MT,2019,19.8,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-54,PC,NL,2014,13.2,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-54,PC,NL,2019,11.5,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-54,PC,NO,2014,18.8,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-54,PC,NO,2019,25.1,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-54,PC,PL,2014,34.4,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-54,PC,PL,2019,29.2,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-54,PC,PT,2014,44.5,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-54,PC,PT,2019,51.0,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-54,PC,RO,2014,22.9,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-54,PC,RO,2019,36.2,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-54,PC,RS,2019,29.3,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-54,PC,SE,2014,34.1,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-54,PC,SE,2019,31.7,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-54,PC,SI,2014,22.5,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-54,PC,SI,2019,24.8,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-54,PC,SK,2014,11.2,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-54,PC,SK,2019,11.8,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-54,PC,TR,2014,29.5,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-54,PC,TR,2019,26.6,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-54,PC,UK,2014,15.3,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-64,PC,AT,2014,17.1,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-64,PC,AT,2019,17.9,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-64,PC,BE,2019,0,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-64,PC,BG,2014,31.2,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-64,PC,BG,2019,23.1,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-64,PC,CY,2014,11.1,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-64,PC,CY,2019,12.1,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-64,PC,CZ,2014,9.1,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-64,PC,CZ,2019,12.9,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-64,PC,DE,2014,21.8,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-64,PC,DE,2019,21.5,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-64,PC,DK,2014,22.7,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-64,PC,DK,2019,28.5,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-64,PC,EE,2014,51.0,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-64,PC,EE,2019,37.5,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-64,PC,EL,2014,38.1,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-64,PC,EL,2019,30.0,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-64,PC,ES,2014,30.2,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-64,PC,ES,2019,20.4,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-64,PC,EU27_2020,2014,26.5,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-64,PC,EU27_2020,2019,23.0,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-64,PC,EU28,2014,24.8,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-64,PC,FI,2014,26.1,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-64,PC,FI,2019,38.6,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-64,PC,FR,2014,33.2,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-64,PC,FR,2019,22.7,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-64,PC,HR,2014,19.3,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-64,PC,HR,2019,22.0,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-64,PC,HU,2014,30.5,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-64,PC,HU,2019,25.6,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-64,PC,IE,2014,77.7,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-64,PC,IE,2019,18.5,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-64,PC,IS,2014,36.6,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-64,PC,IS,2019,31.8,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-64,PC,IT,2014,29.3,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-64,PC,IT,2019,24.3,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-64,PC,LT,2014,15.7,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-64,PC,LT,2019,28.2,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-64,PC,LU,2014,22.0,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-64,PC,LU,2019,20.1,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-64,PC,LV,2014,49.6,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-64,PC,LV,2019,37.9,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-64,PC,MT,2014,14.1,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-64,PC,MT,2019,14.4,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-64,PC,NL,2014,11.9,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-64,PC,NL,2019,10.4,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-64,PC,NO,2014,12.9,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-64,PC,NO,2019,15.8,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-64,PC,PL,2014,30.6,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-64,PC,PL,2019,27.2,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-64,PC,PT,2014,45.1,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-64,PC,PT,2019,44.9,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-64,PC,RO,2014,24.1,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-64,PC,RO,2019,31.0,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-64,PC,RS,2019,30.6,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-64,PC,SE,2014,27.8,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-64,PC,SE,2019,30.3,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-64,PC,SI,2014,22.2,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-64,PC,SI,2019,21.7,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-64,PC,SK,2014,10.5,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-64,PC,SK,2019,11.4,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-64,PC,TR,2014,27.7,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-64,PC,TR,2019,23.3,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y45-64,PC,UK,2014,12.9,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y55-64,PC,AT,2014,13.0,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y55-64,PC,AT,2019,13.8,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y55-64,PC,BE,2019,0,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y55-64,PC,BG,2014,32.0,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y55-64,PC,BG,2019,21.5,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y55-64,PC,CY,2014,10.5,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y55-64,PC,CY,2019,14.5,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y55-64,PC,CZ,2014,9.9,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y55-64,PC,CZ,2019,11.3,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y55-64,PC,DE,2014,17.1,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y55-64,PC,DE,2019,16.3,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y55-64,PC,DK,2014,20.3,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y55-64,PC,DK,2019,25.9,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y55-64,PC,EE,2014,49.0,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y55-64,PC,EE,2019,34.1,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y55-64,PC,EL,2014,39.5,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y55-64,PC,EL,2019,33.3,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y55-64,PC,ES,2014,27.5,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y55-64,PC,ES,2019,19.6,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y55-64,PC,EU27_2020,2014,24.2,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y55-64,PC,EU27_2020,2019,20.5,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y55-64,PC,EU28,2014,22.7,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y55-64,PC,FI,2014,24.0,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y55-64,PC,FI,2019,29.9,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y55-64,PC,FR,2014,30.4,u
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y55-64,PC,FR,2019,21.5,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y55-64,PC,HR,2014,20.8,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y55-64,PC,HR,2019,19.7,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y55-64,PC,HU,2014,29.7,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y55-64,PC,HU,2019,24.5,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y55-64,PC,IE,2014,77.3,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y55-64,PC,IE,2019,18.3,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y55-64,PC,IS,2014,33.7,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y55-64,PC,IS,2019,33.0,
dataflow,ESTAT:HLTH_EHIS_UN1D(1.0),A,FIN,SM_SEV,T,Y55-64,PC,IT,2014,25.3,
