STRUCTURE,STRUCTURE_ID,freq,unit,severity,age,sex,nace_r1,physact,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,D_GE4,Y18-24,T,TOTAL,PHA_2,EU_V,2005,46177,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,D_GE4,Y18-24,T,TOTAL,PHA_3,EU_V,2005,17126,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,D_GE4,Y18-24,T,TOTAL,PHA_4,EU_V,2005,72807,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,D_GE4,Y18-24,T,TOTAL,PHA_5,EU_V,2005,35848,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,D_GE4,Y18-24,T,TOTAL,PHA_6,EU_V,2005,53368,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,D_GE4,Y18-24,T,TOTAL,PHA_7,EU_V,2005,3176,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,D_GE4,Y18-24,T,TOTAL,PHA_9,EU_V,2005,4283,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,D_GE4,Y18-24,T,TOTAL,TOTAL,EU_V,2005,253298,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,D_GE4,Y25-34,T,TOTAL,PHA_1,EU_V,2005,38587,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,D_GE4,Y25-34,T,TOTAL,PHA_2,EU_V,2005,83070,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,D_GE4,Y25-34,T,TOTAL,PHA_3,EU_V,2005,41492,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,D_GE4,Y25-34,T,TOTAL,PHA_4,EU_V,2005,142514,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,D_GE4,Y25-34,T,TOTAL,PHA_5,EU_V,2005,71761,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,D_GE4,Y25-34,T,TOTAL,PHA_6,EU_V,2005,131332,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,D_GE4,Y25-34,T,TOTAL,PHA_7,EU_V,2005,7732,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,D_GE4,Y25-34,T,TOTAL,PHA_9,EU_V,2005,7247,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,D_GE4,Y25-34,T,TOTAL,TOTAL,EU_V,2005,523736,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,D_GE4,Y35-44,T,TOTAL,PHA_1,EU_V,2005,32077,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,D_GE4,Y35-44,T,TOTAL,PHA_2,EU_V,2005,73210,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,D_GE4,Y35-44,T,TOTAL,PHA_3,EU_V,2005,36655,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,D_GE4,Y35-44,T,TOTAL,PHA_4,EU_V,2005,124493,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,D_GE4,Y35-44,T,TOTAL,PHA_5,EU_V,2005,66086,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,D_GE4,Y35-44,T,TOTAL,PHA_6,EU_V,2005,132410,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,D_GE4,Y35-44,T,TOTAL,PHA_7,EU_V,2005,7848,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,D_GE4,Y35-44,T,TOTAL,PHA_9,EU_V,2005,7058,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,D_GE4,Y35-44,T,TOTAL,TOTAL,EU_V,2005,479838,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,D_GE4,Y45-54,T,TOTAL,PHA_1,EU_V,2005,23874,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,D_GE4,Y45-54,T,TOTAL,PHA_2,EU_V,2005,51816,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,D_GE4,Y45-54,T,TOTAL,PHA_3,EU_V,2005,25660,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,D_GE4,Y45-54,T,TOTAL,PHA_4,EU_V,2005,89398,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,D_GE4,Y45-54,T,TOTAL,PHA_5,EU_V,2005,47654,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,D_GE4,Y45-54,T,TOTAL,PHA_6,EU_V,2005,112880,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,D_GE4,Y45-54,T,TOTAL,PHA_7,EU_V,2005,5971,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,D_GE4,Y45-54,T,TOTAL,PHA_9,EU_V,2005,5772,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,D_GE4,Y45-54,T,TOTAL,TOTAL,EU_V,2005,363024,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,D_GE4,Y55-64,T,TOTAL,PHA_1,EU_V,2005,9924,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,D_GE4,Y55-64,T,TOTAL,PHA_2,EU_V,2005,22139,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,D_GE4,Y55-64,T,TOTAL,PHA_3,EU_V,2005,10068,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,D_GE4,Y55-64,T,TOTAL,PHA_4,EU_V,2005,39467,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,D_GE4,Y55-64,T,TOTAL,PHA_5,EU_V,2005,19438,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,D_GE4,Y55-64,T,TOTAL,PHA_6,EU_V,2005,55872,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,D_GE4,Y55-64,T,TOTAL,PHA_7,EU_V,2005,2872,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,D_GE4,Y55-64,T,TOTAL,PHA_9,EU_V,2005,2724,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,D_GE4,Y55-64,T,TOTAL,TOTAL,EU_V,2005,162505,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,D_GE4,Y_GE65,T,TOTAL,PHA_1,EU_V,2005,608,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,D_GE4,Y_GE65,T,TOTAL,PHA_2,EU_V,2005,2434,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,D_GE4,Y_GE65,T,TOTAL,PHA_3,EU_V,2005,979,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,D_GE4,Y_GE65,T,TOTAL,PHA_4,EU_V,2005,3806,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,D_GE4,Y_GE65,T,TOTAL,PHA_5,EU_V,2005,1306,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,D_GE4,Y_GE65,T,TOTAL,PHA_6,EU_V,2005,4967,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,D_GE4,Y_GE65,T,TOTAL,PHA_7,EU_V,2005,212,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,D_GE4,Y_GE65,T,TOTAL,PHA_9,EU_V,2005,133,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,D_GE4,Y_GE65,T,TOTAL,TOTAL,EU_V,2005,14444,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,F,TOTAL,PHA_1,EU_V,2005,5,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,F,TOTAL,PHA_2,EU_V,2005,18,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,F,TOTAL,PHA_3,EU_V,2005,93,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,F,TOTAL,PHA_4,EU_V,2005,13,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,F,TOTAL,PHA_6,EU_V,2005,37,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,F,TOTAL,PHA_7,EU_V,2005,10,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,F,TOTAL,PHA_9,EU_V,2005,11,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,F,TOTAL,TOTAL,EU_V,2005,190,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,M,TOTAL,PHA_1,EU_V,2005,251,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,M,TOTAL,PHA_2,EU_V,2005,363,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,M,TOTAL,PHA_3,EU_V,2005,1133,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,M,TOTAL,PHA_4,EU_V,2005,399,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,M,TOTAL,PHA_5,EU_V,2005,159,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,M,TOTAL,PHA_6,EU_V,2005,600,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,M,TOTAL,PHA_7,EU_V,2005,142,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,M,TOTAL,PHA_9,EU_V,2005,153,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,M,TOTAL,TOTAL,EU_V,2005,3200,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,T,A,PHA_1,EU_V,2005,30,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,T,A,PHA_2,EU_V,2005,70,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,T,A,PHA_3,EU_V,2005,88,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,T,A,PHA_4,EU_V,2005,54,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,T,A,PHA_5,EU_V,2005,20,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,T,A,PHA_6,EU_V,2005,64,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,T,A,PHA_7,EU_V,2005,20,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,T,A,PHA_9,EU_V,2005,19,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,T,A,TOTAL,EU_V,2005,365,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,T,B,PHA_3,EU_V,2005,9,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,T,B,TOTAL,EU_V,2005,17,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,T,C,PHA_1,EU_V,2005,18,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,T,C,PHA_2,EU_V,2005,8,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,T,C,PHA_3,EU_V,2005,14,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,T,C,PHA_4,EU_V,2005,12,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,T,C,PHA_5,EU_V,2005,4,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,T,C,PHA_6,EU_V,2005,20,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,T,C,PHA_7,EU_V,2005,4,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,T,C,PHA_9,EU_V,2005,9,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,T,C,TOTAL,EU_V,2005,89,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,T,D,PHA_1,EU_V,2005,103,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,T,D,PHA_2,EU_V,2005,73,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,T,D,PHA_3,EU_V,2005,218,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,T,D,PHA_4,EU_V,2005,105,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,T,D,PHA_5,EU_V,2005,36,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,T,D,PHA_6,EU_V,2005,118,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,T,D,PHA_7,EU_V,2005,28,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,T,D,PHA_9,EU_V,2005,45,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,T,D,TOTAL,EU_V,2005,726,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,T,E,PHA_3,EU_V,2005,12,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,T,E,PHA_4,EU_V,2005,7,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,T,E,PHA_6,EU_V,2005,20,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,T,E,TOTAL,EU_V,2005,50,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,T,F,PHA_1,EU_V,2005,46,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,T,F,PHA_2,EU_V,2005,141,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,T,F,PHA_3,EU_V,2005,198,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,T,F,PHA_4,EU_V,2005,160,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,T,F,PHA_5,EU_V,2005,54,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,T,F,PHA_6,EU_V,2005,203,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,T,F,PHA_7,EU_V,2005,46,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,T,F,PHA_9,EU_V,2005,37,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,T,F,TOTAL,EU_V,2005,885,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,T,G,PHA_1,EU_V,2005,15,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,T,G,PHA_2,EU_V,2005,21,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,T,G,PHA_3,EU_V,2005,148,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,T,G,PHA_4,EU_V,2005,22,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,T,G,PHA_5,EU_V,2005,10,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,T,G,PHA_6,EU_V,2005,40,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,T,G,PHA_7,EU_V,2005,8,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,T,G,PHA_9,EU_V,2005,8,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,T,G,TOTAL,EU_V,2005,272,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,T,H,PHA_2,EU_V,2005,5,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,T,H,PHA_3,EU_V,2005,16,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,T,H,PHA_4,EU_V,2005,4,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,T,H,PHA_6,EU_V,2005,6,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,T,H,TOTAL,EU_V,2005,35,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,T,I,PHA_1,EU_V,2005,25,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,T,I,PHA_2,EU_V,2005,24,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,T,I,PHA_3,EU_V,2005,336,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,T,I,PHA_4,EU_V,2005,26,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,T,I,PHA_5,EU_V,2005,16,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,T,I,PHA_6,EU_V,2005,72,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,T,I,PHA_7,EU_V,2005,18,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,T,I,PHA_9,EU_V,2005,20,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,T,I,TOTAL,EU_V,2005,537,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,T,J,PHA_3,EU_V,2005,15,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,T,J,TOTAL,EU_V,2005,22,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,T,K,PHA_1,EU_V,2005,7,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,T,K,PHA_2,EU_V,2005,14,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,T,K,PHA_3,EU_V,2005,69,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,T,K,PHA_4,EU_V,2005,7,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,T,K,PHA_5,EU_V,2005,6,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,T,K,PHA_6,EU_V,2005,40,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,T,K,PHA_7,EU_V,2005,11,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,T,K,TOTAL,EU_V,2005,155,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,T,L,PHA_2,EU_V,2005,4,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,T,L,PHA_3,EU_V,2005,40,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,T,L,PHA_6,EU_V,2005,12,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,T,L,PHA_7,EU_V,2005,5,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,T,L,PHA_9,EU_V,2005,10,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,T,L,TOTAL,EU_V,2005,76,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,T,M,PHA_3,EU_V,2005,14,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,T,M,TOTAL,EU_V,2005,28,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,T,N,PHA_3,EU_V,2005,16,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,T,N,TOTAL,EU_V,2005,26,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,T,O,PHA_2,EU_V,2005,10,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,T,O,PHA_3,EU_V,2005,27,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,T,O,PHA_4,EU_V,2005,5,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,T,O,PHA_5,EU_V,2005,5,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,T,O,PHA_6,EU_V,2005,20,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,T,O,PHA_9,EU_V,2005,4,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,T,O,TOTAL,EU_V,2005,77,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,T,P,TOTAL,EU_V,2005,5,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,T,TOTAL,PHA_1,EU_V,2005,256,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,T,TOTAL,PHA_2,EU_V,2005,381,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,T,TOTAL,PHA_3,EU_V,2005,1226,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,T,TOTAL,PHA_4,EU_V,2005,412,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,T,TOTAL,PHA_5,EU_V,2005,162,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,T,TOTAL,PHA_6,EU_V,2005,637,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,T,TOTAL,PHA_7,EU_V,2005,152,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,T,TOTAL,PHA_9,EU_V,2005,164,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,T,TOTAL,TOTAL,EU_V,2005,3390,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,T,UNK,PHA_3,EU_V,2005,5,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,T,UNK,PHA_6,EU_V,2005,11,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,TOTAL,T,UNK,TOTAL,EU_V,2005,25,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,UNK,T,TOTAL,PHA_3,EU_V,2005,4,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,UNK,T,TOTAL,TOTAL,EU_V,2005,9,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,Y15-17,T,TOTAL,TOTAL,EU_V,2005,12,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,Y18-24,T,TOTAL,PHA_1,EU_V,2005,30,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,Y18-24,T,TOTAL,PHA_2,EU_V,2005,36,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,Y18-24,T,TOTAL,PHA_3,EU_V,2005,93,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,Y18-24,T,TOTAL,PHA_4,EU_V,2005,34,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,Y18-24,T,TOTAL,PHA_5,EU_V,2005,13,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,Y18-24,T,TOTAL,PHA_6,EU_V,2005,40,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,Y18-24,T,TOTAL,PHA_7,EU_V,2005,4,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,Y18-24,T,TOTAL,PHA_9,EU_V,2005,14,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,Y18-24,T,TOTAL,TOTAL,EU_V,2005,264,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,Y25-34,T,TOTAL,PHA_1,EU_V,2005,45,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,Y25-34,T,TOTAL,PHA_2,EU_V,2005,82,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,Y25-34,T,TOTAL,PHA_3,EU_V,2005,317,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,Y25-34,T,TOTAL,PHA_4,EU_V,2005,79,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,Y25-34,T,TOTAL,PHA_5,EU_V,2005,34,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,Y25-34,T,TOTAL,PHA_6,EU_V,2005,116,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,Y25-34,T,TOTAL,PHA_7,EU_V,2005,22,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,Y25-34,T,TOTAL,PHA_9,EU_V,2005,34,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,Y25-34,T,TOTAL,TOTAL,EU_V,2005,729,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,Y35-44,T,TOTAL,PHA_1,EU_V,2005,59,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,Y35-44,T,TOTAL,PHA_2,EU_V,2005,101,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,Y35-44,T,TOTAL,PHA_3,EU_V,2005,329,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,Y35-44,T,TOTAL,PHA_4,EU_V,2005,98,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,Y35-44,T,TOTAL,PHA_5,EU_V,2005,39,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,Y35-44,T,TOTAL,PHA_6,EU_V,2005,140,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,Y35-44,T,TOTAL,PHA_7,EU_V,2005,40,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,Y35-44,T,TOTAL,PHA_9,EU_V,2005,39,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,Y35-44,T,TOTAL,TOTAL,EU_V,2005,845,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,Y45-54,T,TOTAL,PHA_1,EU_V,2005,82,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,Y45-54,T,TOTAL,PHA_2,EU_V,2005,93,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,Y45-54,T,TOTAL,PHA_3,EU_V,2005,299,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,Y45-54,T,TOTAL,PHA_4,EU_V,2005,111,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,Y45-54,T,TOTAL,PHA_5,EU_V,2005,44,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,Y45-54,T,TOTAL,PHA_6,EU_V,2005,208,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,Y45-54,T,TOTAL,PHA_7,EU_V,2005,60,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,Y45-54,T,TOTAL,PHA_9,EU_V,2005,46,
dataflow,ESTAT:HSW_AW_PA1(1.0),A,PC,FAT,Y45-54,T,TOTAL,TOTAL,EU_V,2005,943,
