STRUCTURE,STRUCTURE_ID,freq,isco08,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,ES,2003,20.69,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,ES,2004,19.85,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,ES,2005,19.93,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,ES,2006,19.74,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,ES,2007,19.34,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,ES,2008,19.56,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,ES,2009,20.43,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,ES,2010,21.68,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,ES,2011,24.93,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,ES,2012,17.52,b
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,ES,2013,18.84,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,ES,2014,25.17,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,ES,2015,23.18,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,ES,2016,22.76,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,ES,2017,21.71,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,ES,2018,21.23,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,ES,2019,21.75,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,ES,2020,22.35,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,FI,1980,74.69,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,FI,1981,68.50,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,FI,1982,70.27,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,FI,1983,76.59,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,FI,1984,69.30,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,FI,1985,85.59,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,FI,1986,87.94,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,FI,1987,97.10,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,FI,1988,87.48,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,FI,1989,80.53,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,FI,1990,60.26,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,FI,1991,86.42,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,FI,1992,110.69,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,FI,1993,130.86,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,FI,1994,133.15,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,FI,1995,112.61,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,FI,1996,88.28,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,FI,1997,90.26,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,FI,1998,85.98,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,FI,1999,79.10,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,FI,2000,68.95,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,FI,2001,61.58,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,FI,2002,59.30,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,FI,2003,51.43,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,FI,2004,44.55,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,FI,2005,46.57,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,FI,2006,48.40,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,FI,2007,48.20,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,FI,2008,56.59,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,FI,2009,55.63,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,FI,2010,58.53,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,FI,2011,61.65,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,FI,2012,64.63,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,FI,2013,66.32,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,FI,2014,67.80,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,FI,2015,70.15,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,FI,2016,69.20,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,FI,2017,77.32,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,FI,2018,76.26,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,FI,2019,75.16,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,FI,2020,67.73,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,FR,1990,21.62,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,FR,1991,19.61,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,FR,1992,21.05,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,FR,1993,22.34,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,FR,1994,24.72,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,FR,1995,22.65,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,FR,1996,25.45,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,FR,1997,26.31,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,FR,1998,24.31,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,FR,1999,24.50,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,FR,2000,22.74,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,FR,2001,22.77,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,FR,2002,24.76,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,FR,2003,27.78,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,FR,2004,31.30,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,FR,2005,33.30,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,FR,2006,33.08,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,FR,2007,33.92,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,FR,2008,33.60,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,FR,2009,34.30,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,FR,2010,34.42,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,FR,2011,35.49,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,FR,2012,40.41,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,FR,2013,38.89,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,FR,2014,38.51,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,FR,2015,38.90,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,FR,2016,39.13,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,FR,2017,38.95,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,FR,2018,38.38,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,FR,2019,37.71,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,FR,2020,37.93,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,HR,2008,124.87,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,HR,2009,127.60,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,HR,2010,122.50,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,HR,2011,91.90,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,HR,2012,90.00,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,HR,2013,49.67,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,HR,2014,54.27,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,HR,2015,52.40,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,HR,2016,61.04,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,HR,2017,51.75,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,HR,2018,59.62,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,HU,1984,79.35,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,HU,1985,78.08,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,HU,1986,80.03,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,HU,1987,42.99,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,HU,1988,43.16,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,HU,1989,39.40,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,HU,1990,49.54,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,HU,1991,47.33,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,HU,1992,54.21,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,HU,1993,57.53,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,HU,1994,55.94,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,HU,1995,52.13,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,HU,1996,44.46,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,HU,1997,52.63,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,HU,1998,51.83,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,HU,1999,42.76,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,HU,2000,44.53,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,HU,2001,46.29,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,HU,2002,42.17,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,HU,2003,41.81,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,HU,2004,43.92,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,HU,2005,41.77,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,HU,2006,40.02,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,HU,2007,36.64,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,HU,2008,31.46,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,HU,2009,33.61,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,HU,2010,28.63,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,HU,2011,25.55,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,HU,2012,26.17,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,HU,2013,34.00,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,HU,2014,40.54,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,HU,2015,43.87,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,HU,2016,41.90,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,HU,2017,61.86,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,HU,2018,61.92,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,HU,2019,49.99,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,HU,2020,60.16,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,IE,1980,62.44,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,IE,1981,60.56,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,IE,1982,58.95,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,IE,1983,53.24,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,IE,1984,55.51,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,IE,1985,53.36,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,IE,1986,51.70,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,IE,1987,49.41,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,IE,1988,43.18,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,IE,1989,43.49,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,IE,1990,44.85,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,IE,1991,34.66,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,IE,1992,42.10,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,IE,1993,37.11,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,IE,1994,37.93,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,IE,1995,38.38,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,IE,1996,42.28,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,IE,1997,39.60,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,IE,1998,36.71,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,IE,1999,40.06,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,IE,2000,38.42,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,IE,2001,26.49,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,IE,2002,31.28,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,IE,2003,30.28,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,IE,2004,44.15,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,IE,2005,34.26,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,IE,2006,35.28,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,IE,2007,32.05,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,IE,2008,35.01,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,IE,2009,31.75,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,IE,2010,35.99,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,IE,2011,37.55,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,IE,2012,33.00,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,IE,2013,33.05,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,IE,2014,31.35,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,IE,2015,28.75,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,IE,2016,29.31,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,IE,2017,28.93,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,IE,2018,29.11,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,IE,2019,28.92,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,IE,2020,30.77,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,IS,1996,60.61,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,IS,1997,71.18,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,IS,1998,72.98,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,IS,1999,63.81,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,IS,2000,57.61,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,IS,2001,66.32,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,IS,2002,53.21,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,IS,2003,57.34,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,IS,2004,81.83,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,IS,2005,67.40,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,IS,2006,90.85,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,IS,2007,71.89,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,IS,2008,103.02,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,IS,2009,64.68,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,IS,2010,77.98,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,IS,2011,65.20,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,IS,2012,69.84,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,IS,2013,72.89,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,IS,2014,82.17,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,IS,2015,72.25,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,IS,2016,65.59,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,IS,2017,73.68,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,IS,2018,55.00,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,IS,2019,59.63,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,IT,1997,2.56,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,IT,1998,3.40,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,IT,1999,4.27,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,IT,2000,5.45,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,IT,2001,5.48,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,IT,2002,10.02,b
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,IT,2003,12.24,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,IT,2004,15.37,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,IT,2005,15.60,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,IT,2006,16.15,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,IT,2007,17.95,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,IT,2008,17.15,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,IT,2009,18.31,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,IT,2010,16.49,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,IT,2011,19.18,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,IT,2012,20.41,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,IT,2013,21.71,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,IT,2014,21.44,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,IT,2015,20.69,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,IT,2016,19.99,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,IT,2017,18.92,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,IT,2018,18.63,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,IT,2019,18.36,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,IT,2020,16.81,p
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,LI,2000,0.00,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,LI,2001,0.00,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,LI,2002,0.00,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,LI,2003,0.00,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,LI,2004,0.00,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,LI,2005,0.00,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,LI,2006,0.00,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,LI,2007,0.00,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,LI,2008,0.00,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,LI,2009,0.00,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,LI,2010,0.00,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,LI,2011,0.00,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,LI,2012,0.00,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,LI,2013,0.00,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,LI,2014,0.00,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,LI,2015,0.00,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,LI,2016,0.00,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,LI,2017,0.00,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,LI,2018,0.00,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,LI,2019,0.00,
dataflow,ESTAT:HLTH_RS_GRD(1.0),A,OC2221_3221,P_HTHAB,LI,2020,0.00,
