STRUCTURE,STRUCTURE_ID,freq,sex,age,c_birth,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_EMP_PREEMP,NL,2007,6.4,d
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_EMP_PREEMP,NL,2020,6.0,
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_EMP_PREEMP,NO,2007,7.1,d
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_EMP_PREEMP,NO,2013,7.8,
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_EMP_PREEMP,NO,2020,9.7,
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_EMP_PREEMP,PL,2007,8.5,
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_EMP_PREEMP,PL,2013,9.6,
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_EMP_PREEMP,PL,2020,14.4,d
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_EMP_PREEMP,PT,2007,2.5,d
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_EMP_PREEMP,PT,2013,5.6,
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_EMP_PREEMP,PT,2020,4.9,
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_EMP_PREEMP,RO,2007,3.8,d
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_EMP_PREEMP,RO,2013,2.2,
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_EMP_PREEMP,RO,2020,3.0,
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_EMP_PREEMP,SE,2007,7.2,d
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_EMP_PREEMP,SE,2013,9.8,
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_EMP_PREEMP,SE,2020,11.2,
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_EMP_PREEMP,SI,2007,4.1,d
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_EMP_PREEMP,SI,2013,3.8,
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_EMP_PREEMP,SI,2020,3.6,
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_EMP_PREEMP,SK,2007,5.3,d
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_EMP_PREEMP,SK,2013,6.2,
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_EMP_PREEMP,SK,2020,4.2,
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_EMP_PREEMP,TR,2013,1.1,
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_EMP_PREEMP,UK,2007,2.8,d
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_EMP_PREEMP,UK,2013,2.0,
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_PER_HPB,AT,2007,48.1,
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_PER_HPB,AT,2013,66.3,
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_PER_HPB,AT,2020,56.5,
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_PER_HPB,BE,2007,59.7,d
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_PER_HPB,BE,2013,65.8,u
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_PER_HPB,BE,2020,66.2,
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_PER_HPB,BG,2007,36.5,
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_PER_HPB,BG,2013,27.9,
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_PER_HPB,BG,2020,31.9,
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_PER_HPB,CH,2013,41.3,
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_PER_HPB,CH,2020,44.9,
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_PER_HPB,CY,2007,63.7,
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_PER_HPB,CY,2013,46.2,
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_PER_HPB,CY,2020,54.1,
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_PER_HPB,CZ,2007,82.6,d
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_PER_HPB,CZ,2013,58.0,
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_PER_HPB,CZ,2020,61.0,
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_PER_HPB,DE,2007,73.6,du
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_PER_HPB,DK,2007,59.3,d
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_PER_HPB,DK,2013,53.7,
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_PER_HPB,DK,2020,61.8,
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_PER_HPB,EA19,2007,33.4,d
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_PER_HPB,EA19,2020,58.0,
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_PER_HPB,EE,2007,47.9,d
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_PER_HPB,EE,2013,56.9,
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_PER_HPB,EE,2020,59.0,
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_PER_HPB,EL,2007,34.1,d
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_PER_HPB,EL,2013,20.6,
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_PER_HPB,EL,2020,50.1,
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_PER_HPB,ES,2007,63.1,d
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_PER_HPB,ES,2013,63.2,
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_PER_HPB,ES,2020,63.5,
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_PER_HPB,EU27_2020,2007,34.7,d
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_PER_HPB,EU27_2020,2020,49.2,
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_PER_HPB,EU28,2007,35.6,d
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_PER_HPB,FI,2007,39.8,d
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_PER_HPB,FI,2013,22.5,u
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_PER_HPB,FI,2020,,u
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_PER_HPB,FR,2007,17.8,d
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_PER_HPB,FR,2013,52.3,u
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_PER_HPB,FR,2020,67.1,
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_PER_HPB,HR,2007,45.0,du
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_PER_HPB,HR,2013,74.7,u
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_PER_HPB,HR,2020,26.7,u
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_PER_HPB,HU,2007,22.8,d
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_PER_HPB,HU,2013,,u
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_PER_HPB,HU,2020,65.5,
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_PER_HPB,IE,2007,52.7,du
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_PER_HPB,IE,2013,61.4,
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_PER_HPB,IE,2020,69.6,
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_PER_HPB,IS,2007,,u
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_PER_HPB,IS,2020,83.1,
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_PER_HPB,IT,2007,40.3,d
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_PER_HPB,IT,2013,39.0,
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_PER_HPB,IT,2020,47.6,
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_PER_HPB,LT,2007,79.0,
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_PER_HPB,LT,2013,54.6,u
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_PER_HPB,LT,2020,80.6,
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_PER_HPB,LU,2007,62.6,d
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_PER_HPB,LU,2013,89.4,
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_PER_HPB,LU,2020,77.6,
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_PER_HPB,LV,2007,66.3,du
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_PER_HPB,LV,2013,64.7,
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_PER_HPB,LV,2020,60.3,
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_PER_HPB,MT,2007,,u
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_PER_HPB,MT,2013,,u
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_PER_HPB,MT,2020,,u
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_PER_HPB,NL,2007,56.8,d
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_PER_HPB,NL,2020,72.6,
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_PER_HPB,NO,2007,49.2,d
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_PER_HPB,NO,2013,58.5,u
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_PER_HPB,NO,2020,64.8,
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_PER_HPB,PL,2007,30.0,
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_PER_HPB,PL,2013,56.0,
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_PER_HPB,PL,2020,34.4,d
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_PER_HPB,PT,2007,36.8,d
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_PER_HPB,PT,2013,68.7,
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_PER_HPB,PT,2020,61.4,
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_PER_HPB,RO,2007,55.5,d
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_PER_HPB,RO,2013,97.5,
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_PER_HPB,RO,2020,82.1,
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_PER_HPB,SE,2007,38.4,d
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_PER_HPB,SE,2013,37.1,
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_PER_HPB,SE,2020,43.1,
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_PER_HPB,SI,2007,,du
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_PER_HPB,SI,2013,43.3,
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_PER_HPB,SI,2020,55.3,
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_PER_HPB,SK,2007,71.1,d
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_PER_HPB,SK,2013,50.4,
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_PER_HPB,SK,2020,46.9,
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_PER_HPB,TR,2013,54.2,
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_PER_HPB,UK,2007,56.8,du
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NAT,PC_PER_HPB,UK,2013,57.6,u
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NEU27_2020_FOR,PC_EMP_PREEMP,AT,2007,15.7,
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NEU27_2020_FOR,PC_EMP_PREEMP,AT,2013,18.2,
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NEU27_2020_FOR,PC_EMP_PREEMP,AT,2020,10.5,
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NEU27_2020_FOR,PC_EMP_PREEMP,BE,2007,6.9,du
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NEU27_2020_FOR,PC_EMP_PREEMP,BE,2013,6.6,
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NEU27_2020_FOR,PC_EMP_PREEMP,BE,2020,8.0,
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NEU27_2020_FOR,PC_EMP_PREEMP,BG,2007,,u
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NEU27_2020_FOR,PC_EMP_PREEMP,BG,2013,,u
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NEU27_2020_FOR,PC_EMP_PREEMP,BG,2020,,u
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NEU27_2020_FOR,PC_EMP_PREEMP,CH,2013,10.0,
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NEU27_2020_FOR,PC_EMP_PREEMP,CH,2020,9.1,
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NEU27_2020_FOR,PC_EMP_PREEMP,CY,2007,2.9,u
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NEU27_2020_FOR,PC_EMP_PREEMP,CY,2013,,u
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NEU27_2020_FOR,PC_EMP_PREEMP,CY,2020,,u
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NEU27_2020_FOR,PC_EMP_PREEMP,CZ,2007,8.6,du
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NEU27_2020_FOR,PC_EMP_PREEMP,CZ,2013,,u
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NEU27_2020_FOR,PC_EMP_PREEMP,CZ,2020,,u
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NEU27_2020_FOR,PC_EMP_PREEMP,DE,2020,4.8,
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NEU27_2020_FOR,PC_EMP_PREEMP,DK,2007,8.6,du
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NEU27_2020_FOR,PC_EMP_PREEMP,DK,2013,5.9,u
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NEU27_2020_FOR,PC_EMP_PREEMP,DK,2020,4.6,u
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NEU27_2020_FOR,PC_EMP_PREEMP,EA19,2007,6.5,d
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NEU27_2020_FOR,PC_EMP_PREEMP,EA19,2020,4.9,
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NEU27_2020_FOR,PC_EMP_PREEMP,EE,2007,5.6,d
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NEU27_2020_FOR,PC_EMP_PREEMP,EE,2013,8.3,u
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NEU27_2020_FOR,PC_EMP_PREEMP,EE,2020,,u
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NEU27_2020_FOR,PC_EMP_PREEMP,EL,2007,2.6,du
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NEU27_2020_FOR,PC_EMP_PREEMP,EL,2013,,u
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NEU27_2020_FOR,PC_EMP_PREEMP,EL,2020,3.5,
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NEU27_2020_FOR,PC_EMP_PREEMP,ES,2007,3.9,d
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NEU27_2020_FOR,PC_EMP_PREEMP,ES,2013,2.3,
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NEU27_2020_FOR,PC_EMP_PREEMP,ES,2020,3.7,
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NEU27_2020_FOR,PC_EMP_PREEMP,EU27_2020,2007,6.5,d
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NEU27_2020_FOR,PC_EMP_PREEMP,EU27_2020,2020,4.9,
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NEU27_2020_FOR,PC_EMP_PREEMP,EU28,2007,5.8,d
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NEU27_2020_FOR,PC_EMP_PREEMP,FI,2007,13.6,du
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NEU27_2020_FOR,PC_EMP_PREEMP,FI,2013,,u
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NEU27_2020_FOR,PC_EMP_PREEMP,FI,2020,,u
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NEU27_2020_FOR,PC_EMP_PREEMP,FR,2007,9.2,du
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NEU27_2020_FOR,PC_EMP_PREEMP,FR,2013,7.7,u
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NEU27_2020_FOR,PC_EMP_PREEMP,FR,2020,6.0,u
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NEU27_2020_FOR,PC_EMP_PREEMP,HR,2007,,du
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NEU27_2020_FOR,PC_EMP_PREEMP,HR,2013,,u
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NEU27_2020_FOR,PC_EMP_PREEMP,HR,2020,,u
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NEU27_2020_FOR,PC_EMP_PREEMP,HU,2007,,du
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NEU27_2020_FOR,PC_EMP_PREEMP,HU,2013,,u
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NEU27_2020_FOR,PC_EMP_PREEMP,HU,2020,,u
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NEU27_2020_FOR,PC_EMP_PREEMP,IE,2007,1.8,du
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NEU27_2020_FOR,PC_EMP_PREEMP,IE,2013,,u
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NEU27_2020_FOR,PC_EMP_PREEMP,IE,2020,,u
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NEU27_2020_FOR,PC_EMP_PREEMP,IS,2007,,u
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NEU27_2020_FOR,PC_EMP_PREEMP,IS,2020,,u
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NEU27_2020_FOR,PC_EMP_PREEMP,IT,2007,3.4,d
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NEU27_2020_FOR,PC_EMP_PREEMP,IT,2013,2.4,
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NEU27_2020_FOR,PC_EMP_PREEMP,IT,2020,2.4,
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NEU27_2020_FOR,PC_EMP_PREEMP,LT,2007,,u
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NEU27_2020_FOR,PC_EMP_PREEMP,LT,2013,,u
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NEU27_2020_FOR,PC_EMP_PREEMP,LT,2020,,u
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NEU27_2020_FOR,PC_EMP_PREEMP,LU,2007,,du
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NEU27_2020_FOR,PC_EMP_PREEMP,LU,2013,4.6,u
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NEU27_2020_FOR,PC_EMP_PREEMP,LU,2020,10.9,
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NEU27_2020_FOR,PC_EMP_PREEMP,LV,2007,,du
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NEU27_2020_FOR,PC_EMP_PREEMP,LV,2013,,u
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NEU27_2020_FOR,PC_EMP_PREEMP,LV,2020,,u
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NEU27_2020_FOR,PC_EMP_PREEMP,MT,2007,,u
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NEU27_2020_FOR,PC_EMP_PREEMP,MT,2013,,u
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NEU27_2020_FOR,PC_EMP_PREEMP,MT,2020,,u
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NEU27_2020_FOR,PC_EMP_PREEMP,NL,2007,12.5,d
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NEU27_2020_FOR,PC_EMP_PREEMP,NL,2020,9.5,
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NEU27_2020_FOR,PC_EMP_PREEMP,NO,2007,7.9,du
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NEU27_2020_FOR,PC_EMP_PREEMP,NO,2013,6.5,u
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NEU27_2020_FOR,PC_EMP_PREEMP,NO,2020,11.4,
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NEU27_2020_FOR,PC_EMP_PREEMP,PL,2007,,u
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NEU27_2020_FOR,PC_EMP_PREEMP,PL,2013,,u
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NEU27_2020_FOR,PC_EMP_PREEMP,PL,2020,,du
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NEU27_2020_FOR,PC_EMP_PREEMP,PT,2007,,du
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NEU27_2020_FOR,PC_EMP_PREEMP,PT,2013,5.5,
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NEU27_2020_FOR,PC_EMP_PREEMP,PT,2020,5.0,
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NEU27_2020_FOR,PC_EMP_PREEMP,RO,2007,,du
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NEU27_2020_FOR,PC_EMP_PREEMP,RO,2013,,u
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NEU27_2020_FOR,PC_EMP_PREEMP,RO,2020,,u
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NEU27_2020_FOR,PC_EMP_PREEMP,SE,2007,7.4,d
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NEU27_2020_FOR,PC_EMP_PREEMP,SE,2013,8.5,
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NEU27_2020_FOR,PC_EMP_PREEMP,SE,2020,11.1,u
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NEU27_2020_FOR,PC_EMP_PREEMP,SI,2007,5.6,du
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NEU27_2020_FOR,PC_EMP_PREEMP,SI,2013,6.8,u
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NEU27_2020_FOR,PC_EMP_PREEMP,SI,2020,5.9,u
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NEU27_2020_FOR,PC_EMP_PREEMP,SK,2007,,du
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NEU27_2020_FOR,PC_EMP_PREEMP,SK,2013,,u
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NEU27_2020_FOR,PC_EMP_PREEMP,SK,2020,,u
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NEU27_2020_FOR,PC_EMP_PREEMP,TR,2013,,u
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NEU27_2020_FOR,PC_EMP_PREEMP,UK,2007,2.9,d
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NEU27_2020_FOR,PC_EMP_PREEMP,UK,2013,2.7,
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NEU27_2020_FOR,PC_PER_HPB,AT,2007,78.2,
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NEU27_2020_FOR,PC_PER_HPB,AT,2013,78.3,
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NEU27_2020_FOR,PC_PER_HPB,AT,2020,73.8,
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NEU27_2020_FOR,PC_PER_HPB,BE,2007,59.8,du
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NEU27_2020_FOR,PC_PER_HPB,BE,2013,68.8,
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NEU27_2020_FOR,PC_PER_HPB,BE,2020,73.0,
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NEU27_2020_FOR,PC_PER_HPB,BG,2007,,c
dataflow,ESTAT:HSW_PB12(1.0),A,F,Y35-64,NEU27_2020_FOR,PC_PER_HPB,BG,2013,,c
