STRUCTURE,STRUCTURE_ID,freq,sex,age,levels,isced97,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y45-54,VSEV,ED5_6,TR,2008,0.3,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y45-54,VSEV,TOTAL,BG,2008,0.8,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y45-54,VSEV,TOTAL,CY,2008,2.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y45-54,VSEV,TOTAL,CZ,2008,1.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y45-54,VSEV,TOTAL,EE,2008,1.8,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y45-54,VSEV,TOTAL,EL,2008,2.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y45-54,VSEV,TOTAL,ES,2008,1.0,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y45-54,VSEV,TOTAL,HU,2008,0.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y45-54,VSEV,TOTAL,LV,2008,0.7,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y45-54,VSEV,TOTAL,MT,2008,0.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y45-54,VSEV,TOTAL,PL,2008,1.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y45-54,VSEV,TOTAL,RO,2008,0.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y45-54,VSEV,TOTAL,SI,2008,3.0,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y45-54,VSEV,TOTAL,SK,2008,0.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y45-54,VSEV,TOTAL,TR,2008,1.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,LOW,ED0-2,BG,2008,29.0,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,LOW,ED0-2,CY,2008,23.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,LOW,ED0-2,CZ,2008,28.3,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,LOW,ED0-2,EE,2008,16.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,LOW,ED0-2,EL,2008,31.8,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,LOW,ED0-2,ES,2008,9.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,LOW,ED0-2,HU,2008,22.3,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,LOW,ED0-2,LV,2008,35.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,LOW,ED0-2,MT,2008,34.3,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,LOW,ED0-2,PL,2008,25.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,LOW,ED0-2,RO,2008,47.1,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,LOW,ED0-2,SI,2008,13.0,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,LOW,ED0-2,SK,2008,31.0,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,LOW,ED0-2,TR,2008,25.1,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,LOW,ED3_4,BG,2008,34.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,LOW,ED3_4,CY,2008,16.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,LOW,ED3_4,CZ,2008,35.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,LOW,ED3_4,EE,2008,27.0,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,LOW,ED3_4,EL,2008,27.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,LOW,ED3_4,ES,2008,16.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,LOW,ED3_4,HU,2008,34.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,LOW,ED3_4,LV,2008,38.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,LOW,ED3_4,MT,2008,29.8,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,LOW,ED3_4,PL,2008,27.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,LOW,ED3_4,RO,2008,43.0,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,LOW,ED3_4,SI,2008,29.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,LOW,ED3_4,SK,2008,43.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,LOW,ED3_4,TR,2008,24.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,LOW,ED5_6,BG,2008,32.3,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,LOW,ED5_6,CY,2008,19.0,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,LOW,ED5_6,CZ,2008,18.7,u
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,LOW,ED5_6,EE,2008,24.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,LOW,ED5_6,EL,2008,24.7,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,LOW,ED5_6,ES,2008,13.3,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,LOW,ED5_6,HU,2008,42.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,LOW,ED5_6,LV,2008,35.8,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,LOW,ED5_6,MT,2008,30.0,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,LOW,ED5_6,PL,2008,26.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,LOW,ED5_6,RO,2008,51.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,LOW,ED5_6,SI,2008,28.8,u
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,LOW,ED5_6,SK,2008,50.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,LOW,ED5_6,TR,2008,34.7,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,LOW,TOTAL,BG,2008,32.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,LOW,TOTAL,CY,2008,20.8,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,LOW,TOTAL,CZ,2008,32.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,LOW,TOTAL,EE,2008,24.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,LOW,TOTAL,EL,2008,29.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,LOW,TOTAL,ES,2008,11.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,LOW,TOTAL,HU,2008,33.1,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,LOW,TOTAL,LV,2008,37.3,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,LOW,TOTAL,MT,2008,32.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,LOW,TOTAL,PL,2008,27.0,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,LOW,TOTAL,RO,2008,45.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,LOW,TOTAL,SI,2008,24.1,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,LOW,TOTAL,SK,2008,43.3,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,LOW,TOTAL,TR,2008,25.7,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,MOD,ED0-2,BG,2008,22.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,MOD,ED0-2,CY,2008,19.3,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,MOD,ED0-2,CZ,2008,28.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,MOD,ED0-2,EE,2008,30.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,MOD,ED0-2,EL,2008,12.3,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,MOD,ED0-2,ES,2008,21.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,MOD,ED0-2,HU,2008,29.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,MOD,ED0-2,LV,2008,21.3,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,MOD,ED0-2,MT,2008,12.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,MOD,ED0-2,PL,2008,35.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,MOD,ED0-2,RO,2008,30.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,MOD,ED0-2,SI,2008,29.7,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,MOD,ED0-2,SK,2008,26.7,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,MOD,ED0-2,TR,2008,24.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,MOD,ED3_4,BG,2008,20.8,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,MOD,ED3_4,CY,2008,12.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,MOD,ED3_4,CZ,2008,12.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,MOD,ED3_4,EE,2008,19.3,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,MOD,ED3_4,EL,2008,11.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,MOD,ED3_4,ES,2008,16.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,MOD,ED3_4,HU,2008,24.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,MOD,ED3_4,LV,2008,20.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,MOD,ED3_4,MT,2008,12.0,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,MOD,ED3_4,PL,2008,33.1,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,MOD,ED3_4,RO,2008,28.1,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,MOD,ED3_4,SI,2008,25.1,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,MOD,ED3_4,SK,2008,19.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,MOD,ED3_4,TR,2008,20.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,MOD,ED5_6,BG,2008,15.7,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,MOD,ED5_6,CY,2008,6.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,MOD,ED5_6,CZ,2008,10.4,u
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,MOD,ED5_6,EE,2008,15.7,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,MOD,ED5_6,EL,2008,7.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,MOD,ED5_6,ES,2008,14.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,MOD,ED5_6,HU,2008,20.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,MOD,ED5_6,LV,2008,17.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,MOD,ED5_6,MT,2008,16.0,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,MOD,ED5_6,PL,2008,27.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,MOD,ED5_6,RO,2008,12.7,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,MOD,ED5_6,SI,2008,24.3,u
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,MOD,ED5_6,SK,2008,15.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,MOD,ED5_6,TR,2008,13.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,MOD,TOTAL,BG,2008,20.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,MOD,TOTAL,CY,2008,15.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,MOD,TOTAL,CZ,2008,14.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,MOD,TOTAL,EE,2008,21.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,MOD,TOTAL,EL,2008,11.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,MOD,TOTAL,ES,2008,19.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,MOD,TOTAL,HU,2008,24.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,MOD,TOTAL,LV,2008,20.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,MOD,TOTAL,MT,2008,12.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,MOD,TOTAL,PL,2008,32.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,MOD,TOTAL,RO,2008,27.8,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,MOD,TOTAL,SI,2008,26.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,MOD,TOTAL,SK,2008,19.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,MOD,TOTAL,TR,2008,23.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,NONE,ED0-2,BG,2008,40.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,NONE,ED0-2,CY,2008,44.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,NONE,ED0-2,CZ,2008,34.8,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,NONE,ED0-2,EE,2008,38.3,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,NONE,ED0-2,EL,2008,41.8,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,NONE,ED0-2,ES,2008,51.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,NONE,ED0-2,HU,2008,31.0,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,NONE,ED0-2,LV,2008,37.7,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,NONE,ED0-2,MT,2008,45.0,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,NONE,ED0-2,PL,2008,21.7,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,NONE,ED0-2,RO,2008,15.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,NONE,ED0-2,SI,2008,35.3,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,NONE,ED0-2,SK,2008,23.3,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,NONE,ED0-2,TR,2008,35.7,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,NONE,ED3_4,BG,2008,38.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,NONE,ED3_4,CY,2008,64.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,NONE,ED3_4,CZ,2008,43.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,NONE,ED3_4,EE,2008,42.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,NONE,ED3_4,EL,2008,55.1,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,NONE,ED3_4,ES,2008,58.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,NONE,ED3_4,HU,2008,32.1,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,NONE,ED3_4,LV,2008,33.7,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,NONE,ED3_4,MT,2008,53.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,NONE,ED3_4,PL,2008,25.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,NONE,ED3_4,RO,2008,24.8,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,NONE,ED3_4,SI,2008,32.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,NONE,ED3_4,SK,2008,28.1,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,NONE,ED3_4,TR,2008,47.1,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,NONE,ED5_6,BG,2008,49.7,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,NONE,ED5_6,CY,2008,70.0,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,NONE,ED5_6,CZ,2008,71.0,u
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,NONE,ED5_6,EE,2008,59.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,NONE,ED5_6,EL,2008,56.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,NONE,ED5_6,ES,2008,65.3,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,NONE,ED5_6,HU,2008,33.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,NONE,ED5_6,LV,2008,38.7,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,NONE,ED5_6,MT,2008,52.0,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,NONE,ED5_6,PL,2008,37.1,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,NONE,ED5_6,RO,2008,32.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,NONE,ED5_6,SI,2008,44.6,u
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,NONE,ED5_6,SK,2008,26.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,NONE,ED5_6,TR,2008,47.1,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,NONE,TOTAL,BG,2008,41.0,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,NONE,TOTAL,CY,2008,54.1,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,NONE,TOTAL,CZ,2008,46.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,NONE,TOTAL,EE,2008,43.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,NONE,TOTAL,EL,2008,47.8,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,NONE,TOTAL,ES,2008,55.1,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,NONE,TOTAL,HU,2008,32.0,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,NONE,TOTAL,LV,2008,35.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,NONE,TOTAL,MT,2008,48.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,NONE,TOTAL,PL,2008,26.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,NONE,TOTAL,RO,2008,21.8,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,NONE,TOTAL,SI,2008,35.0,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,NONE,TOTAL,SK,2008,27.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,NONE,TOTAL,TR,2008,37.2,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,SEV,ED0-2,BG,2008,6.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,SEV,ED0-2,CY,2008,9.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,SEV,ED0-2,CZ,2008,8.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,SEV,ED0-2,EE,2008,10.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,SEV,ED0-2,EL,2008,10.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,SEV,ED0-2,ES,2008,15.3,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,SEV,ED0-2,HU,2008,13.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,SEV,ED0-2,LV,2008,4.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,SEV,ED0-2,MT,2008,8.3,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,SEV,ED0-2,PL,2008,15.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,SEV,ED0-2,RO,2008,6.1,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,SEV,ED0-2,SI,2008,12.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,SEV,ED0-2,SK,2008,16.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,SEV,ED0-2,TR,2008,12.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,SEV,ED3_4,BG,2008,5.7,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,SEV,ED3_4,CY,2008,5.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,SEV,ED3_4,CZ,2008,6.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,SEV,ED3_4,EE,2008,8.3,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,SEV,ED3_4,EL,2008,4.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,SEV,ED3_4,ES,2008,7.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,SEV,ED3_4,HU,2008,7.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,SEV,ED3_4,LV,2008,6.3,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,SEV,ED3_4,MT,2008,4.3,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,SEV,ED3_4,PL,2008,12.1,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,SEV,ED3_4,RO,2008,3.8,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,SEV,ED3_4,SI,2008,11.8,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,SEV,ED3_4,SK,2008,8.1,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,SEV,ED3_4,TR,2008,6.8,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,SEV,ED5_6,BG,2008,2.3,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,SEV,ED5_6,CY,2008,3.7,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,SEV,ED5_6,EL,2008,9.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,SEV,ED5_6,ES,2008,5.8,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,SEV,ED5_6,HU,2008,3.8,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,SEV,ED5_6,LV,2008,7.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,SEV,ED5_6,MT,2008,2.0,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,SEV,ED5_6,PL,2008,8.4,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,SEV,ED5_6,RO,2008,3.7,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,SEV,ED5_6,SI,2008,0.9,u
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,SEV,ED5_6,SK,2008,7.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,SEV,ED5_6,TR,2008,4.9,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,SEV,TOTAL,BG,2008,5.3,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,SEV,TOTAL,CY,2008,7.5,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,SEV,TOTAL,CZ,2008,5.8,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,SEV,TOTAL,EE,2008,8.1,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,SEV,TOTAL,EL,2008,9.1,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,SEV,TOTAL,ES,2008,12.3,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,SEV,TOTAL,HU,2008,8.6,
dataflow,ESTAT:HLTH_EHIS_ST4(1.0),A,T,Y55-64,SEV,TOTAL,LV,2008,6.2,
