STRUCTURE,STRUCTURE_ID,freq,unit,deg_urb,hlth_pb,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y15-24,T,RO,2011,32.024,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y15-24,T,SE,2011,36.649,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y15-24,T,SI,2011,7.631,u
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y15-24,T,SK,2011,9.367,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y15-24,T,UK,2011,66.659,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y25-34,F,AT,2011,7.091,u
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y25-34,F,BE,2011,4.801,u
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y25-34,F,BG,2011,7.77,u
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y25-34,F,CH,2011,7.592,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y25-34,F,CY,2011,,u
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y25-34,F,CZ,2011,12.617,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y25-34,F,DE,2011,,u
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y25-34,F,DK,2011,16.646,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y25-34,F,EE,2011,,u
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y25-34,F,EL,2011,6.409,u
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y25-34,F,ES,2011,37.196,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y25-34,F,FI,2011,20.022,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y25-34,F,FR,2011,,u
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y25-34,F,HR,2011,,u
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y25-34,F,HU,2011,11.58,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y25-34,F,IE,2011,8.838,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y25-34,F,IS,2011,1.729,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y25-34,F,IT,2011,17.075,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y25-34,F,LT,2011,,u
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y25-34,F,LU,2011,0.98,u
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y25-34,F,LV,2011,,u
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y25-34,F,MT,2011,,u
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y25-34,F,NL,2011,2.69,u
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y25-34,F,PL,2011,49.241,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y25-34,F,PT,2011,17.513,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y25-34,F,RO,2011,24.685,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y25-34,F,SE,2011,36.518,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y25-34,F,SI,2011,7.171,u
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y25-34,F,SK,2011,7.86,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y25-34,F,UK,2011,28.782,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y25-34,M,AT,2011,11.098,u
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y25-34,M,BE,2011,5.088,u
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y25-34,M,BG,2011,8.888,u
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y25-34,M,CH,2011,11.661,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y25-34,M,CY,2011,0.94,u
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y25-34,M,CZ,2011,15.091,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y25-34,M,DE,2011,,u
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y25-34,M,DK,2011,12.323,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y25-34,M,EE,2011,2.676,u
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y25-34,M,EL,2011,11.184,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y25-34,M,ES,2011,28.933,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y25-34,M,FI,2011,18.47,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y25-34,M,FR,2011,,u
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y25-34,M,HR,2011,,u
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y25-34,M,HU,2011,10.718,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y25-34,M,IE,2011,8.478,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y25-34,M,IS,2011,,u
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y25-34,M,IT,2011,16.752,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y25-34,M,LT,2011,6.248,u
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y25-34,M,LU,2011,0.572,u
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y25-34,M,LV,2011,,u
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y25-34,M,MT,2011,,u
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y25-34,M,NL,2011,1.515,u
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y25-34,M,PL,2011,68.564,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y25-34,M,PT,2011,16.476,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y25-34,M,RO,2011,26.16,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y25-34,M,SE,2011,18.635,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y25-34,M,SI,2011,7.377,u
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y25-34,M,SK,2011,11.222,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y25-34,M,UK,2011,36.635,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y25-34,T,AT,2011,18.188,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y25-34,T,BE,2011,9.888,u
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y25-34,T,BG,2011,16.658,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y25-34,T,CH,2011,19.253,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y25-34,T,CY,2011,1.385,u
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y25-34,T,CZ,2011,27.708,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y25-34,T,DE,2011,66.635,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y25-34,T,DK,2011,28.969,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y25-34,T,EE,2011,4.911,u
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y25-34,T,EL,2011,17.593,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y25-34,T,ES,2011,66.13,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y25-34,T,FI,2011,38.492,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y25-34,T,FR,2011,95.866,u
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y25-34,T,HR,2011,,u
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y25-34,T,HU,2011,22.298,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y25-34,T,IE,2011,17.315,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y25-34,T,IS,2011,2.717,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y25-34,T,IT,2011,33.828,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y25-34,T,LT,2011,10.682,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y25-34,T,LU,2011,1.552,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y25-34,T,LV,2011,4.796,u
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y25-34,T,MT,2011,,u
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y25-34,T,NL,2011,4.205,u
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y25-34,T,PL,2011,117.805,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y25-34,T,PT,2011,33.989,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y25-34,T,RO,2011,50.845,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y25-34,T,SE,2011,55.153,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y25-34,T,SI,2011,14.548,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y25-34,T,SK,2011,19.081,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y25-34,T,UK,2011,65.417,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y35-44,F,AT,2011,20.38,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y35-44,F,BE,2011,3.347,u
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y35-44,F,BG,2011,10.413,u
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y35-44,F,CH,2011,12.615,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y35-44,F,CY,2011,0.807,u
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y35-44,F,CZ,2011,29.717,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y35-44,F,DE,2011,,u
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y35-44,F,DK,2011,26.604,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y35-44,F,EE,2011,4.832,u
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y35-44,F,EL,2011,11.678,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y35-44,F,ES,2011,62.558,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y35-44,F,FI,2011,33.23,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y35-44,F,FR,2011,86.565,u
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y35-44,F,HR,2011,,u
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y35-44,F,HU,2011,24.436,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y35-44,F,IE,2011,12.931,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y35-44,F,IS,2011,2.361,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y35-44,F,IT,2011,31.343,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y35-44,F,LT,2011,12.213,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y35-44,F,LU,2011,1.612,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y35-44,F,LV,2011,6.977,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y35-44,F,MT,2011,,u
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y35-44,F,NL,2011,1.728,u
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y35-44,F,PL,2011,68.654,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y35-44,F,PT,2011,22.398,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y35-44,F,RO,2011,54.261,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y35-44,F,SE,2011,34.528,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y35-44,F,SI,2011,12.392,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y35-44,F,SK,2011,24.039,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y35-44,F,UK,2011,78.371,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y35-44,M,AT,2011,23.773,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y35-44,M,BE,2011,4.312,u
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y35-44,M,BG,2011,13.437,u
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y35-44,M,CH,2011,8.962,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y35-44,M,CY,2011,0.865,u
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y35-44,M,CZ,2011,21.25,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y35-44,M,DE,2011,,u
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y35-44,M,DK,2011,18.194,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y35-44,M,EE,2011,6.08,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y35-44,M,EL,2011,16.878,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y35-44,M,ES,2011,53.13,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y35-44,M,FI,2011,24.518,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y35-44,M,FR,2011,86.513,u
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y35-44,M,HR,2011,,u
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y35-44,M,HU,2011,22.453,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y35-44,M,IE,2011,12.657,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y35-44,M,IS,2011,,u
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y35-44,M,IT,2011,33.689,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y35-44,M,LT,2011,14.666,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y35-44,M,LU,2011,0.98,u
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y35-44,M,LV,2011,7.72,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y35-44,M,MT,2011,,u
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y35-44,M,NL,2011,1.68,u
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y35-44,M,PL,2011,88.771,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y35-44,M,PT,2011,26.421,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y35-44,M,RO,2011,49.852,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y35-44,M,SE,2011,25.115,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y35-44,M,SI,2011,11.327,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y35-44,M,SK,2011,19.591,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y35-44,M,UK,2011,52.259,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y35-44,T,AT,2011,44.152,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y35-44,T,BE,2011,7.66,u
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y35-44,T,BG,2011,23.849,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y35-44,T,CH,2011,21.577,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y35-44,T,CY,2011,1.672,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y35-44,T,CZ,2011,50.967,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y35-44,T,DE,2011,88.314,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y35-44,T,DK,2011,44.799,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y35-44,T,EE,2011,10.912,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y35-44,T,EL,2011,28.555,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y35-44,T,ES,2011,115.689,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y35-44,T,FI,2011,57.747,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y35-44,T,FR,2011,173.077,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y35-44,T,HR,2011,,u
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y35-44,T,HU,2011,46.889,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y35-44,T,IE,2011,25.587,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y35-44,T,IS,2011,3.036,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y35-44,T,IT,2011,65.032,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y35-44,T,LT,2011,26.88,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y35-44,T,LU,2011,2.591,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y35-44,T,LV,2011,14.697,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y35-44,T,MT,2011,,u
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y35-44,T,NL,2011,3.408,u
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y35-44,T,PL,2011,157.425,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y35-44,T,PT,2011,48.82,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y35-44,T,RO,2011,104.113,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y35-44,T,SE,2011,59.643,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y35-44,T,SI,2011,23.719,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y35-44,T,SK,2011,43.63,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y35-44,T,UK,2011,130.63,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y45-54,F,AT,2011,45.086,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y45-54,F,BE,2011,8.653,u
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y45-54,F,BG,2011,22.092,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y45-54,F,CH,2011,15.902,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y45-54,F,CY,2011,3.08,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y45-54,F,CZ,2011,39.524,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y45-54,F,DE,2011,146.185,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y45-54,F,DK,2011,40.238,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y45-54,F,EE,2011,9.504,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y45-54,F,EL,2011,30.929,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y45-54,F,ES,2011,116.588,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y45-54,F,FI,2011,51.648,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y45-54,F,FR,2011,132.162,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y45-54,F,HR,2011,,u
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y45-54,F,HU,2011,63.501,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y45-54,F,IE,2011,19.351,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y45-54,F,IS,2011,2.451,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y45-54,F,IT,2011,57.394,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y45-54,F,LT,2011,27.253,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y45-54,F,LU,2011,1.878,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y45-54,F,LV,2011,12,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y45-54,F,MT,2011,,u
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y45-54,F,NL,2011,6.473,u
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y45-54,F,PL,2011,185.553,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y45-54,F,PT,2011,46.314,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y45-54,F,RO,2011,140.285,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y45-54,F,SE,2011,38.728,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y45-54,F,SI,2011,21.602,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y45-54,F,SK,2011,39.67,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y45-54,F,UK,2011,140.329,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y45-54,M,AT,2011,47.832,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y45-54,M,BE,2011,8.748,u
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y45-54,M,BG,2011,23.092,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y45-54,M,CH,2011,17.02,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y45-54,M,CY,2011,2.621,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y45-54,M,CZ,2011,36.818,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y45-54,M,DE,2011,123.254,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y45-54,M,DK,2011,27.77,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y45-54,M,EE,2011,11.028,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y45-54,M,EL,2011,26.517,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y45-54,M,ES,2011,94.072,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y45-54,M,FI,2011,42.941,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y45-54,M,FR,2011,132.605,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y45-54,M,HR,2011,,u
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y45-54,M,HU,2011,57.318,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y45-54,M,IE,2011,18.656,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y45-54,M,IS,2011,2.97,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y45-54,M,IT,2011,50.6,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y45-54,M,LT,2011,20.41,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y45-54,M,LU,2011,1.449,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y45-54,M,LV,2011,10.65,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y45-54,M,MT,2011,,u
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y45-54,M,NL,2011,2.674,u
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y45-54,M,PL,2011,200.69,
dataflow,ESTAT:HLTH_DP080(1.0),A,THS,DEG3,PB1070,Y45-54,M,PT,2011,36.006,
