STRUCTURE,STRUCTURE_ID,freq,unit,isced97,hlth_pb,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y15-24,T,PL,2011,325.183,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y15-24,T,PT,2011,76.1,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y15-24,T,RO,2011,118.402,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y15-24,T,SE,2011,76.446,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y15-24,T,SI,2011,7.136,u
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y15-24,T,SK,2011,45.977,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y15-24,T,TR,2011,671.121,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y15-24,T,UK,2011,1081.135,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y25-34,F,AT,2011,103.795,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y25-34,F,BE,2011,322.824,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y25-34,F,BG,2011,176.352,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y25-34,F,CH,2011,185.069,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y25-34,F,CY,2011,40.978,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y25-34,F,CZ,2011,227.806,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y25-34,F,DE,2011,1083.868,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y25-34,F,DK,2011,125.949,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y25-34,F,EE,2011,44.348,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y25-34,F,EL,2011,241.546,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y25-34,F,ES,2011,1455.99,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y25-34,F,FI,2011,142.746,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y25-34,F,FR,2011,1609.724,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y25-34,F,HR,2011,72.23,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y25-34,F,HU,2011,236.042,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y25-34,F,IE,2011,200.985,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y25-34,F,IS,2011,9.995,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y25-34,F,IT,2011,866.05,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y25-34,F,LT,2011,101.575,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y25-34,F,LU,2011,15.483,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y25-34,F,LV,2011,58.997,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y25-34,F,MT,2011,8.174,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y25-34,F,NL,2011,406.05,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y25-34,F,PL,2011,1282.544,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y25-34,F,PT,2011,221.956,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y25-34,F,RO,2011,366.891,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y25-34,F,SE,2011,275.554,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y25-34,F,SI,2011,64.74,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y25-34,F,SK,2011,129.308,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y25-34,F,TR,2011,974.639,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y25-34,F,UK,2011,1737.747,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y25-34,M,AT,2011,95.41,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y25-34,M,BE,2011,234.861,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y25-34,M,BG,2011,100.061,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y25-34,M,CH,2011,198.16,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y25-34,M,CY,2011,27.131,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y25-34,M,CZ,2011,168.202,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y25-34,M,DE,2011,951.351,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y25-34,M,DK,2011,94.539,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y25-34,M,EE,2011,28.968,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y25-34,M,EL,2011,179.101,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y25-34,M,ES,2011,1188.538,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y25-34,M,FI,2011,103.331,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y25-34,M,FR,2011,1429.561,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y25-34,M,HR,2011,44.426,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y25-34,M,HU,2011,161.98,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y25-34,M,IE,2011,141.644,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y25-34,M,IS,2011,5.948,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y25-34,M,IT,2011,552.768,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y25-34,M,LT,2011,71.194,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y25-34,M,LU,2011,14.149,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y25-34,M,LV,2011,35.231,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y25-34,M,MT,2011,8.477,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y25-34,M,NL,2011,343.535,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y25-34,M,PL,2011,892.057,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y25-34,M,PT,2011,152.346,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y25-34,M,RO,2011,341.849,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y25-34,M,SE,2011,221.127,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y25-34,M,SI,2011,34.297,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y25-34,M,SK,2011,92.665,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y25-34,M,TR,2011,1168.869,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y25-34,M,UK,2011,1570.016,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y25-34,T,AT,2011,199.206,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y25-34,T,BE,2011,557.684,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y25-34,T,BG,2011,276.413,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y25-34,T,CH,2011,383.229,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y25-34,T,CY,2011,68.109,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y25-34,T,CZ,2011,396.008,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y25-34,T,DE,2011,2035.219,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y25-34,T,DK,2011,220.488,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y25-34,T,EE,2011,73.316,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y25-34,T,EL,2011,420.647,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y25-34,T,ES,2011,2644.528,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y25-34,T,FI,2011,246.077,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y25-34,T,FR,2011,3039.285,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y25-34,T,HR,2011,116.656,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y25-34,T,HU,2011,398.022,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y25-34,T,IE,2011,342.63,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y25-34,T,IS,2011,15.943,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y25-34,T,IT,2011,1418.819,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y25-34,T,LT,2011,172.769,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y25-34,T,LU,2011,29.632,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y25-34,T,LV,2011,94.227,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y25-34,T,MT,2011,16.651,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y25-34,T,NL,2011,749.585,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y25-34,T,PL,2011,2174.601,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y25-34,T,PT,2011,374.301,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y25-34,T,RO,2011,708.741,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y25-34,T,SE,2011,496.681,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y25-34,T,SI,2011,99.037,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y25-34,T,SK,2011,221.973,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y25-34,T,TR,2011,2143.508,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y25-34,T,UK,2011,3307.763,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y35-44,F,AT,2011,102.653,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y35-44,F,BE,2011,308.527,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y35-44,F,BG,2011,151.927,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y35-44,F,CH,2011,170.06,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y35-44,F,CY,2011,27.182,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y35-44,F,CZ,2011,134.682,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y35-44,F,DE,2011,1085.126,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y35-44,F,DK,2011,138.336,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y35-44,F,EE,2011,38.289,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y35-44,F,EL,2011,213.689,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y35-44,F,ES,2011,1417.809,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y35-44,F,FI,2011,148.029,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y35-44,F,FR,2011,1406.25,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y35-44,F,HR,2011,37.473,u
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y35-44,F,HU,2011,168.825,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y35-44,F,IE,2011,149.846,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y35-44,F,IS,2011,8.943,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y35-44,F,IT,2011,793.806,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y35-44,F,LT,2011,82.586,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y35-44,F,LU,2011,12.856,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y35-44,F,LV,2011,44.803,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y35-44,F,MT,2011,4.477,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y35-44,F,NL,2011,363.512,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y35-44,F,PL,2011,634.126,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y35-44,F,PT,2011,166.964,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y35-44,F,RO,2011,237.983,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y35-44,F,SE,2011,256.61,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y35-44,F,SI,2011,43.757,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y35-44,F,SK,2011,69.077,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y35-44,F,TR,2011,449.653,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y35-44,F,UK,2011,1572.834,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y35-44,M,AT,2011,121.988,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y35-44,M,BE,2011,242.147,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y35-44,M,BG,2011,87.602,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y35-44,M,CH,2011,245.784,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y35-44,M,CY,2011,19.383,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y35-44,M,CZ,2011,139.114,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y35-44,M,DE,2011,1373.17,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y35-44,M,DK,2011,124.287,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y35-44,M,EE,2011,19.986,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y35-44,M,EL,2011,196.482,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y35-44,M,ES,2011,1263.965,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y35-44,M,FI,2011,115.302,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y35-44,M,FR,2011,1205.06,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y35-44,M,HR,2011,30.092,u
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y35-44,M,HU,2011,127.897,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y35-44,M,IE,2011,134.505,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y35-44,M,IS,2011,5.982,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y35-44,M,IT,2011,646.33,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y35-44,M,LT,2011,49.507,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y35-44,M,LU,2011,15.052,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y35-44,M,LV,2011,27.283,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y35-44,M,MT,2011,5.248,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y35-44,M,NL,2011,391.182,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y35-44,M,PL,2011,457.436,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y35-44,M,PT,2011,108.842,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y35-44,M,RO,2011,214.937,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y35-44,M,SE,2011,211.184,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y35-44,M,SI,2011,31.866,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y35-44,M,SK,2011,57.062,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y35-44,M,TR,2011,719.253,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y35-44,M,UK,2011,1547.842,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y35-44,T,AT,2011,224.641,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y35-44,T,BE,2011,550.674,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y35-44,T,BG,2011,239.53,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y35-44,T,CH,2011,415.844,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y35-44,T,CY,2011,46.565,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y35-44,T,CZ,2011,273.795,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y35-44,T,DE,2011,2458.295,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y35-44,T,DK,2011,262.624,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y35-44,T,EE,2011,58.275,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y35-44,T,EL,2011,410.172,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y35-44,T,ES,2011,2681.774,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y35-44,T,FI,2011,263.332,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y35-44,T,FR,2011,2611.311,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y35-44,T,HR,2011,67.565,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y35-44,T,HU,2011,296.722,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y35-44,T,IE,2011,284.351,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y35-44,T,IS,2011,14.926,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y35-44,T,IT,2011,1440.137,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y35-44,T,LT,2011,132.093,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y35-44,T,LU,2011,27.908,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y35-44,T,LV,2011,72.085,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y35-44,T,MT,2011,9.725,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y35-44,T,NL,2011,754.695,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y35-44,T,PL,2011,1091.563,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y35-44,T,PT,2011,275.806,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y35-44,T,RO,2011,452.921,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y35-44,T,SE,2011,467.794,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y35-44,T,SI,2011,75.623,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y35-44,T,SK,2011,126.139,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y35-44,T,TR,2011,1168.906,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y35-44,T,UK,2011,3120.675,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y45-54,F,AT,2011,74.489,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y45-54,F,BE,2011,222.732,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y45-54,F,BG,2011,121.432,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y45-54,F,CH,2011,105.214,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y45-54,F,CY,2011,15.932,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y45-54,F,CZ,2011,99.8,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y45-54,F,DE,2011,1023.238,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y45-54,F,DK,2011,112.673,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y45-54,F,EE,2011,36.603,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y45-54,F,EL,2011,140.889,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y45-54,F,ES,2011,732.437,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y45-54,F,FI,2011,129.435,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y45-54,F,FR,2011,723.944,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y45-54,F,HR,2011,56.428,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y45-54,F,HU,2011,115.11,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y45-54,F,IE,2011,87.342,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y45-54,F,IS,2011,6.315,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y45-54,F,IT,2011,461.719,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y45-54,F,LT,2011,74.165,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y45-54,F,LU,2011,7.703,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y45-54,F,LV,2011,44.319,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y45-54,F,MT,2011,2.712,u
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y45-54,F,NL,2011,278.003,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y45-54,F,PL,2011,424.8,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y45-54,F,PT,2011,86.455,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y45-54,F,RO,2011,124.21,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y45-54,F,SE,2011,173.06,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y45-54,F,SI,2011,33.116,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y45-54,F,SK,2011,61.99,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y45-54,F,TR,2011,192.135,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y45-54,F,UK,2011,1174.034,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y45-54,M,AT,2011,113.171,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y45-54,M,BE,2011,223.929,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y45-54,M,BG,2011,79.681,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y45-54,M,CH,2011,216.02,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y45-54,M,CY,2011,15.654,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y45-54,M,CZ,2011,116.942,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y45-54,M,DE,2011,1403.479,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y45-54,M,DK,2011,96.642,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y45-54,M,EE,2011,18.984,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED5_6,PB1041,Y45-54,M,EL,2011,174.447,
