STRUCTURE,STRUCTURE_ID,freq,unit,severity,sex,nace_r1,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,FI,2003,1729,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,FI,2004,1715,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,FI,2005,2024,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,FI,2006,1997,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,FI,2007,1406,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,FR,1993,2690,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,FR,1994,2059,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,FR,1995,2103,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,FR,1996,2290,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,FR,1997,2414,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,FR,1998,2142,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,FR,1999,2335,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,FR,2000,2481,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,FR,2001,2812,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,FR,2002,2916,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,FR,2003,2847,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,FR,2004,3193,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,FR,2005,3332,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,FR,2006,3579,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,FR,2007,3214,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,IE,1993,1610,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,IE,1994,845,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,IE,1995,842,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,IE,1996,2647,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,IE,1997,674,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,IE,1998,434,d
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,IE,1999,502,d
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,IE,2000,511,d
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,IE,2001,786,d
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,IE,2002,609,d
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,IE,2003,653,d
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,IE,2004,1222,d
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,IE,2005,680,d
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,IE,2006,2668,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,IE,2007,1398,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,IT,1993,3571,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,IT,1994,7022,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,IT,1995,3200,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,IT,1996,2702,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,IT,1997,2847,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,IT,1998,2882,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,IT,1999,3246,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,IT,2000,3480,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,IT,2001,2832,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,IT,2002,3156,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,IT,2003,3073,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,IT,2004,3045,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,IT,2005,2989,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,IT,2006,2978,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,IT,2007,3016,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,LU,1994,1203,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,LU,1995,1131,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,LU,1996,1489,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,LU,1997,1641,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,LU,1998,950,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,LU,1999,1177,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,LU,2000,1265,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,LU,2001,1763,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,LU,2002,1489,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,LU,2003,1141,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,LU,2004,1195,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,LU,2005,1123,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,LU,2006,1213,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,LU,2007,1047,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,NL,1997,0,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,NL,1998,0,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,NL,1999,0,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,NL,2005,1763,b
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,NL,2006,2739,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,NL,2007,1378,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,NO,1995,3293,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,NO,1996,3529,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,NO,1997,2892,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,NO,1998,3489,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,NO,1999,3596,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,NO,2000,3965,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,NO,2001,3106,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,NO,2002,2717,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,NO,2003,3314,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,NO,2004,3342,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,NO,2005,3586,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,NO,2006,4384,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,NO,2007,3786,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,PT,1993,1081,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,PT,1994,1158,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,PT,1995,1247,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,PT,1996,1150,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,PT,1997,2205,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,PT,1998,3481,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,PT,1999,2838,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,PT,2000,2008,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,PT,2001,1486,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,PT,2002,2136,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,PT,2003,1932,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,PT,2004,1589,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,PT,2005,1716,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,PT,2006,1617,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,PT,2007,2044,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,SE,1993,635,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,SE,1994,1466,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,SE,1995,1354,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,SE,1996,992,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,SE,1997,821,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,SE,1998,1090,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,SE,1999,1135,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,SE,2000,1011,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,SE,2001,1070,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,SE,2002,1131,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,SE,2003,1184,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,SE,2004,1068,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,SE,2005,1132,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,SE,2006,1126,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,SE,2007,962,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,UKC-M,1993,922,d
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,UKC-M,1994,961,d
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,UKC-M,1995,844,d
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,UKC-M,1996,899,d
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,UKC-M,1997,730,d
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,UKC-M,1998,774,d
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,UKC-M,1999,731,d
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,UKC-M,2000,835,d
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,UKC-M,2001,785,d
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,UKC-M,2002,765,d
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,UKC-M,2003,814,d
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,UKC-M,2004,647,d
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,UKC-M,2005,646,d
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,UKC-M,2006,561,d
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I,UKC-M,2007,589,d
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I60,UKC-M,1993,,d
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I60,UKC-M,1994,,d
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I60,UKC-M,1995,,d
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I60,UKC-M,1996,,d
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I60,UKC-M,1997,,d
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I60,UKC-M,1998,,d
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I60,UKC-M,1999,,d
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I60,UKC-M,2000,,d
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I60,UKC-M,2001,,d
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I60,UKC-M,2002,,d
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I60,UKC-M,2003,,d
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I60,UKC-M,2004,,d
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I60,UKC-M,2005,,d
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I60,UKC-M,2006,,d
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I60,UKC-M,2007,,d
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I61,UKC-M,1993,,d
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I61,UKC-M,1994,,d
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I61,UKC-M,1995,,d
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I61,UKC-M,1996,,d
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I61,UKC-M,1997,,d
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I61,UKC-M,1998,,d
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I61,UKC-M,1999,,d
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I61,UKC-M,2000,,d
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I61,UKC-M,2001,,d
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I61,UKC-M,2002,,d
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I61,UKC-M,2003,,d
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I61,UKC-M,2004,,d
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I61,UKC-M,2005,,d
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I61,UKC-M,2006,,d
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I61,UKC-M,2007,,d
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I62,UKC-M,1993,,d
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I62,UKC-M,1994,,d
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I62,UKC-M,1995,,d
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I62,UKC-M,1996,,d
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I62,UKC-M,1997,,d
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I62,UKC-M,1998,,d
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I62,UKC-M,1999,,d
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I62,UKC-M,2000,,d
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I62,UKC-M,2001,,d
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I62,UKC-M,2002,,d
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I62,UKC-M,2003,,d
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I62,UKC-M,2004,,d
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I62,UKC-M,2005,,d
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I62,UKC-M,2006,,d
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I62,UKC-M,2007,,d
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I63,UKC-M,1993,,d
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I63,UKC-M,1994,,d
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I63,UKC-M,1995,,d
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I63,UKC-M,1996,,d
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I63,UKC-M,1997,,d
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I63,UKC-M,1998,,d
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I63,UKC-M,1999,,d
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I63,UKC-M,2000,,d
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I63,UKC-M,2001,,d
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I63,UKC-M,2002,,d
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I63,UKC-M,2003,,d
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I63,UKC-M,2004,,d
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I63,UKC-M,2005,,d
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I63,UKC-M,2006,,d
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,I63,UKC-M,2007,,d
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,J_K,AT,1994,884,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,J_K,AT,1995,1544,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,J_K,AT,1996,538,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,J_K,AT,1997,499,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,J_K,AT,1998,509,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,J_K,AT,1999,545,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,J_K,AT,2000,526,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,J_K,AT,2001,467,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,J_K,AT,2002,470,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,J_K,AT,2003,493,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,J_K,AT,2004,486,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,J_K,AT,2005,500,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,J_K,AT,2006,507,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,J_K,AT,2007,517,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,J_K,BE,1994,1243,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,J_K,BE,1995,1699,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,J_K,BE,1996,1633,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,J_K,BE,1997,1805,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,J_K,BE,1998,1890,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,J_K,BE,1999,1878,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,J_K,BE,2000,1500,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,J_K,BE,2001,1005,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,J_K,BE,2002,1019,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,J_K,BE,2003,847,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,J_K,BE,2004,835,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,J_K,BE,2005,1362,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,J_K,BE,2006,1121,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,J_K,BE,2007,1259,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,J_K,CH,2004,603,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,J_K,CH,2005,656,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,J_K,CH,2006,707,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,J_K,CH,2007,695,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,J_K,DE,1994,599,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,J_K,DE,1995,554,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,J_K,DE,1996,526,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,J_K,DE,1997,498,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,J_K,DE,1998,503,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,J_K,DE,1999,469,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,J_K,DE,2000,454,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,J_K,DE,2001,433,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,J_K,DE,2002,858,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,J_K,DE,2003,727,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,J_K,DE,2004,803,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,J_K,DE,2005,745,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,J_K,DE,2006,746,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,J_K,DE,2007,727,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,J_K,DK,1994,418,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,J_K,DK,1995,571,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,J_K,DK,1996,621,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,J_K,DK,1997,738,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,J_K,DK,1998,694,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,J_K,DK,1999,911,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,J_K,DK,2000,818,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,J_K,DK,2001,896,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,J_K,DK,2002,877,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,J_K,DK,2003,807,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,J_K,DK,2004,1015,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,J_K,DK,2005,1076,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,J_K,DK,2006,1007,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,J_K,DK,2007,887,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,J_K,EL,1994,351,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,J_K,EL,1995,312,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,J_K,EL,1996,313,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,J_K,EL,1997,243,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,J_K,EL,1998,273,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,J_K,EL,1999,212,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,J_K,EL,2000,156,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,J_K,EL,2001,222,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,J_K,EL,2002,251,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,J_K,EL,2003,245,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,J_K,EL,2004,303,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,J_K,EL,2005,216,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,J_K,EL,2006,236,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,J_K,EL,2007,247,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,J_K,ES,1994,2048,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,J_K,ES,1995,2044,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,J_K,ES,1996,2304,
dataflow,ESTAT:HSW_AW_INASX(1.0),A,RT,D_GE4,F,J_K,ES,1997,2597,
