STRUCTURE,STRUCTURE_ID,freq,med_spec,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HAB_HC,RO,2020,750.09,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HAB_HC,RO,2021,693.23,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HAB_HC,RS,2003,407.44,d
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HAB_HC,RS,2004,399.83,d
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HAB_HC,RS,2005,431.05,d
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HAB_HC,RS,2006,459.23,d
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HAB_HC,RS,2007,451.42,d
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HAB_HC,RS,2008,416.18,d
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HAB_HC,RS,2009,431.73,d
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HAB_HC,RS,2010,421.24,d
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HAB_HC,RS,2011,420.98,d
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HAB_HC,RS,2012,414.79,d
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HAB_HC,RS,2013,425.17,d
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HAB_HC,RS,2014,429.86,d
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HAB_HC,RS,2015,437.80,d
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HAB_HC,RS,2016,467.22,d
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HAB_HC,RS,2017,478.75,d
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HAB_HC,RS,2018,494.17,d
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HAB_HC,RS,2020,452.76,bd
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HAB_HC,RS,2021,433.40,d
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HAB_HC,SI,2000,361.62,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HAB_HC,SI,2001,367.13,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HAB_HC,SI,2002,364.43,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HAB_HC,SI,2003,363.12,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HAB_HC,SI,2004,357.31,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HAB_HC,SI,2005,344.91,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HAB_HC,SI,2006,340.61,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HAB_HC,SI,2007,343.06,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HAB_HC,SI,2008,341.84,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HAB_HC,SI,2009,342.69,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HAB_HC,SI,2010,346.92,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HAB_HC,SI,2011,348.71,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HAB_HC,SI,2012,327.57,b
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HAB_HC,SI,2013,338.92,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HAB_HC,SI,2014,335.94,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HAB_HC,SI,2015,304.49,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HAB_HC,SI,2016,412.60,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HAB_HC,SI,2017,373.13,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HAB_HC,SI,2018,250.71,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HAB_HC,SI,2019,252.89,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HAB_HC,SI,2020,250.23,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HAB_HC,SI,2021,254.72,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HAB_HC,TR,2011,391.77,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HAB_HC,TR,2012,395.64,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HAB_HC,TR,2013,279.47,b
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HAB_HC,TR,2014,268.03,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HAB_HC,TR,2015,260.67,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HAB_HC,TR,2016,267.97,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HAB_HC,TR,2017,256.92,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HAB_HC,TR,2018,243.73,b
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HAB_HC,TR,2019,250.84,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HAB_HC,TR,2020,229.41,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HAB_HC,TR,2021,193.39,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,BE,2002,58992.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,BE,2003,60637.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,BE,2004,62158.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,BE,2005,63255.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,BE,2006,62041.00,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,BE,2007,61398.00,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,BE,2008,63586.00,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,BE,2009,65439.00,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,BE,2010,69236.00,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,BE,2011,68143.00,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,BE,2012,70007.00,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,BE,2013,69395.00,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,BE,2014,71656.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,BE,2015,72597.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,BE,2016,73486.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,BE,2017,72220.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,BE,2018,70175.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,BG,2008,23006.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,BG,2009,23558.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,BG,2010,23164.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,BG,2011,22900.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,BG,2012,23271.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,BG,2013,23942.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,BG,2014,24655.00,b
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,BG,2015,24793.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,BG,2016,24976.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,BG,2017,24915.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,BG,2018,24854.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,BG,2019,25018.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,BG,2020,26144.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,BG,2021,26940.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,CH,2010,53652.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,CH,2011,55359.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,CH,2012,56056.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,CH,2013,57949.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,CH,2014,59742.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,CH,2015,61939.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,CH,2016,63582.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,CH,2017,65201.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,CH,2018,66439.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,CH,2019,66984.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,CH,2020,69376.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,CH,2021,70599.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,CZ,2004,28982.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,CZ,2005,28682.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,CZ,2006,27862.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,CZ,2007,27339.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,CZ,2008,27531.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,CZ,2009,27662.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,CZ,2010,27615.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,CZ,2011,26786.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,CZ,2012,26478.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,CZ,2013,26131.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,CZ,2014,26032.00,e
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,CZ,2015,26922.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,CZ,2016,27398.00,b
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,CZ,2017,27824.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,CZ,2018,28886.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,CZ,2019,29650.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,CZ,2020,31015.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,CZ,2021,31638.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,DE,2000,403000.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,DE,2001,401000.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,DE,2002,404000.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,DE,2003,387000.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,DE,2004,367000.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,DE,2005,360000.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,DE,2006,359000.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,DE,2007,350000.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,DE,2008,354000.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,DE,2009,354000.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,DE,2010,355000.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,DE,2011,351000.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,DE,2012,360000.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,DE,2013,352000.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,DE,2014,350000.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,DE,2015,349000.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,DE,2016,352000.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,DE,2017,347000.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,DE,2018,322000.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,DE,2019,316000.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,DE,2020,318000.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,DE,2021,314000.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,DK,1980,57583.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,DK,1981,62786.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,DK,1982,64767.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,DK,1983,60915.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,DK,1984,53525.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,DK,1985,52255.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,DK,1986,50814.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,DK,1987,48073.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,DK,1988,45416.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,DK,1989,43550.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,DK,1990,44898.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,DK,1991,42813.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,DK,1992,41257.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,DK,1993,38683.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,DK,1994,38812.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,DK,1995,38253.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,DK,1996,36992.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,DK,1997,34393.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,DK,1998,33591.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,DK,1999,32470.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,DK,2000,31353.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,DK,2001,21513.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,DK,2002,21973.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,DK,2003,21661.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,DK,2004,21074.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,DK,2005,20695.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,DK,2006,21215.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,DK,2007,20737.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,DK,2008,22495.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,DK,2009,23561.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,DK,2010,23795.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,DK,2011,23497.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,DK,2012,23956.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,DK,2013,24543.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,DK,2014,25152.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,DK,2015,24836.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,DK,2016,20818.00,b
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,DK,2017,20896.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,DK,2018,21808.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,DK,2019,22336.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,DK,2020,22835.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,DK,2021,25134.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,EE,2006,5544.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,EE,2007,5683.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,EE,2008,5315.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,EE,2009,4580.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,EE,2010,4514.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,EE,2011,4359.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,EE,2012,4500.00,b
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,EL,1999,29751.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,EL,2000,29313.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,EL,2001,29674.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,EL,2002,30364.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,EL,2003,30941.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,EL,2004,30404.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,EL,2005,30078.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,EL,2006,29988.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,EL,2007,29196.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,EL,2008,29029.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,EL,2009,29611.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,EL,2010,27485.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,EL,2011,26300.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,EL,2012,24016.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,EL,2013,22328.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,EL,2014,20070.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,EL,2015,19693.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,EL,2016,20638.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,EL,2017,22253.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,EL,2018,23568.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,EL,2019,24356.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,EL,2020,25454.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,EL,2021,25263.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,ES,2000,113070.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,ES,2001,113739.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,ES,2002,116668.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,ES,2003,118470.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,ES,2004,121884.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,ES,2005,124194.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,ES,2006,127487.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,ES,2007,133088.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,ES,2008,135353.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,ES,2009,135541.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,ES,2010,137822.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,ES,2011,135070.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,ES,2012,130542.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,ES,2013,129629.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,ES,2014,131404.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,ES,2015,132218.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,ES,2016,132338.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,ES,2017,136367.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,ES,2018,139887.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,ES,2019,142262.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,ES,2020,150846.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,ES,2021,157671.00,p
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,FI,2004,22345.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,FI,2005,21882.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,FI,2006,21968.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,FI,2007,21532.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,FI,2008,21737.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,FI,2009,21505.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,FI,2010,19919.00,b
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,FI,2011,20015.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,FI,2012,19583.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,FI,2013,19002.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,FI,2014,18118.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,FI,2015,16131.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,FI,2016,16625.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,FI,2017,17187.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,FI,2018,17165.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,FR,1994,405286.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,FR,1995,409605.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,FR,1996,415793.00,
dataflow,ESTAT:HLTH_RS_PRSHP2(1.0),A,STAF_OTH,HC,FR,1997,407014.00,
