STRUCTURE,STRUCTURE_ID,freq,unit,severity,injury,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D7-13,OTH,SE,1999,0.0,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D7-13,OTH,UK,1999,0.5,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D7-13,POIS_ASP,DK,1999,0.1,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D7-13,POIS_ASP,EL,1999,0.0,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D7-13,POIS_ASP,ES,1999,0.0,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D7-13,POIS_ASP,EU_V,1999,0.0,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D7-13,POIS_ASP,FI,1999,0.0,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D7-13,POIS_ASP,HU,1999,0.0,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D7-13,POIS_ASP,IE,1999,0.0,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D7-13,POIS_ASP,IT,1999,0.0,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D7-13,POIS_ASP,LU,1999,0.0,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D7-13,POIS_ASP,PT,1999,0.0,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D7-13,POIS_ASP,SE,1999,0.0,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D7-13,POIS_ASP,UK,1999,0.1,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D7-13,TOTAL,DE,1999,17.7,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D7-13,TOTAL,DK,1999,10.4,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D7-13,TOTAL,EL,1999,12.1,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D7-13,TOTAL,ES,1999,13.7,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D7-13,TOTAL,EU_V,1999,6.9,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D7-13,TOTAL,FI,1999,11.0,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D7-13,TOTAL,HU,1999,5.7,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D7-13,TOTAL,IE,1999,11.0,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D7-13,TOTAL,IT,1999,0.0,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D7-13,TOTAL,LU,1999,14.4,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D7-13,TOTAL,PT,1999,10.5,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D7-13,TOTAL,SE,1999,4.3,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D7-13,TOTAL,UK,1999,8.6,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D7-13,UNK,DE,1999,17.7,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D7-13,UNK,DK,1999,0.0,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D7-13,UNK,EL,1999,0.0,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D7-13,UNK,ES,1999,0.0,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D7-13,UNK,EU_V,1999,0.6,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D7-13,UNK,FI,1999,0.0,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D7-13,UNK,HU,1999,0.0,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D7-13,UNK,IE,1999,0.7,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D7-13,UNK,IT,1999,0.0,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D7-13,UNK,LU,1999,0.0,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D7-13,UNK,PT,1999,0.0,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D7-13,UNK,SE,1999,0.5,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D7-13,UNK,UK,1999,0.0,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,CONT_BRU,DK,1999,10.1,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,CONT_BRU,EL,1999,1.9,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,CONT_BRU,ES,1999,5.9,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,CONT_BRU,EU_V,1999,7.6,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,CONT_BRU,FI,1999,9.5,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,CONT_BRU,HU,1999,22.3,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,CONT_BRU,IE,1999,0.0,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,CONT_BRU,IT,1999,0.6,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,CONT_BRU,LU,1999,4.4,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,CONT_BRU,PT,1999,4.7,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,CONT_BRU,SE,1999,22.4,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,CONT_BRU,UK,1999,11.8,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,CUT_LACE,DK,1999,9.2,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,CUT_LACE,EL,1999,1.9,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,CUT_LACE,ES,1999,5.4,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,CUT_LACE,EU_V,1999,8.6,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,CUT_LACE,FI,1999,9.0,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,CUT_LACE,HU,1999,7.9,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,CUT_LACE,IE,1999,9.9,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,CUT_LACE,IT,1999,0.6,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,CUT_LACE,LU,1999,3.7,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,CUT_LACE,PT,1999,6.8,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,CUT_LACE,SE,1999,10.7,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,CUT_LACE,UK,1999,17.1,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,INJ020,DK,1999,2.6,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,INJ020,EL,1999,0.0,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,INJ020,ES,1999,0.3,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,INJ020,EU_V,1999,1.5,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,INJ020,FI,1999,1.3,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,INJ020,HU,1999,0.3,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,INJ020,IE,1999,0.7,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,INJ020,IT,1999,0.4,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,INJ020,LU,1999,0.0,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,INJ020,PT,1999,1.1,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,INJ020,SE,1999,5.3,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,INJ020,UK,1999,2.5,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,INJ030,DK,1999,7.2,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,INJ030,EL,1999,0.0,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,INJ030,ES,1999,1.7,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,INJ030,EU_V,1999,5.5,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,INJ030,FI,1999,8.1,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,INJ030,HU,1999,1.0,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,INJ030,IE,1999,9.3,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,INJ030,IT,1999,0.5,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,INJ030,LU,1999,4.0,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,INJ030,PT,1999,2.2,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,INJ030,SE,1999,11.1,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,INJ030,UK,1999,10.6,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,INJ040,DK,1999,0.0,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,INJ040,EL,1999,0.0,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,INJ040,ES,1999,0.0,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,INJ040,EU_V,1999,0.0,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,INJ040,FI,1999,0.0,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,INJ040,HU,1999,0.0,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,INJ040,IE,1999,0.0,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,INJ040,IT,1999,0.1,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,INJ040,LU,1999,0.0,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,INJ040,PT,1999,0.0,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,INJ040,SE,1999,0.0,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,INJ040,UK,1999,0.0,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,INJ060,DK,1999,3.4,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,INJ060,EL,1999,0.0,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,INJ060,ES,1999,0.9,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,INJ060,EU_V,1999,2.1,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,INJ060,FI,1999,2.7,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,INJ060,HU,1999,4.4,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,INJ060,IE,1999,1.6,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,INJ060,IT,1999,0.3,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,INJ060,LU,1999,0.0,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,INJ060,PT,1999,0.7,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,INJ060,SE,1999,2.5,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,INJ060,UK,1999,4.1,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,INJ072,DK,1999,0.4,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,INJ072,EL,1999,3.0,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,INJ072,ES,1999,0.0,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,INJ072,EU_V,1999,0.3,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,INJ072,FI,1999,0.3,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,INJ072,HU,1999,0.0,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,INJ072,IE,1999,0.3,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,INJ072,IT,1999,0.2,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,INJ072,LU,1999,0.0,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,INJ072,PT,1999,0.4,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,INJ072,SE,1999,0.3,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,INJ072,UK,1999,0.4,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,OTH,DK,1999,8.0,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,OTH,EL,1999,2.0,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,OTH,ES,1999,1.0,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,OTH,EU_V,1999,2.4,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,OTH,FI,1999,6.2,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,OTH,HU,1999,2.2,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,OTH,IE,1999,3.7,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,OTH,IT,1999,0.4,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,OTH,LU,1999,4.2,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,OTH,PT,1999,1.0,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,OTH,SE,1999,0.0,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,OTH,UK,1999,4.1,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,POIS_ASP,DK,1999,0.6,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,POIS_ASP,EL,1999,0.0,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,POIS_ASP,ES,1999,0.1,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,POIS_ASP,EU_V,1999,0.2,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,POIS_ASP,FI,1999,0.2,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,POIS_ASP,HU,1999,0.0,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,POIS_ASP,IE,1999,0.2,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,POIS_ASP,IT,1999,0.0,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,POIS_ASP,LU,1999,0.0,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,POIS_ASP,PT,1999,0.0,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,POIS_ASP,SE,1999,0.3,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,POIS_ASP,UK,1999,0.3,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,TOTAL,DE,1999,15.2,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,TOTAL,DK,1999,41.5,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,TOTAL,EL,1999,8.7,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,TOTAL,ES,1999,15.3,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,TOTAL,EU_V,1999,30.6,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,TOTAL,FI,1999,37.4,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,TOTAL,HU,1999,38.2,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,TOTAL,IE,1999,30.6,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,TOTAL,IT,1999,6.6,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,TOTAL,LU,1999,16.3,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,TOTAL,PT,1999,17.0,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,TOTAL,SE,1999,67.9,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,TOTAL,UK,1999,51.0,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,UNK,DE,1999,15.2,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,UNK,DK,1999,0.0,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,UNK,EL,1999,0.0,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,UNK,ES,1999,0.0,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,UNK,EU_V,1999,2.4,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,UNK,FI,1999,0.2,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,UNK,HU,1999,0.0,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,UNK,IE,1999,4.9,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,UNK,IT,1999,3.5,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,UNK,LU,1999,0.0,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,UNK,PT,1999,0.0,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,UNK,SE,1999,15.3,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,D_LT1,UNK,UK,1999,0.1,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,M1-3,CONT_BRU,DK,1999,0.0,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,M1-3,CONT_BRU,EL,1999,0.0,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,M1-3,CONT_BRU,ES,1999,5.1,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,M1-3,CONT_BRU,EU_V,1999,1.2,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,M1-3,CONT_BRU,FI,1999,0.3,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,M1-3,CONT_BRU,HU,1999,2.0,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,M1-3,CONT_BRU,IE,1999,0.0,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,M1-3,CONT_BRU,IT,1999,1.2,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,M1-3,CONT_BRU,LU,1999,0.0,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,M1-3,CONT_BRU,PT,1999,1.6,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,M1-3,CONT_BRU,SE,1999,0.2,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,M1-3,CONT_BRU,UK,1999,0.4,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,M1-3,CUT_LACE,DK,1999,1.5,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,M1-3,CUT_LACE,EL,1999,1.9,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,M1-3,CUT_LACE,ES,1999,1.9,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,M1-3,CUT_LACE,EU_V,1999,1.4,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,M1-3,CUT_LACE,FI,1999,1.3,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,M1-3,CUT_LACE,HU,1999,2.2,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,M1-3,CUT_LACE,IE,1999,1.1,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,M1-3,CUT_LACE,IT,1999,1.5,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,M1-3,CUT_LACE,LU,1999,0.6,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,M1-3,CUT_LACE,PT,1999,5.7,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,M1-3,CUT_LACE,SE,1999,0.0,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,M1-3,CUT_LACE,UK,1999,1.0,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,M1-3,INJ020,DK,1999,2.5,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,M1-3,INJ020,EL,1999,15.6,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,M1-3,INJ020,ES,1999,5.1,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,M1-3,INJ020,EU_V,1999,3.3,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,M1-3,INJ020,FI,1999,3.2,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,M1-3,INJ020,HU,1999,6.6,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,M1-3,INJ020,IE,1999,2.4,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,M1-3,INJ020,IT,1999,3.8,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,M1-3,INJ020,LU,1999,3.9,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,M1-3,INJ020,PT,1999,6.6,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,M1-3,INJ020,SE,1999,2.5,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,M1-3,INJ020,UK,1999,2.1,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,M1-3,INJ030,DK,1999,3.7,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,M1-3,INJ030,EL,1999,0.0,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,M1-3,INJ030,ES,1999,3.2,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,M1-3,INJ030,EU_V,1999,2.9,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,M1-3,INJ030,FI,1999,3.0,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,M1-3,INJ030,HU,1999,1.1,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,M1-3,INJ030,IE,1999,1.8,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,M1-3,INJ030,IT,1999,2.7,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,M1-3,INJ030,LU,1999,3.2,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,M1-3,INJ030,PT,1999,3.5,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,M1-3,INJ030,SE,1999,0.6,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,M1-3,INJ030,UK,1999,3.4,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,M1-3,INJ040,DK,1999,0.1,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,M1-3,INJ040,EL,1999,0.0,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,M1-3,INJ040,ES,1999,0.2,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,M1-3,INJ040,EU_V,1999,0.1,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,M1-3,INJ040,FI,1999,0.0,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,M1-3,INJ040,HU,1999,0.2,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,M1-3,INJ040,IE,1999,0.1,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,M1-3,INJ040,IT,1999,0.1,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,M1-3,INJ040,LU,1999,0.0,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,M1-3,INJ040,PT,1999,0.0,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,M1-3,INJ040,SE,1999,0.4,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,M1-3,INJ040,UK,1999,0.1,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,M1-3,INJ060,DK,1999,0.0,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,M1-3,INJ060,EL,1999,0.0,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,M1-3,INJ060,ES,1999,0.4,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,M1-3,INJ060,EU_V,1999,0.2,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,M1-3,INJ060,FI,1999,0.1,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,M1-3,INJ060,HU,1999,0.5,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,M1-3,INJ060,IE,1999,0.2,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,M1-3,INJ060,IT,1999,0.2,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,M1-3,INJ060,LU,1999,0.5,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,M1-3,INJ060,PT,1999,0.5,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,M1-3,INJ060,SE,1999,0.0,
dataflow,ESTAT:HSW_IJ_SVINJ(1.0),A,PC,M1-3,INJ060,UK,1999,0.2,
