STRUCTURE,STRUCTURE_ID,freq,unit,l_serv,severity,nace_r1,emp_cont,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,Y_LT2,D_GE4,H,NLTD,EU_V,1999,82,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,Y_LT2,D_GE4,H,TOTAL,EU_V,1999,85,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,Y_LT2,D_GE4,I,NLTD,EU_V,1999,114,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,Y_LT2,D_GE4,I,TNG_PROB,EU_V,1999,117,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,Y_LT2,D_GE4,I,TOTAL,EU_V,1999,107,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,Y_LT2,D_GE4,K,LTD,EU_V,1999,59,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,Y_LT2,D_GE4,K,NLTD,EU_V,1999,50,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,Y_LT2,D_GE4,K,TOTAL,EU_V,1999,50,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,Y_LT2,D_GE4,L,LTD,EU_V,1999,40,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,Y_LT2,D_GE4,L,NLTD,EU_V,1999,95,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,Y_LT2,D_GE4,L,TOTAL,EU_V,1999,65,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,Y_LT2,D_GE4,M,NLTD,EU_V,1999,59,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,Y_LT2,D_GE4,M,TOTAL,EU_V,1999,58,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,Y_LT2,D_GE4,N,LTD,EU_V,1999,120,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,Y_LT2,D_GE4,N,NLTD,EU_V,1999,130,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,Y_LT2,D_GE4,N,TOTAL,EU_V,1999,111,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,Y_LT2,D_GE4,O,NLTD,EU_V,1999,87,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,Y_LT2,D_GE4,O,TOTAL,EU_V,1999,97,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,Y_LT2,D_GE4,TOTAL,LTD,EU_V,1999,106,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,Y_LT2,D_GE4,TOTAL,NLTD,EU_V,1999,106,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,Y_LT2,D_GE4,TOTAL,TNG_PROB,EU_V,1999,62,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,Y_LT2,D_GE4,TOTAL,TOTAL,EU_V,1999,101,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,Y_LT2,TOTAL,A,LTD,EU_V,1999,89,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,Y_LT2,TOTAL,A,NLTD,EU_V,1999,149,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,Y_LT2,TOTAL,A,TNG_PROB,EU_V,1999,100,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,Y_LT2,TOTAL,A,TOTAL,EU_V,1999,111,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,Y_LT2,TOTAL,C,NLTD,EU_V,1999,182,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,Y_LT2,TOTAL,C,TOTAL,EU_V,1999,173,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,Y_LT2,TOTAL,D,LTD,EU_V,1999,99,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,Y_LT2,TOTAL,D,NLTD,EU_V,1999,138,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,Y_LT2,TOTAL,D,TNG_PROB,EU_V,1999,69,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,Y_LT2,TOTAL,D,TOTAL,EU_V,1999,122,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,Y_LT2,TOTAL,F,LTD,EU_V,1999,232,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,Y_LT2,TOTAL,F,NLTD,EU_V,1999,171,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,Y_LT2,TOTAL,F,TNG_PROB,EU_V,1999,67,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,Y_LT2,TOTAL,F,TOTAL,EU_V,1999,164,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,Y_LT2,TOTAL,G,LTD,EU_V,1999,131,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,Y_LT2,TOTAL,G,NLTD,EU_V,1999,114,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,Y_LT2,TOTAL,G,TNG_PROB,EU_V,1999,43,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,Y_LT2,TOTAL,G,TOTAL,EU_V,1999,107,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,Y_LT2,TOTAL,H,LTD,EU_V,1999,137,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,Y_LT2,TOTAL,H,NLTD,EU_V,1999,172,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,Y_LT2,TOTAL,H,TOTAL,EU_V,1999,149,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,Y_LT2,TOTAL,I,LTD,EU_V,1999,115,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,Y_LT2,TOTAL,I,NLTD,EU_V,1999,157,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,Y_LT2,TOTAL,I,TNG_PROB,EU_V,1999,51,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,Y_LT2,TOTAL,I,TOTAL,EU_V,1999,144,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,Y_LT2,TOTAL,J,NLTD,EU_V,1999,41,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,Y_LT2,TOTAL,J,TOTAL,EU_V,1999,39,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,Y_LT2,TOTAL,K,LTD,EU_V,1999,107,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,Y_LT2,TOTAL,K,NLTD,EU_V,1999,73,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,Y_LT2,TOTAL,K,TOTAL,EU_V,1999,74,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,Y_LT2,TOTAL,L,LTD,EU_V,1999,48,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,Y_LT2,TOTAL,L,NLTD,EU_V,1999,83,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,Y_LT2,TOTAL,L,TOTAL,EU_V,1999,63,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,Y_LT2,TOTAL,M,LTD,EU_V,1999,67,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,Y_LT2,TOTAL,M,NLTD,EU_V,1999,111,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,Y_LT2,TOTAL,M,TOTAL,EU_V,1999,90,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,Y_LT2,TOTAL,N,LTD,EU_V,1999,191,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,Y_LT2,TOTAL,N,NLTD,EU_V,1999,157,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,Y_LT2,TOTAL,N,TOTAL,EU_V,1999,148,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,Y_LT2,TOTAL,O,LTD,EU_V,1999,144,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,Y_LT2,TOTAL,O,NLTD,EU_V,1999,117,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,Y_LT2,TOTAL,O,TOTAL,EU_V,1999,114,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,Y_LT2,TOTAL,P,NLTD,EU_V,1999,80,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,Y_LT2,TOTAL,P,TOTAL,EU_V,1999,49,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,Y_LT2,TOTAL,TOTAL,LTD,EU_V,1999,121,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,Y_LT2,TOTAL,TOTAL,NLTD,EU_V,1999,126,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,Y_LT2,TOTAL,TOTAL,TNG_PROB,EU_V,1999,47,
dataflow,ESTAT:HSW_IJ_SVCLN(1.0),A,RT,Y_LT2,TOTAL,TOTAL,TOTAL,EU_V,1999,115,
