STRUCTURE,STRUCTURE_ID,freq,unit,lev_limit,acl00,frequenc,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y16-29,T,SK,2006,44.4,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y16-29,T,TR,2006,10.3,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y16-29,T,UK,2006,24.4,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y16-64,F,AT,2006,16.7,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y16-64,F,BE,2006,23.1,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y16-64,F,BG,2006,3.0,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y16-64,F,CY,2006,13.0,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y16-64,F,CZ,2006,25.8,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y16-64,F,DE,2006,38.0,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y16-64,F,DK,2006,33.8,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y16-64,F,EE,2006,20.2,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y16-64,F,EL,2006,5.8,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y16-64,F,ES,2006,24.5,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y16-64,F,EU27_2007,2006,26.1,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y16-64,F,FI,2006,30.4,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y16-64,F,FR,2006,27.4,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y16-64,F,HU,2006,18.7,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y16-64,F,IE,2006,19.3,u
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y16-64,F,IS,2006,34.7,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y16-64,F,IT,2006,14.1,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y16-64,F,LT,2006,20.7,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y16-64,F,LU,2006,28.3,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y16-64,F,LV,2006,26.6,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y16-64,F,MT,2006,7.7,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y16-64,F,NL,2006,23.1,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y16-64,F,NO,2006,28.0,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y16-64,F,PL,2006,19.3,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y16-64,F,PT,2006,14.8,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y16-64,F,SE,2006,36.0,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y16-64,F,SI,2006,27.3,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y16-64,F,SK,2006,30.1,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y16-64,F,TR,2006,8.8,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y16-64,F,UK,2006,25.1,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y16-64,M,AT,2006,18.3,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y16-64,M,BE,2006,21.0,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y16-64,M,BG,2006,0.9,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y16-64,M,CY,2006,10.9,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y16-64,M,CZ,2006,27.1,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y16-64,M,DE,2006,36.7,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y16-64,M,DK,2006,26.9,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y16-64,M,EE,2006,14.9,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y16-64,M,EL,2006,7.3,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y16-64,M,ES,2006,23.2,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y16-64,M,EU27_2007,2006,23.7,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y16-64,M,FI,2006,27.6,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y16-64,M,FR,2006,19.7,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y16-64,M,HU,2006,15.9,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y16-64,M,IE,2006,16.5,u
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y16-64,M,IS,2006,26.3,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y16-64,M,IT,2006,12.2,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y16-64,M,LT,2006,13.8,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y16-64,M,LU,2006,31.7,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y16-64,M,LV,2006,18.0,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y16-64,M,MT,2006,4.8,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y16-64,M,NL,2006,23.9,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y16-64,M,NO,2006,32.0,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y16-64,M,PL,2006,14.6,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y16-64,M,PT,2006,14.1,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y16-64,M,SE,2006,31.3,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y16-64,M,SI,2006,20.3,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y16-64,M,SK,2006,26.8,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y16-64,M,TR,2006,8.0,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y16-64,M,UK,2006,23.7,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y16-64,T,AT,2006,17.5,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y16-64,T,BE,2006,22.2,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y16-64,T,BG,2006,2.0,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y16-64,T,CY,2006,12.0,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y16-64,T,CZ,2006,26.4,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y16-64,T,DE,2006,37.4,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y16-64,T,DK,2006,31.2,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y16-64,T,EE,2006,17.6,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y16-64,T,EL,2006,6.5,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y16-64,T,ES,2006,24.0,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y16-64,T,EU27_2007,2006,25.0,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y16-64,T,FI,2006,29.2,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y16-64,T,FR,2006,23.9,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y16-64,T,HU,2006,17.4,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y16-64,T,IE,2006,18.0,u
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y16-64,T,IS,2006,31.2,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y16-64,T,IT,2006,13.2,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y16-64,T,LT,2006,17.5,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y16-64,T,LU,2006,29.9,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y16-64,T,LV,2006,22.9,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y16-64,T,MT,2006,6.3,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y16-64,T,NL,2006,23.4,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y16-64,T,NO,2006,29.8,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y16-64,T,PL,2006,17.0,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y16-64,T,PT,2006,14.5,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y16-64,T,SE,2006,33.9,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y16-64,T,SI,2006,23.7,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y16-64,T,SK,2006,28.7,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y16-64,T,TR,2006,8.5,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y16-64,T,UK,2006,24.5,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y25-34,F,AT,2006,23.6,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y25-34,F,BE,2006,31.3,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y25-34,F,BG,2006,,u
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y25-34,F,CY,2006,17.4,u
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y25-34,F,CZ,2006,36.2,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y25-34,F,DE,2006,32.3,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y25-34,F,DK,2006,36.1,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y25-34,F,EE,2006,27.6,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y25-34,F,EL,2006,17.7,u
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y25-34,F,ES,2006,32.0,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y25-34,F,EU27_2007,2006,29.1,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y25-34,F,FI,2006,35.6,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y25-34,F,FR,2006,27.3,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y25-34,F,HU,2006,22.7,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y25-34,F,IE,2006,16.8,u
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y25-34,F,IS,2006,41.0,u
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y25-34,F,IT,2006,18.2,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y25-34,F,LT,2006,36.9,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y25-34,F,LU,2006,18.8,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y25-34,F,LV,2006,30.8,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y25-34,F,MT,2006,,u
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y25-34,F,NL,2006,29.3,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y25-34,F,NO,2006,21.7,u
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y25-34,F,PL,2006,30.4,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y25-34,F,PT,2006,15.6,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y25-34,F,SE,2006,39.3,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y25-34,F,SI,2006,26.4,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y25-34,F,SK,2006,46.6,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y25-34,F,TR,2006,6.9,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y25-34,F,UK,2006,28.2,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y25-34,M,AT,2006,17.9,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y25-34,M,BE,2006,31.4,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y25-34,M,BG,2006,,u
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y25-34,M,CY,2006,5.0,u
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y25-34,M,CZ,2006,34.4,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y25-34,M,DE,2006,39.4,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y25-34,M,DK,2006,27.0,u
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y25-34,M,EE,2006,23.0,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y25-34,M,EL,2006,7.2,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y25-34,M,ES,2006,25.7,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y25-34,M,EU27_2007,2006,27.2,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y25-34,M,FI,2006,21.8,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y25-34,M,FR,2006,27.4,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y25-34,M,HU,2006,21.4,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y25-34,M,IE,2006,18.2,u
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y25-34,M,IS,2006,12.2,u
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y25-34,M,IT,2006,13.2,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y25-34,M,LT,2006,14.2,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y25-34,M,LU,2006,34.5,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y25-34,M,LV,2006,18.5,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y25-34,M,MT,2006,,u
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y25-34,M,NL,2006,31.3,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y25-34,M,NO,2006,25.6,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y25-34,M,PL,2006,19.4,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y25-34,M,PT,2006,21.7,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y25-34,M,SE,2006,28.4,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y25-34,M,SI,2006,21.1,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y25-34,M,SK,2006,39.8,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y25-34,M,TR,2006,8.7,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y25-34,M,UK,2006,29.1,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y25-34,T,AT,2006,21.0,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y25-34,T,BE,2006,31.3,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y25-34,T,BG,2006,,u
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y25-34,T,CY,2006,11.2,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y25-34,T,CZ,2006,35.2,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y25-34,T,DE,2006,35.5,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y25-34,T,DK,2006,33.2,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y25-34,T,EE,2006,25.0,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y25-34,T,EL,2006,11.2,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y25-34,T,ES,2006,29.3,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y25-34,T,EU27_2007,2006,28.2,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y25-34,T,FI,2006,29.9,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y25-34,T,FR,2006,27.4,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y25-34,T,HU,2006,22.0,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y25-34,T,IE,2006,17.3,u
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y25-34,T,IS,2006,28.0,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y25-34,T,IT,2006,15.8,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y25-34,T,LT,2006,23.0,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y25-34,T,LU,2006,28.2,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y25-34,T,LV,2006,24.7,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y25-34,T,MT,2006,4.6,u
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y25-34,T,NL,2006,30.0,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y25-34,T,NO,2006,23.9,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y25-34,T,PL,2006,24.0,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y25-34,T,PT,2006,18.4,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y25-34,T,SE,2006,33.5,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y25-34,T,SI,2006,23.4,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y25-34,T,SK,2006,43.8,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y25-34,T,TR,2006,7.6,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y25-34,T,UK,2006,28.6,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y35-44,F,AT,2006,15.0,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y35-44,F,BE,2006,27.6,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y35-44,F,BG,2006,5.0,u
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y35-44,F,CY,2006,18.3,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y35-44,F,CZ,2006,22.3,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y35-44,F,DE,2006,39.7,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y35-44,F,DK,2006,33.3,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y35-44,F,EE,2006,19.2,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y35-44,F,EL,2006,7.5,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y35-44,F,ES,2006,29.2,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y35-44,F,EU27_2007,2006,29.2,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y35-44,F,FI,2006,34.4,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y35-44,F,FR,2006,28.3,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y35-44,F,HU,2006,20.5,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y35-44,F,IE,2006,18.2,u
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y35-44,F,IS,2006,38.5,u
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y35-44,F,IT,2006,19.9,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y35-44,F,LT,2006,25.4,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y35-44,F,LU,2006,31.1,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y35-44,F,LV,2006,30.6,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y35-44,F,MT,2006,6.6,u
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y35-44,F,NL,2006,22.2,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y35-44,F,NO,2006,42.3,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y35-44,F,PL,2006,23.2,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y35-44,F,PT,2006,16.9,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y35-44,F,SE,2006,33.4,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y35-44,F,SI,2006,37.8,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y35-44,F,SK,2006,29.5,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y35-44,F,TR,2006,10.4,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y35-44,F,UK,2006,28.7,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y35-44,M,AT,2006,21.4,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y35-44,M,BE,2006,24.7,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,SM_SEV,AC523H,1-3,Y35-44,M,BG,2006,,u
