STRUCTURE,STRUCTURE_ID,freq,unit,wstatus,isco08,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,LI,1996,99.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,LI,1997,107,e
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,LI,1998,105.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,LI,1999,99.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,LI,2000,115,be
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,LI,2001,125,e
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,LI,2002,132,de
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,LI,2003,128,de
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,LI,2004,121,d
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,LI,2005,128,e
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,LI,2006,131,e
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,LI,2007,132,e
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,LI,2008,113,e
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,LI,2009,100,e
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,LI,2010,159,be
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,LI,2011,157,be
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,LI,2012,366,be
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,LI,2013,525,be
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,LI,2014,547,be
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,LI,2015,565.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,LI,2016,960,b
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,LI,2017,1022,b
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,LI,2018,1051.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,LI,2019,1122,b
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,LI,2020,1139,p
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,LI,2021,1187,p
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,LT,2000,35010.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,LT,2001,33955.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,LT,2002,32735.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,LT,2003,31495.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,LT,2004,30845.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,LT,2005,31123.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,LT,2006,31150.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,LT,2007,30809.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,LT,2008,31253.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,LT,2009,30431.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,LT,2010,30102.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,LT,2011,30158.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,LT,2012,30179.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,LT,2013,30069.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,LT,2014,30207.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,LT,2015,30407.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,LT,2016,30535.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,LT,2017,30390.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,LT,2018,30643.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,LT,2019,30535.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,LT,2020,28229,b
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,LU,2003,,b
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,LU,2005,,b
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,LU,2009,8268.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,LU,2010,8452,b
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,LU,2011,8816.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,LU,2012,9597.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,LU,2013,9828.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,LU,2014,10139.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,LU,2015,10405.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,LU,2016,10578.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,LU,2017,10850.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,LV,2000,12383.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,LV,2001,12261.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,LV,2002,12475.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,LV,2003,13089.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,LV,2004,13773.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,LV,2005,13835,b
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,LV,2006,15068.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,LV,2007,14710.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,LV,2008,14705.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,LV,2009,12836.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,LV,2010,12859.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,LV,2011,12565.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,LV,2012,12267.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,LV,2013,12277.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,LV,2014,12112.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,LV,2015,11770.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,LV,2016,11589.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,LV,2017,11430.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,LV,2018,10970.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,LV,2019,10997.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,LV,2020,10616,b
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,MT,2002,,b
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,MT,2004,,b
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,MT,2009,,b
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,MT,2013,6029.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,MT,2014,6628.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,MT,2015,6687.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,MT,2016,6990.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,MT,2017,7059.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,MT,2018,7489.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,MT,2019,7681.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,MT,2020,8598.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,NL,2002,393371,e
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,NL,2003,386813,e
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,NL,2004,436506,e
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,NL,2005,436943,e
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,NL,2006,426405,e
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,NL,2007,438359,e
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,NL,2008,430703,e
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,NL,2014,420870,b
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,NL,2015,382070.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,NL,2016,383570.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,NL,2017,376431.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,NL,2018,421499.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,NL,2019,425008,b
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,NL,2020,429548.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,NO,2002,135726.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,NO,2003,139346.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,NO,2004,143350.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,NO,2005,147683.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,NO,2006,151490.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,NO,2007,154445.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,NO,2008,156480.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,NO,2009,160682,b
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,NO,2010,163139.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,NO,2011,166643.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,NO,2012,169105.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,NO,2013,171577.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,NO,2014,174541.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,NO,2015,180359,b
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,NO,2016,182707.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,NO,2017,185967.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,NO,2018,187499.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,NO,2019,190422.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,NO,2020,192522.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,NO,2021,196438.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,PL,2004,,b
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,PL,2005,,b
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,PL,2016,224398.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,PL,2017,223190.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,PT,2012,,b
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,RO,2007,179318,b
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,RO,2008,180106.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,RO,2009,185502.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,RO,2010,179639,b
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,RO,2011,178138.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,RO,2012,179423.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,RO,2013,183068.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,RO,2014,186742.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,RO,2015,193037.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,RO,2016,200630.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,RO,2017,209047.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,RO,2018,213926.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,RO,2019,221279.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,RO,2020,225582.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,RS,2016,44813,d
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,RS,2017,45201,d
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,RS,2018,45581,d
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,RS,2020,43742,b
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,RS,2021,45159.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,SI,2003,17106.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,SI,2004,17238.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,SI,2005,17425.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,SI,2006,17756.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,SI,2007,18771.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,SI,2008,18840.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,SI,2009,19658.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,SI,2010,19985.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,SI,2011,20384.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,SI,2012,20689,b
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,SI,2013,21446.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,SI,2014,21766.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,SI,2015,22075.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,SI,2016,21891,e
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,SI,2017,22769,e
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,SI,2018,23608,e
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,SI,2019,24237,e
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,SI,2020,25001,e
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,UK,2012,1477530.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,UK,2013,1521001.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,UK,2014,1565059.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,UK,2015,1561153.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,UK,2016,1586127.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,UK,2017,1613411.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC222_322_5321_5322,UK,2018,1625493.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC3221,AT,1985,0.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC3221,AT,1986,0.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC3221,AT,1987,0.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC3221,AT,1988,0.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC3221,AT,1989,0.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC3221,AT,1990,0.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC3221,AT,1991,0.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC3221,AT,1992,0.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC3221,AT,1993,0.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC3221,AT,1994,0.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC3221,AT,1995,0.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC3221,AT,1996,0.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC3221,AT,1997,0.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC3221,AT,1998,0.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC3221,AT,1999,0.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC3221,AT,2000,0.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC3221,AT,2001,0.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC3221,AT,2002,0.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC3221,AT,2003,0.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC3221,AT,2004,0.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC3221,AT,2005,0.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC3221,AT,2006,0.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC3221,AT,2007,0.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC3221,AT,2008,0.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC3221,AT,2009,0.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC3221,AT,2010,0.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC3221,AT,2011,0.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC3221,AT,2012,0.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC3221,AT,2013,0.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC3221,AT,2014,0.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC3221,AT,2015,0.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC3221,AT,2016,0.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC3221,AT,2017,39,d
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC3221,AT,2018,119,d
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC3221,AT,2019,730,b
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC3221,AT,2020,1455.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC3221,BG,1985,0.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC3221,BG,1986,0.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC3221,BG,1987,0.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC3221,BG,1988,0.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC3221,BG,1989,0.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC3221,BG,1990,0.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC3221,BG,1991,0.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC3221,BG,1992,0.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC3221,BG,1993,0.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC3221,BG,1994,0.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC3221,BG,1995,0.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC3221,BG,1996,0.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC3221,BG,1997,0.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC3221,BG,1998,0.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC3221,BG,1999,0.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC3221,BG,2000,0.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC3221,BG,2001,0.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC3221,BG,2002,0.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC3221,BG,2003,0.00,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,NR,PRACT,OC3221,BG,2004,0.00,
