STRUCTURE,STRUCTURE_ID,freq,unit,yes_no,hlth_pb,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NO,TOTAL,Y45-54,T,UK,2011,7300.972,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NO,TOTAL,Y55-64,F,AT,2011,473.793,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NO,TOTAL,Y55-64,F,BE,2011,632.039,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NO,TOTAL,Y55-64,F,BG,2011,547.528,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NO,TOTAL,Y55-64,F,CH,2011,379.435,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NO,TOTAL,Y55-64,F,CY,2011,44.844,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NO,TOTAL,Y55-64,F,CZ,2011,717.078,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NO,TOTAL,Y55-64,F,DE,2011,4606.317,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NO,TOTAL,Y55-64,F,DK,2011,257.175,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NO,TOTAL,Y55-64,F,EE,2011,88.364,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NO,TOTAL,Y55-64,F,EL,2011,603.314,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NO,TOTAL,Y55-64,F,ES,2011,2372.33,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NO,TOTAL,Y55-64,F,FI,2011,320.342,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NO,TOTAL,Y55-64,F,FR,2011,4101.885,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NO,TOTAL,Y55-64,F,HR,2011,367.213,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NO,TOTAL,Y55-64,F,HU,2011,722.829,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NO,TOTAL,Y55-64,F,IE,2011,220.171,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NO,TOTAL,Y55-64,F,IS,2011,13.95,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NO,TOTAL,Y55-64,F,IT,2011,3406.359,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NO,TOTAL,Y55-64,F,LT,2011,191.591,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NO,TOTAL,Y55-64,F,LU,2011,25.457,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NO,TOTAL,Y55-64,F,LV,2011,139.811,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NO,TOTAL,Y55-64,F,MT,2011,28.823,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NO,TOTAL,Y55-64,F,NL,2011,982.839,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NO,TOTAL,Y55-64,F,PL,2011,2723.19,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NO,TOTAL,Y55-64,F,PT,2011,645.233,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NO,TOTAL,Y55-64,F,RO,2011,1389.269,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NO,TOTAL,Y55-64,F,SE,2011,441.766,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NO,TOTAL,Y55-64,F,SI,2011,127.859,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NO,TOTAL,Y55-64,F,SK,2011,356.151,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NO,TOTAL,Y55-64,F,TR,2011,2841.009,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NO,TOTAL,Y55-64,F,UK,2011,3328.019,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NO,TOTAL,Y55-64,M,AT,2011,457.893,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NO,TOTAL,Y55-64,M,BE,2011,626.601,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NO,TOTAL,Y55-64,M,BG,2011,481.004,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NO,TOTAL,Y55-64,M,CH,2011,368.75,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NO,TOTAL,Y55-64,M,CY,2011,44.763,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NO,TOTAL,Y55-64,M,CZ,2011,649.82,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NO,TOTAL,Y55-64,M,DE,2011,4325.097,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NO,TOTAL,Y55-64,M,DK,2011,298.496,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NO,TOTAL,Y55-64,M,EE,2011,67.606,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NO,TOTAL,Y55-64,M,EL,2011,574.749,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NO,TOTAL,Y55-64,M,ES,2011,2205.427,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NO,TOTAL,Y55-64,M,FI,2011,332.53,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NO,TOTAL,Y55-64,M,FR,2011,3683.474,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NO,TOTAL,Y55-64,M,HR,2011,320.175,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NO,TOTAL,Y55-64,M,HU,2011,614.48,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NO,TOTAL,Y55-64,M,IE,2011,223.975,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NO,TOTAL,Y55-64,M,IS,2011,13.665,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NO,TOTAL,Y55-64,M,IT,2011,3268.941,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NO,TOTAL,Y55-64,M,LT,2011,148.797,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NO,TOTAL,Y55-64,M,LU,2011,26.318,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NO,TOTAL,Y55-64,M,LV,2011,105.546,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NO,TOTAL,Y55-64,M,MT,2011,28.127,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NO,TOTAL,Y55-64,M,NL,2011,994,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NO,TOTAL,Y55-64,M,PL,2011,2412.496,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NO,TOTAL,Y55-64,M,PT,2011,582.973,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NO,TOTAL,Y55-64,M,RO,2011,1214.525,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NO,TOTAL,Y55-64,M,SE,2011,513.242,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NO,TOTAL,Y55-64,M,SI,2011,132.334,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NO,TOTAL,Y55-64,M,SK,2011,317.698,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NO,TOTAL,Y55-64,M,TR,2011,2719.537,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NO,TOTAL,Y55-64,M,UK,2011,3241.488,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NO,TOTAL,Y55-64,T,AT,2011,931.686,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NO,TOTAL,Y55-64,T,BE,2011,1258.639,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NO,TOTAL,Y55-64,T,BG,2011,1028.532,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NO,TOTAL,Y55-64,T,CH,2011,748.185,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NO,TOTAL,Y55-64,T,CY,2011,89.607,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NO,TOTAL,Y55-64,T,CZ,2011,1366.898,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NO,TOTAL,Y55-64,T,DE,2011,8931.414,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NO,TOTAL,Y55-64,T,DK,2011,555.671,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NO,TOTAL,Y55-64,T,EE,2011,155.971,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NO,TOTAL,Y55-64,T,EL,2011,1178.063,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NO,TOTAL,Y55-64,T,ES,2011,4577.757,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NO,TOTAL,Y55-64,T,FI,2011,652.872,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NO,TOTAL,Y55-64,T,FR,2011,7785.36,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NO,TOTAL,Y55-64,T,HR,2011,687.388,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NO,TOTAL,Y55-64,T,HU,2011,1337.31,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NO,TOTAL,Y55-64,T,IE,2011,444.146,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NO,TOTAL,Y55-64,T,IS,2011,27.615,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NO,TOTAL,Y55-64,T,IT,2011,6675.3,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NO,TOTAL,Y55-64,T,LT,2011,340.388,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NO,TOTAL,Y55-64,T,LU,2011,51.775,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NO,TOTAL,Y55-64,T,LV,2011,245.356,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NO,TOTAL,Y55-64,T,MT,2011,56.95,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NO,TOTAL,Y55-64,T,NL,2011,1976.839,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NO,TOTAL,Y55-64,T,PL,2011,5135.686,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NO,TOTAL,Y55-64,T,PT,2011,1228.206,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NO,TOTAL,Y55-64,T,RO,2011,2603.794,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NO,TOTAL,Y55-64,T,SE,2011,955.008,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NO,TOTAL,Y55-64,T,SI,2011,260.193,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NO,TOTAL,Y55-64,T,SK,2011,673.849,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NO,TOTAL,Y55-64,T,TR,2011,5560.546,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NO,TOTAL,Y55-64,T,UK,2011,6569.507,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,TOTAL,F,CH,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,TOTAL,F,CZ,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,TOTAL,F,DE,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,TOTAL,F,FI,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,TOTAL,F,IE,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,TOTAL,F,IS,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,TOTAL,F,IT,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,TOTAL,F,LU,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,TOTAL,F,SE,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,TOTAL,F,UK,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,TOTAL,M,CH,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,TOTAL,M,CZ,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,TOTAL,M,DE,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,TOTAL,M,FI,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,TOTAL,M,IE,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,TOTAL,M,IS,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,TOTAL,M,IT,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,TOTAL,M,LU,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,TOTAL,M,SE,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,TOTAL,M,UK,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,TOTAL,T,CH,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,TOTAL,T,CZ,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,TOTAL,T,DE,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,TOTAL,T,FI,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,TOTAL,T,IE,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,TOTAL,T,IS,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,TOTAL,T,IT,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,TOTAL,T,LU,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,TOTAL,T,SE,2011,4.67,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,TOTAL,T,UK,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y15-24,F,CH,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y15-24,F,CZ,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y15-24,F,DE,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y15-24,F,FI,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y15-24,F,IE,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y15-24,F,IS,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y15-24,F,IT,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y15-24,F,LU,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y15-24,F,SE,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y15-24,F,UK,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y15-24,M,CH,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y15-24,M,CZ,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y15-24,M,DE,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y15-24,M,FI,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y15-24,M,IE,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y15-24,M,IS,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y15-24,M,IT,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y15-24,M,LU,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y15-24,M,SE,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y15-24,M,UK,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y15-24,T,CH,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y15-24,T,CZ,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y15-24,T,DE,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y15-24,T,FI,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y15-24,T,IE,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y15-24,T,IS,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y15-24,T,IT,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y15-24,T,LU,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y15-24,T,SE,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y15-24,T,UK,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y25-34,F,CH,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y25-34,F,CZ,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y25-34,F,DE,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y25-34,F,FI,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y25-34,F,IE,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y25-34,F,IS,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y25-34,F,IT,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y25-34,F,LU,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y25-34,F,SE,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y25-34,F,UK,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y25-34,M,CH,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y25-34,M,CZ,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y25-34,M,DE,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y25-34,M,FI,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y25-34,M,IE,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y25-34,M,IS,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y25-34,M,IT,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y25-34,M,LU,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y25-34,M,SE,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y25-34,M,UK,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y25-34,T,CH,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y25-34,T,CZ,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y25-34,T,DE,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y25-34,T,FI,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y25-34,T,IE,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y25-34,T,IS,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y25-34,T,IT,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y25-34,T,LU,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y25-34,T,SE,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y25-34,T,UK,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y35-44,F,CH,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y35-44,F,CZ,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y35-44,F,DE,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y35-44,F,FI,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y35-44,F,IE,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y35-44,F,IS,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y35-44,F,IT,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y35-44,F,LU,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y35-44,F,SE,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y35-44,F,UK,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y35-44,M,CH,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y35-44,M,CZ,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y35-44,M,DE,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y35-44,M,FI,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y35-44,M,IE,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y35-44,M,IS,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y35-44,M,IT,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y35-44,M,LU,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y35-44,M,SE,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y35-44,M,UK,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y35-44,T,CH,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y35-44,T,CZ,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y35-44,T,DE,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y35-44,T,FI,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y35-44,T,IE,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y35-44,T,IS,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y35-44,T,IT,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y35-44,T,LU,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y35-44,T,SE,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y35-44,T,UK,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y45-54,F,CH,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y45-54,F,CZ,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y45-54,F,DE,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y45-54,F,FI,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y45-54,F,IE,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y45-54,F,IS,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y45-54,F,IT,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y45-54,F,LU,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y45-54,F,SE,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y45-54,F,UK,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y45-54,M,CH,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y45-54,M,CZ,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y45-54,M,DE,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y45-54,M,FI,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y45-54,M,IE,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y45-54,M,IS,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y45-54,M,IT,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y45-54,M,LU,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y45-54,M,SE,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y45-54,M,UK,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y45-54,T,CH,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y45-54,T,CZ,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y45-54,T,DE,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y45-54,T,FI,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y45-54,T,IE,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y45-54,T,IS,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y45-54,T,IT,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y45-54,T,LU,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y45-54,T,SE,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y45-54,T,UK,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y55-64,F,CH,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y55-64,F,CZ,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y55-64,F,DE,2011,,u
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,NRP,PB1040,Y55-64,F,FI,2011,,u
