STRUCTURE,STRUCTURE_ID,freq,unit,med_spec,indic_ed,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,NL,2016,123.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,NL,2017,196.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,NL,2018,145.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,NL,2019,420.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,NL,2020,229.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,NL,2021,212.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,NO,2000,1348.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,NO,2001,1104.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,NO,2002,1053.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,NO,2003,1080.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,NO,2004,1272.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,NO,2005,1309.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,NO,2006,1208.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,NO,2007,1215.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,NO,2008,1179.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,NO,2009,1287.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,NO,2010,1309.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,NO,2011,1300.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,NO,2012,1603.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,NO,2013,2310.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,NO,2014,1304.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,NO,2015,1281.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,NO,2016,1325.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,NO,2017,1505.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,NO,2018,1116.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,NO,2019,1068.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,NO,2020,1114.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,NO,2021,1083.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,PL,2006,70.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,PL,2007,66.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,PL,2008,65.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,PL,2009,61.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,PL,2010,60.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,PL,2011,70.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,PL,2012,79.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,PL,2013,137.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,PL,2014,157.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,PL,2015,104.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,PL,2016,174.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,PL,2017,172.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,PL,2018,240.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,PL,2019,365.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,PL,2020,390.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,PL,2021,887.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,PT,2017,328.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,PT,2018,357.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,RO,2010,47.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,RO,2011,24.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,RO,2012,27.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,RO,2013,19.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,RO,2014,25.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,RO,2015,24.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,RO,2016,31.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,RO,2017,76.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,RO,2018,78.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,RO,2019,224.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,RO,2020,83.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,RO,2021,110.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,RS,2011,14.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,RS,2012,27.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,RS,2013,32.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,RS,2014,38.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,RS,2015,60.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,RS,2016,47.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,RS,2017,55.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,RS,2018,89.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,RS,2019,147.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,RS,2020,130.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,RS,2021,102.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,SE,2000,306.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,SE,2001,470.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,SE,2002,515.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,SE,2003,483.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,SE,2004,575.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,SE,2005,562.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,SE,2006,661.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,SE,2007,764.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,SE,2008,821.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,SE,2009,770.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,SE,2010,810.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,SE,2011,739.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,SE,2012,754.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,SE,2013,864.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,SE,2014,940.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,SE,2015,723.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,SE,2016,785.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,SE,2017,658.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,SE,2018,760.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,SE,2019,775.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,SE,2020,789.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,SI,2000,28.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,SI,2001,40.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,SI,2002,40.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,SI,2003,50.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,SI,2004,36.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,SI,2005,27.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,SI,2006,53.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,SI,2007,20.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,SI,2008,30.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,SI,2009,52.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,SI,2010,76.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,SI,2011,129.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,SI,2012,68.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,SI,2013,36.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,SI,2014,29.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,SI,2015,37.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,SI,2016,93.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,SI,2017,33.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,SI,2018,43.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,SI,2019,82.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,SI,2020,69.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,SI,2021,68.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,SI,2022,45.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,TR,2000,55.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,TR,2001,60.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,TR,2002,41.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,TR,2003,26.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,TR,2004,26.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,TR,2005,10.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,TR,2006,22.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,TR,2007,5.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,TR,2008,5.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,TR,2009,4.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,TR,2010,4.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,TR,2011,3.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,TR,2012,1.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,TR,2013,0.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,TR,2014,0.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_IF,TR,2015,0.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_NAT,AT,2011,151.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_NAT,AT,2012,173.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_NAT,AT,2013,186.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_NAT,AT,2014,230.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_NAT,AT,2015,215.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_NAT,AT,2016,360.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_NAT,AT,2017,381.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_NAT,AT,2018,399.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_NAT,AT,2019,434.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_NAT,AT,2020,452.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_NAT,AT,2021,503.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_NAT,AT,2022,536.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_NAT,EL,2012,7716.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_NAT,EL,2013,7682.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_NAT,EL,2014,7577.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_NAT,EL,2015,7423.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_NAT,EL,2016,7402.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_NAT,EL,2017,7832.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_NAT,EL,2018,7673.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_NAT,EL,2019,7715.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_NAT,EL,2020,8424.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_NAT,EL,2021,9446.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_NAT,FI,2000,559.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_NAT,FI,2011,1264.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_NAT,FI,2012,1302.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_NAT,FI,2013,1332.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_NAT,FI,2014,1363.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_NAT,FI,2015,1417.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_NAT,FI,2016,1455.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_NAT,FI,2017,1517.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_NAT,FI,2018,1557.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_NAT,FI,2019,1626.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_NAT,FI,2020,1713.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_NAT,FR,2011,509.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_NAT,FR,2012,524.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_NAT,FR,2013,552.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_NAT,FR,2014,575.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_NAT,FR,2015,591.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_NAT,FR,2016,615.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_NAT,FR,2017,647.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_NAT,FR,2018,658.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_NAT,FR,2019,697.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_NAT,FR,2020,753.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_NAT,FR,2021,803.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_NAT,HR,2017,24.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_NAT,HR,2018,31.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_NAT,HR,2019,56.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_NAT,HR,2020,42.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_NAT,HR,2021,45.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_NAT,HU,2015,391.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_NAT,HU,2016,397.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_NAT,HU,2017,400.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_NAT,HU,2018,400.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_NAT,HU,2019,411.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_NAT,HU,2020,305.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_NAT,HU,2021,303.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_NAT,IT,2000,945.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_NAT,IT,2001,994.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_NAT,IT,2002,1027.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_NAT,IT,2003,1068.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_NAT,IT,2004,1103.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_NAT,IT,2005,1157.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_NAT,IT,2006,1193.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_NAT,IT,2007,1218.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_NAT,IT,2008,1236.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_NAT,IT,2009,1282.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_NAT,IT,2010,1321.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_NAT,IT,2011,1339.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_NAT,IT,2012,1357.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_NAT,IT,2013,1353.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_NAT,IT,2014,1360.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_NAT,IT,2015,1354.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_NAT,IT,2016,1369.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_NAT,IT,2017,1387.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_NAT,IT,2018,1443.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_NAT,IT,2019,1562.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_NAT,IT,2020,1734.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_NAT,IT,2021,1875.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_NAT,IT,2022,1966.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_NAT,LI,2005,45.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_NAT,LI,2006,46.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_NAT,LI,2007,45.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_NAT,LI,2008,47.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_NAT,LI,2009,47.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_NAT,LI,2010,49.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_NAT,LI,2011,48.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_NAT,LI,2012,50.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_NAT,LI,2013,51.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_NAT,LI,2014,50.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_NAT,LI,2015,50.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_NAT,LI,2016,51.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_NAT,LI,2017,50.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_NAT,LI,2018,50.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_NAT,LI,2019,48.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_NAT,LI,2020,48.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_NAT,LI,2021,48.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_NAT,LI,2022,51.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_NAT,NL,2012,408.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_NAT,NL,2013,409.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_NAT,NL,2014,443.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_NAT,NL,2015,522.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_NAT,NL,2016,483.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_NAT,NL,2017,585.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_NAT,NL,2018,686.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_NAT,NL,2019,974.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_NAT,NL,2020,782.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_NAT,NL,2021,791.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TNGO_NAT,NO,2009,3146.00,
