STRUCTURE,STRUCTURE_ID,freq,unit,severity,sex,nace_r1,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,G,LU,1996,2,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,G,LU,1997,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,G,LU,1998,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,G,LU,1999,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,G,LU,2000,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,G,LU,2001,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,G,LU,2002,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,G,NL,1995,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,G,NL,1996,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,G,NL,1997,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,G,NL,1998,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,G,NL,1999,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,G,NL,2000,1,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,G,NL,2001,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,G,NL,2002,0,b
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,G,NO,1997,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,G,NO,1998,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,G,NO,1999,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,G,NO,2000,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,G,NO,2001,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,G,NO,2002,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,G,PL,2005,4,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,G,PL,2007,6,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,G,PT,1993,5,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,G,PT,1994,4,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,G,PT,1995,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,G,PT,1996,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,G,PT,1997,5,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,G,PT,1998,5,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,G,PT,1999,1,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,G,PT,2000,3,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,G,PT,2001,3,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,G,PT,2002,3,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,G,RO,2005,7,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,G,RO,2006,4,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,G,SE,1993,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,G,SE,1994,2,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,G,SE,1995,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,G,SE,1996,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,G,SE,1997,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,G,SE,1998,1,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,G,SE,1999,1,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,G,SE,2000,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,G,SE,2001,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,G,SE,2002,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,G,UKC-M,1993,1,d
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,G,UKC-M,1994,0,d
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,G,UKC-M,1995,0,d
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,G,UKC-M,1996,0,d
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,G,UKC-M,1997,0,d
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,G,UKC-M,1998,0,d
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,G,UKC-M,1999,0,d
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,G,UKC-M,2000,1,d
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,G,UKC-M,2001,0,d
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,G,UKC-M,2002,0,d
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,G,UKC-M,2003,,d
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,G,UKC-M,2004,,d
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,G,UKC-M,2005,,d
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,G,UKC-M,2006,,d
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,G,UKC-M,2007,,d
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,AT,1993,3,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,AT,1994,2,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,AT,1995,4,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,AT,1996,2,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,AT,1997,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,AT,1998,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,AT,1999,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,AT,2000,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,AT,2001,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,AT,2002,1,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,BE,1993,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,BE,1994,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,BE,1995,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,BE,1996,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,BE,1997,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,BE,1998,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,BE,1999,1,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,BE,2000,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,BE,2001,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,BE,2002,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,DE,1993,1,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,DE,1994,4,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,DE,1995,1,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,DE,1996,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,DE,1997,3,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,DE,1998,4,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,DE,1999,2,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,DE,2000,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,DE,2001,3,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,DE,2002,5,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,DE,2003,4,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,DE,2004,5,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,DE,2006,4,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,DK,1993,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,DK,1994,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,DK,1995,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,DK,1996,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,DK,1997,1,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,DK,1998,1,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,DK,1999,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,DK,2000,1,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,DK,2001,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,DK,2002,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,EL,1993,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,EL,1994,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,EL,1995,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,EL,1996,1,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,EL,1997,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,EL,1998,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,EL,1999,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,EL,2000,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,EL,2001,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,EL,2002,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,ES,1993,4,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,ES,1994,3,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,ES,1995,2,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,ES,1996,1,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,ES,1997,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,ES,1998,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,ES,1999,2,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,ES,2000,1,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,ES,2001,2,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,ES,2002,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,FI,1993,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,FI,1994,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,FI,1995,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,FI,1996,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,FI,1997,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,FI,1998,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,FI,1999,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,FI,2000,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,FI,2001,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,FI,2002,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,FR,1993,1,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,FR,1994,3,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,FR,1995,4,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,FR,1996,1,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,FR,1997,2,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,FR,1998,2,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,FR,1999,2,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,FR,2000,4,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,FR,2001,1,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,FR,2002,3,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,FR,2005,4,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,IE,1993,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,IE,1994,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,IE,1995,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,IE,1996,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,IE,1997,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,IE,1998,0,d
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,IE,1999,0,d
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,IE,2000,0,d
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,IE,2001,0,d
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,IE,2002,0,d
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,IE,2003,,d
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,IE,2004,,d
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,IE,2005,,d
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,IT,1993,7,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,IT,1994,3,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,IT,1995,5,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,IT,1996,5,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,IT,1997,7,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,IT,1998,13,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,IT,1999,5,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,IT,2000,5,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,IT,2001,6,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,IT,2002,2,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,IT,2004,4,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,IT,2005,4,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,IT,2006,4,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,IT,2007,4,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,LU,1993,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,LU,1994,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,LU,1995,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,LU,1996,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,LU,1997,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,LU,1998,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,LU,1999,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,LU,2000,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,LU,2001,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,LU,2002,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,NL,1995,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,NL,1996,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,NL,1997,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,NL,1998,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,NL,1999,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,NL,2000,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,NL,2001,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,NL,2002,0,b
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,NO,1997,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,NO,1998,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,NO,1999,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,NO,2000,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,NO,2001,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,NO,2002,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,PT,1993,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,PT,1994,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,PT,1995,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,PT,1996,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,PT,1997,2,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,PT,1998,2,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,PT,1999,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,PT,2000,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,PT,2001,3,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,PT,2002,2,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,SE,1993,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,SE,1994,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,SE,1995,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,SE,1996,2,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,SE,1997,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,SE,1998,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,SE,1999,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,SE,2000,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,SE,2001,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,SE,2002,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,UKC-M,1993,0,d
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,UKC-M,1994,0,d
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,UKC-M,1995,0,d
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,UKC-M,1996,0,d
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,UKC-M,1997,0,d
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,UKC-M,1998,0,d
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,UKC-M,1999,0,d
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,UKC-M,2000,0,d
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,UKC-M,2001,0,d
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,UKC-M,2002,1,d
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,UKC-M,2003,,d
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,UKC-M,2004,,d
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,UKC-M,2005,,d
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,UKC-M,2006,,d
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,H,UKC-M,2007,,d
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,I,AT,1993,2,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,I,AT,1994,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,I,AT,1995,1,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,I,AT,1996,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,I,AT,1997,2,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,I,AT,1998,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,I,AT,1999,2,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,I,AT,2000,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,I,AT,2001,1,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,I,AT,2002,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,I,BE,1993,1,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,I,BE,1994,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,I,BE,1995,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,I,BE,1996,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,I,BE,1997,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,I,BE,1998,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,I,BE,1999,2,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,I,BE,2000,2,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,I,BE,2001,1,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,I,BE,2002,1,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,I,DE,1993,9,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,I,DE,1994,7,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,I,DE,1995,5,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,I,DE,1996,11,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,I,DE,1997,6,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,I,DE,1998,9,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,I,DE,1999,11,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,I,DE,2000,10,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,I,DE,2001,12,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,I,DE,2002,13,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,I,DE,2003,6,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,I,DE,2004,8,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,I,DE,2005,4,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,I,DE,2006,8,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,I,DE,2007,8,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,I,DK,1993,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,I,DK,1994,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,I,DK,1995,2,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,I,DK,1996,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,I,DK,1997,1,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,I,DK,1998,1,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,I,DK,1999,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,I,DK,2000,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,I,DK,2001,1,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,I,DK,2002,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,I,EL,1993,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,I,EL,1994,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,I,EL,1995,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,I,EL,1996,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,I,EL,1997,0,
dataflow,ESTAT:HSW_AW_NNASX(1.0),A,NR,FAT,F,I,EL,1998,0,
