STRUCTURE,STRUCTURE_ID,freq,unit,sex,icd10,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,TRA1,2019,3316.8,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,TRA2,2013,3359.7,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,TRA2,2014,3612.1,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,TRA2,2015,3952.3,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,TRA2,2016,3820.6,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,TRA2,2017,3711.2,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,TRA2,2018,3698.7,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,TRA2,2019,3634.5,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,TRB,2013,3029,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,TRB,2014,3296.1,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,TRB,2015,3586.6,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,TRB,2016,3573.5,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,TRB,2017,3462.1,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,TRB,2018,3449.4,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,TRB,2019,3429,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,TRB1,2013,3360.1,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,TRB1,2014,3470,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,TRB1,2015,3354.5,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,TRB1,2016,3286.3,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,TRB1,2017,3101.2,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,TRB1,2018,3107.8,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,TRB1,2019,3010.2,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,TRB2,2013,2765.4,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,TRB2,2014,3228.1,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,TRB2,2015,3862.6,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,TRB2,2016,3906.7,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,TRB2,2017,3808,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,TRB2,2018,3762.4,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,TRB2,2019,3782.3,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,TRC,2013,3507,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,TRC,2014,3675.3,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,TRC,2015,3810.9,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,TRC,2016,3762.8,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,TRC,2017,3569.7,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,TRC,2018,3585,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,TRC,2019,3594.1,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,TRC1,2013,3877.4,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,TRC1,2014,3992.2,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,TRC1,2015,4061.4,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,TRC1,2016,3911.2,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,TRC1,2017,3644.8,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,TRC1,2018,3651.3,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,TRC1,2019,3616.6,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,TRC2,2013,3433.9,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,TRC2,2014,3636.5,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,TRC2,2015,3800.5,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,TRC2,2016,3801.4,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,TRC2,2017,3621.1,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,TRC2,2018,3614.9,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,TRC2,2019,3605.2,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,TRC3,2013,3073.1,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,TRC3,2014,3280.8,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,TRC3,2015,3460.6,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,TRC3,2016,3445.2,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,TRC3,2017,3305.1,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,TRC3,2018,3384.2,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,TRC3,2019,3515.1,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UK,2013,2664.5,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UK,2014,2633,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UK,2015,2615.9,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UK,2016,2651.6,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UK,2017,2652.5,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UK,2018,2665.2,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKC,2013,2949.3,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKC,2014,2975.7,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKC,2015,2965.1,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKC,2016,3039.7,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKC,2017,2986.4,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKC,2018,3026.4,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKC1,2013,3014.5,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKC1,2014,3107.6,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKC1,2015,3141.1,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKC1,2016,3292.1,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKC1,2017,3208.1,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKC1,2018,3249.7,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKC2,2013,2897.4,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKC2,2014,2867.3,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKC2,2015,2819.5,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKC2,2016,2830.4,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKC2,2017,2803.4,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKC2,2018,2842.5,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKD,2013,2991.6,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKD,2014,2955.9,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKD,2015,3007.6,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKD,2016,3105.9,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKD,2017,3088.8,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKD,2018,3051.4,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKD1,2013,2817.8,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKD1,2014,2663.2,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKD1,2015,2662.1,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKD1,2016,2749.8,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKD1,2017,2716.9,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKD1,2018,2737.1,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKD3,2013,3132,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKD3,2014,3071.1,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKD3,2015,3064.9,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKD3,2016,3156.3,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKD3,2017,3144.1,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKD3,2018,3093.9,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKD4,2013,3067.5,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKD4,2014,3027.2,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKD4,2015,3134.3,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKD4,2016,3202.6,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKD4,2017,3189.9,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKD4,2018,3169.6,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKD6,2013,2471.8,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKD6,2014,2399.2,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKD6,2015,2526.4,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKD6,2016,2563.4,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKD6,2017,2477.5,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKD6,2018,2330,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKD7,2013,3078.1,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKD7,2014,3156.7,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKD7,2015,3248.7,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKD7,2016,3423.7,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKD7,2017,3438.9,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKD7,2018,3449.8,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKE,2013,2851.3,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKE,2014,2789,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKE,2015,2783.5,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKE,2016,2802.3,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKE,2017,2810.5,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKE,2018,2839.2,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKE1,2013,2898.1,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKE1,2014,2797.5,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKE1,2015,2801.9,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKE1,2016,2809.2,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKE1,2017,2839.8,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKE1,2018,2818.3,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKE2,2013,2417,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKE2,2014,2343.1,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKE2,2015,2255.8,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKE2,2016,2284.6,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKE2,2017,2318.7,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKE2,2018,2383.1,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKE3,2013,2936.1,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKE3,2014,2870.8,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKE3,2015,2846.9,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKE3,2016,2893.8,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKE3,2017,2918.2,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKE3,2018,3032.8,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKE4,2013,2941.4,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKE4,2014,2896.9,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKE4,2015,2923.7,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKE4,2016,2930.7,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKE4,2017,2912.9,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKE4,2018,2901.1,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKF,2013,2620.7,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKF,2014,2587.1,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKF,2015,2515.9,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKF,2016,2561,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKF,2017,2553.2,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKF,2018,2646.9,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKF1,2013,2643.1,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKF1,2014,2637.1,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKF1,2015,2583.4,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKF1,2016,2647.3,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKF1,2017,2645.1,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKF1,2018,2732.2,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKF2,2013,2606.3,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKF2,2014,2543.5,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKF2,2015,2479.4,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKF2,2016,2504,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKF2,2017,2473.1,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKF2,2018,2582.8,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKF3,2013,2586.4,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKF3,2014,2552.7,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKF3,2015,2405.8,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKF3,2016,2446.6,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKF3,2017,2477.5,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKF3,2018,2542.8,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKG,2013,2758,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKG,2014,2749.3,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKG,2015,2741.7,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKG,2016,2825.8,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKG,2017,2839.6,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKG,2018,2878.6,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKG1,2013,2465.3,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKG1,2014,2455.1,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKG1,2015,2451.9,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKG1,2016,2428.1,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKG1,2017,2343.3,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKG1,2018,2353,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKG2,2013,2712.3,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKG2,2014,2648,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKG2,2015,2625.9,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKG2,2016,2748.5,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKG2,2017,2807.4,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKG2,2018,2858.6,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKG3,2013,2929.9,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKG3,2014,2962.5,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKG3,2015,2961.6,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKG3,2016,3073,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKG3,2017,3091.7,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKG3,2018,3131.6,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKH,2013,2372.5,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKH,2014,2362.5,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKH,2015,2334.9,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKH,2016,2349.5,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKH,2017,2357.8,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKH,2018,2345.1,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKH1,2013,2411.5,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKH1,2014,2424.6,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKH1,2015,2422.9,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKH1,2016,2424.4,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKH1,2017,2364.4,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKH1,2018,2327,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKH2,2013,2362.1,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKH2,2014,2325.3,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKH2,2015,2251.2,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKH2,2016,2217.3,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKH2,2017,2214.1,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKH2,2018,2222.7,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKH3,2013,2339,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKH3,2014,2324.3,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKH3,2015,2308,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKH3,2016,2389.5,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKH3,2017,2499.5,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKH3,2018,2498.7,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKI,2013,2321.8,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKI,2014,2263.1,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKI,2015,2204.1,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKI,2016,2167.7,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKI,2017,2162,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKI,2018,2145.5,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKI3,2013,2284.4,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKI3,2014,2132.1,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKI3,2015,1979.3,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKI3,2016,1929.7,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKI3,2017,2015.9,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKI3,2018,1984.3,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKI4,2013,2610.1,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKI4,2014,2508.3,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKI4,2015,2484.8,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKI4,2016,2404.4,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKI4,2017,2409,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKI4,2018,2367.7,
dataflow,ESTAT:HLTH_CD_YPYLL(1.0),A,YR,F,A-R_V-Y,UKI5,2013,2337.5,
