STRUCTURE,STRUCTURE_ID,freq,unit,hlth_pb,wstatus,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1041,POP,T,IE,2011,10.1,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1041,POP,T,IS,2011,18.5,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1041,POP,T,IT,2011,17.2,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1041,POP,T,LT,2011,6.5,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1041,POP,T,LU,2011,5.5,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1041,POP,T,LV,2011,13.2,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1041,POP,T,MT,2011,22.5,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1041,POP,T,NL,2011,7.5,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1041,POP,T,PL,2011,4.9,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1041,POP,T,PT,2011,22.9,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1041,POP,T,RO,2011,17.4,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1041,POP,T,SE,2011,4.6,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1041,POP,T,SI,2011,3.1,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1041,POP,T,SK,2011,4.8,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1041,POP,T,TR,2011,40.8,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1041,POP,T,UK,2011,15.1,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,EMP,F,AT,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,EMP,F,BE,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,EMP,F,BG,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,EMP,F,CH,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,EMP,F,CY,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,EMP,F,CZ,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,EMP,F,DE,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,EMP,F,DK,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,EMP,F,EE,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,EMP,F,EL,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,EMP,F,ES,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,EMP,F,FI,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,EMP,F,FR,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,EMP,F,HR,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,EMP,F,HU,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,EMP,F,IE,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,EMP,F,IS,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,EMP,F,IT,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,EMP,F,LT,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,EMP,F,LU,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,EMP,F,LV,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,EMP,F,MT,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,EMP,F,NL,2011,11.4,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,EMP,F,PL,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,EMP,F,PT,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,EMP,F,RO,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,EMP,F,SE,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,EMP,F,SI,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,EMP,F,SK,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,EMP,F,TR,2011,50.5,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,EMP,F,UK,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,EMP,M,AT,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,EMP,M,BE,2011,57.6,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,EMP,M,BG,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,EMP,M,CH,2011,17,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,EMP,M,CY,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,EMP,M,CZ,2011,35.1,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,EMP,M,DE,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,EMP,M,DK,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,EMP,M,EE,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,EMP,M,EL,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,EMP,M,ES,2011,60.9,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,EMP,M,FI,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,EMP,M,FR,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,EMP,M,HR,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,EMP,M,HU,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,EMP,M,IE,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,EMP,M,IS,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,EMP,M,IT,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,EMP,M,LT,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,EMP,M,LU,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,EMP,M,LV,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,EMP,M,MT,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,EMP,M,NL,2011,26.2,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,EMP,M,PL,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,EMP,M,PT,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,EMP,M,RO,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,EMP,M,SE,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,EMP,M,SI,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,EMP,M,SK,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,EMP,M,TR,2011,63.9,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,EMP,M,UK,2011,21.0,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,EMP,T,AT,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,EMP,T,BE,2011,48.4,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,EMP,T,BG,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,EMP,T,CH,2011,9.2,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,EMP,T,CY,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,EMP,T,CZ,2011,25.5,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,EMP,T,DE,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,EMP,T,DK,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,EMP,T,EE,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,EMP,T,EL,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,EMP,T,ES,2011,36.7,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,EMP,T,FI,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,EMP,T,FR,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,EMP,T,HR,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,EMP,T,HU,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,EMP,T,IE,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,EMP,T,IS,2011,30.8,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,EMP,T,IT,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,EMP,T,LT,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,EMP,T,LU,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,EMP,T,LV,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,EMP,T,MT,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,EMP,T,NL,2011,17.7,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,EMP,T,PL,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,EMP,T,PT,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,EMP,T,RO,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,EMP,T,SE,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,EMP,T,SI,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,EMP,T,SK,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,EMP,T,TR,2011,59.3,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,EMP,T,UK,2011,16.0,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,NEMP,F,AT,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,NEMP,F,BE,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,NEMP,F,BG,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,NEMP,F,CH,2011,36.3,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,NEMP,F,CY,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,NEMP,F,CZ,2011,33.6,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,NEMP,F,DE,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,NEMP,F,DK,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,NEMP,F,EE,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,NEMP,F,EL,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,NEMP,F,ES,2011,49.1,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,NEMP,F,FI,2011,20.1,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,NEMP,F,FR,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,NEMP,F,HR,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,NEMP,F,HU,2011,59.7,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,NEMP,F,IE,2011,38.0,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,NEMP,F,IS,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,NEMP,F,IT,2011,32.1,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,NEMP,F,LT,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,NEMP,F,LU,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,NEMP,F,LV,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,NEMP,F,MT,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,NEMP,F,NL,2011,26.8,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,NEMP,F,PL,2011,27.5,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,NEMP,F,PT,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,NEMP,F,RO,2011,68.7,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,NEMP,F,SE,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,NEMP,F,SI,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,NEMP,F,SK,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,NEMP,F,TR,2011,67.8,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,NEMP,F,UK,2011,42.4,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,NEMP,M,AT,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,NEMP,M,BE,2011,50.7,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,NEMP,M,BG,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,NEMP,M,CH,2011,24,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,NEMP,M,CY,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,NEMP,M,CZ,2011,41.1,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,NEMP,M,DE,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,NEMP,M,DK,2011,33.9,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,NEMP,M,EE,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,NEMP,M,EL,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,NEMP,M,ES,2011,39.2,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,NEMP,M,FI,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,NEMP,M,FR,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,NEMP,M,HR,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,NEMP,M,HU,2011,37.9,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,NEMP,M,IE,2011,38.3,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,NEMP,M,IS,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,NEMP,M,IT,2011,44.9,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,NEMP,M,LT,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,NEMP,M,LU,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,NEMP,M,LV,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,NEMP,M,MT,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,NEMP,M,NL,2011,42.4,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,NEMP,M,PL,2011,28.9,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,NEMP,M,PT,2011,50.9,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,NEMP,M,RO,2011,72.5,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,NEMP,M,SE,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,NEMP,M,SI,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,NEMP,M,SK,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,NEMP,M,TR,2011,67.5,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,NEMP,M,UK,2011,39.2,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,NEMP,T,AT,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,NEMP,T,BE,2011,37.9,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,NEMP,T,BG,2011,81.3,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,NEMP,T,CH,2011,30.6,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,NEMP,T,CY,2011,25.7,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,NEMP,T,CZ,2011,37.4,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,NEMP,T,DE,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,NEMP,T,DK,2011,24.2,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,NEMP,T,EE,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,NEMP,T,EL,2011,44.4,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,NEMP,T,ES,2011,43.5,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,NEMP,T,FI,2011,20.8,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,NEMP,T,FR,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,NEMP,T,HR,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,NEMP,T,HU,2011,47.0,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,NEMP,T,IE,2011,38.2,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,NEMP,T,IS,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,NEMP,T,IT,2011,39.2,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,NEMP,T,LT,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,NEMP,T,LU,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,NEMP,T,LV,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,NEMP,T,MT,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,NEMP,T,NL,2011,33.4,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,NEMP,T,PL,2011,28.3,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,NEMP,T,PT,2011,36.1,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,NEMP,T,RO,2011,70.9,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,NEMP,T,SE,2011,11.3,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,NEMP,T,SI,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,NEMP,T,SK,2011,25.7,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,NEMP,T,TR,2011,67.7,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,NEMP,T,UK,2011,40.7,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,POP,F,AT,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,POP,F,BE,2011,24.1,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,POP,F,BG,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,POP,F,CH,2011,11,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,POP,F,CY,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,POP,F,CZ,2011,28.4,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,POP,F,DE,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,POP,F,DK,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,POP,F,EE,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,POP,F,EL,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,POP,F,ES,2011,40.3,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,POP,F,FI,2011,13.7,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,POP,F,FR,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,POP,F,HR,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,POP,F,HU,2011,51.7,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,POP,F,IE,2011,31.9,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,POP,F,IS,2011,31.9,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,POP,F,IT,2011,28.8,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,POP,F,LT,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,POP,F,LU,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,POP,F,LV,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,POP,F,MT,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,POP,F,NL,2011,20.1,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,POP,F,PL,2011,24.4,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,POP,F,PT,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,POP,F,RO,2011,71,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,POP,F,SE,2011,8.7,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,POP,F,SI,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,POP,F,SK,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,POP,F,TR,2011,63.4,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,POP,F,UK,2011,30.2,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,POP,M,AT,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,POP,M,BE,2011,52.5,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,POP,M,BG,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,POP,M,CH,2011,18.8,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,POP,M,CY,2011,28.7,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,POP,M,CZ,2011,39.2,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,POP,M,DE,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,POP,M,DK,2011,27.3,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,POP,M,EE,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,POP,M,EL,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,POP,M,ES,2011,43.3,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,POP,M,FI,2011,20,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,POP,M,FR,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,POP,M,HR,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,POP,M,HU,2011,38.1,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,POP,M,IE,2011,35.5,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,POP,M,IS,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,POP,M,IT,2011,44.9,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,POP,M,LT,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,POP,M,LU,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,POP,M,LV,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,POP,M,MT,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,POP,M,NL,2011,35.2,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,POP,M,PL,2011,27.2,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,POP,M,PT,2011,53.8,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,POP,M,RO,2011,71.6,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,POP,M,SE,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,POP,M,SI,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,POP,M,SK,2011,35,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,POP,M,TR,2011,65.7,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,POP,M,UK,2011,33.7,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,POP,T,AT,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,POP,T,BE,2011,40.7,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,POP,T,BG,2011,73.2,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,POP,T,CH,2011,14.5,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,POP,T,CY,2011,27.4,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,POP,T,CZ,2011,34.2,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,POP,T,DE,2011,41.7,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,POP,T,DK,2011,20.1,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,POP,T,EE,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,POP,T,EL,2011,41.2,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,POP,T,ES,2011,42.0,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,POP,T,FI,2011,16.4,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,POP,T,FR,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,POP,T,HR,2011,,u
