STRUCTURE,STRUCTURE_ID,freq,unit,severity,age,sex,nace_r1,wrkenv,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,M,TOTAL,WEN_99,EU_V,2005,69,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,T,A,TOTAL,EU_V,2005,407,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,T,A,WEN_01,EU_V,2005,29,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,T,A,WEN_02,EU_V,2005,6,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,T,A,WEN_03,EU_V,2005,267,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,T,A,WEN_04,EU_V,2005,6,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,T,A,WEN_06,EU_V,2005,57,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,T,A,WEN_07,EU_V,2005,15,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,T,A,WEN_08,EU_V,2005,8,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,T,A,WEN_99,EU_V,2005,16,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,T,B,TOTAL,EU_V,2005,22,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,T,B,WEN_03,EU_V,2005,4,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,T,B,WEN_11,EU_V,2005,15,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,T,C,TOTAL,EU_V,2005,100,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,T,C,WEN_01,EU_V,2005,18,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,T,C,WEN_02,EU_V,2005,32,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,T,C,WEN_06,EU_V,2005,9,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,T,C,WEN_10,EU_V,2005,37,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,T,D,TOTAL,EU_V,2005,857,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,T,D,WEN_01,EU_V,2005,417,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,T,D,WEN_02,EU_V,2005,96,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,T,D,WEN_03,EU_V,2005,12,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,T,D,WEN_04,EU_V,2005,15,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,T,D,WEN_06,EU_V,2005,263,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,T,D,WEN_07,EU_V,2005,8,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,T,D,WEN_09,EU_V,2005,18,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,T,D,WEN_10,EU_V,2005,4,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,T,D,WEN_11,EU_V,2005,13,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,T,D,WEN_99,EU_V,2005,8,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,T,E,TOTAL,EU_V,2005,58,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,T,E,WEN_01,EU_V,2005,19,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,T,E,WEN_02,EU_V,2005,8,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,T,E,WEN_06,EU_V,2005,19,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,T,E,WEN_09,EU_V,2005,5,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,T,E,WEN_10,EU_V,2005,5,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,T,F,TOTAL,EU_V,2005,1052,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,T,F,WEN_01,EU_V,2005,90,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,T,F,WEN_02,EU_V,2005,640,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,T,F,WEN_03,EU_V,2005,7,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,T,F,WEN_04,EU_V,2005,15,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,T,F,WEN_06,EU_V,2005,231,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,T,F,WEN_07,EU_V,2005,17,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,T,F,WEN_09,EU_V,2005,21,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,T,F,WEN_10,EU_V,2005,9,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,T,F,WEN_99,EU_V,2005,12,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,T,G,TOTAL,EU_V,2005,337,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,T,G,WEN_01,EU_V,2005,73,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,T,G,WEN_02,EU_V,2005,18,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,T,G,WEN_03,EU_V,2005,10,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,T,G,WEN_04,EU_V,2005,27,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,T,G,WEN_06,EU_V,2005,193,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,T,G,WEN_07,EU_V,2005,5,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,T,G,WEN_99,EU_V,2005,6,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,T,H,TOTAL,EU_V,2005,44,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,T,H,WEN_01,EU_V,2005,4,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,T,H,WEN_04,EU_V,2005,17,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,T,H,WEN_06,EU_V,2005,19,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,T,I,TOTAL,EU_V,2005,655,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,T,I,WEN_01,EU_V,2005,103,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,T,I,WEN_02,EU_V,2005,36,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,T,I,WEN_03,EU_V,2005,7,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,T,I,WEN_04,EU_V,2005,15,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,T,I,WEN_06,EU_V,2005,448,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,T,I,WEN_07,EU_V,2005,5,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,T,I,WEN_09,EU_V,2005,11,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,T,I,WEN_11,EU_V,2005,18,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,T,I,WEN_99,EU_V,2005,11,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,T,J,TOTAL,EU_V,2005,24,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,T,J,WEN_04,EU_V,2005,5,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,T,J,WEN_06,EU_V,2005,16,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,T,K,TOTAL,EU_V,2005,190,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,T,K,WEN_01,EU_V,2005,29,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,T,K,WEN_02,EU_V,2005,19,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,T,K,WEN_03,EU_V,2005,7,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,T,K,WEN_04,EU_V,2005,18,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,T,K,WEN_06,EU_V,2005,95,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,T,K,WEN_07,EU_V,2005,5,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,T,K,WEN_09,EU_V,2005,9,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,T,L,TOTAL,EU_V,2005,75,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,T,L,WEN_03,EU_V,2005,7,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,T,L,WEN_04,EU_V,2005,10,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,T,L,WEN_06,EU_V,2005,45,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,T,L,WEN_99,EU_V,2005,7,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,T,M,TOTAL,EU_V,2005,30,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,T,M,WEN_04,EU_V,2005,6,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,T,M,WEN_06,EU_V,2005,14,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,T,N,TOTAL,EU_V,2005,36,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,T,N,WEN_05,EU_V,2005,6,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,T,N,WEN_06,EU_V,2005,21,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,T,O,TOTAL,EU_V,2005,93,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,T,O,WEN_01,EU_V,2005,21,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,T,O,WEN_02,EU_V,2005,9,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,T,O,WEN_03,EU_V,2005,5,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,T,O,WEN_04,EU_V,2005,8,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,T,O,WEN_06,EU_V,2005,40,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,T,O,WEN_99,EU_V,2005,4,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,T,P,TOTAL,EU_V,2005,4,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,T,TOTAL,TOTAL,EU_V,2005,4077,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,T,TOTAL,WEN_01,EU_V,2005,845,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,T,TOTAL,WEN_02,EU_V,2005,890,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,T,TOTAL,WEN_03,EU_V,2005,332,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,T,TOTAL,WEN_04,EU_V,2005,149,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,T,TOTAL,WEN_05,EU_V,2005,14,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,T,TOTAL,WEN_06,EU_V,2005,1490,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,T,TOTAL,WEN_07,EU_V,2005,70,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,T,TOTAL,WEN_08,EU_V,2005,20,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,T,TOTAL,WEN_09,EU_V,2005,71,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,T,TOTAL,WEN_10,EU_V,2005,61,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,T,TOTAL,WEN_11,EU_V,2005,58,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,T,TOTAL,WEN_99,EU_V,2005,75,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,T,UNK,TOTAL,EU_V,2005,37,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,T,UNK,WEN_01,EU_V,2005,9,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,T,UNK,WEN_02,EU_V,2005,7,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,T,UNK,WEN_06,EU_V,2005,7,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,TOTAL,T,UNK,WEN_07,EU_V,2005,8,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,UNK,T,TOTAL,TOTAL,EU_V,2005,10,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,UNK,T,TOTAL,WEN_03,EU_V,2005,7,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,Y15-17,T,TOTAL,TOTAL,EU_V,2005,17,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,Y15-17,T,TOTAL,WEN_02,EU_V,2005,7,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,Y18-24,T,TOTAL,TOTAL,EU_V,2005,302,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,Y18-24,T,TOTAL,WEN_01,EU_V,2005,65,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,Y18-24,T,TOTAL,WEN_02,EU_V,2005,84,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,Y18-24,T,TOTAL,WEN_03,EU_V,2005,20,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,Y18-24,T,TOTAL,WEN_04,EU_V,2005,8,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,Y18-24,T,TOTAL,WEN_06,EU_V,2005,110,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,Y18-24,T,TOTAL,WEN_09,EU_V,2005,5,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,Y25-34,T,TOTAL,TOTAL,EU_V,2005,825,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,Y25-34,T,TOTAL,WEN_01,EU_V,2005,165,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,Y25-34,T,TOTAL,WEN_02,EU_V,2005,155,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,Y25-34,T,TOTAL,WEN_03,EU_V,2005,43,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,Y25-34,T,TOTAL,WEN_04,EU_V,2005,24,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,Y25-34,T,TOTAL,WEN_06,EU_V,2005,368,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,Y25-34,T,TOTAL,WEN_07,EU_V,2005,13,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,Y25-34,T,TOTAL,WEN_09,EU_V,2005,19,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,Y25-34,T,TOTAL,WEN_10,EU_V,2005,8,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,Y25-34,T,TOTAL,WEN_11,EU_V,2005,10,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,Y25-34,T,TOTAL,WEN_99,EU_V,2005,15,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,Y35-44,T,TOTAL,TOTAL,EU_V,2005,1009,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,Y35-44,T,TOTAL,WEN_01,EU_V,2005,197,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,Y35-44,T,TOTAL,WEN_02,EU_V,2005,226,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,Y35-44,T,TOTAL,WEN_03,EU_V,2005,70,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,Y35-44,T,TOTAL,WEN_04,EU_V,2005,29,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,Y35-44,T,TOTAL,WEN_05,EU_V,2005,5,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,Y35-44,T,TOTAL,WEN_06,EU_V,2005,373,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,Y35-44,T,TOTAL,WEN_07,EU_V,2005,18,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,Y35-44,T,TOTAL,WEN_08,EU_V,2005,8,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,Y35-44,T,TOTAL,WEN_09,EU_V,2005,22,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,Y35-44,T,TOTAL,WEN_10,EU_V,2005,22,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,Y35-44,T,TOTAL,WEN_11,EU_V,2005,17,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,Y35-44,T,TOTAL,WEN_99,EU_V,2005,22,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,Y45-54,T,TOTAL,TOTAL,EU_V,2005,1131,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,Y45-54,T,TOTAL,WEN_01,EU_V,2005,253,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,Y45-54,T,TOTAL,WEN_02,EU_V,2005,273,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,Y45-54,T,TOTAL,WEN_03,EU_V,2005,77,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,Y45-54,T,TOTAL,WEN_04,EU_V,2005,44,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,Y45-54,T,TOTAL,WEN_05,EU_V,2005,4,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,Y45-54,T,TOTAL,WEN_06,EU_V,2005,381,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,Y45-54,T,TOTAL,WEN_07,EU_V,2005,20,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,Y45-54,T,TOTAL,WEN_09,EU_V,2005,15,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,Y45-54,T,TOTAL,WEN_10,EU_V,2005,24,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,Y45-54,T,TOTAL,WEN_11,EU_V,2005,17,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,Y45-54,T,TOTAL,WEN_99,EU_V,2005,20,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,Y55-64,T,TOTAL,TOTAL,EU_V,2005,636,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,Y55-64,T,TOTAL,WEN_01,EU_V,2005,143,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,Y55-64,T,TOTAL,WEN_02,EU_V,2005,124,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,Y55-64,T,TOTAL,WEN_03,EU_V,2005,65,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,Y55-64,T,TOTAL,WEN_04,EU_V,2005,34,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,Y55-64,T,TOTAL,WEN_06,EU_V,2005,223,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,Y55-64,T,TOTAL,WEN_07,EU_V,2005,12,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,Y55-64,T,TOTAL,WEN_09,EU_V,2005,8,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,Y55-64,T,TOTAL,WEN_10,EU_V,2005,4,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,Y55-64,T,TOTAL,WEN_11,EU_V,2005,9,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,Y55-64,T,TOTAL,WEN_99,EU_V,2005,10,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,Y_GE65,T,TOTAL,TOTAL,EU_V,2005,144,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,Y_GE65,T,TOTAL,WEN_01,EU_V,2005,18,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,Y_GE65,T,TOTAL,WEN_02,EU_V,2005,20,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,Y_GE65,T,TOTAL,WEN_03,EU_V,2005,46,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,Y_GE65,T,TOTAL,WEN_04,EU_V,2005,9,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,Y_GE65,T,TOTAL,WEN_06,EU_V,2005,31,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,Y_GE65,T,TOTAL,WEN_07,EU_V,2005,4,
dataflow,ESTAT:HSW_AW_WE1(1.0),A,NR,FAT,Y_GE65,T,TOTAL,WEN_99,EU_V,2005,6,
