STRUCTURE,STRUCTURE_ID,freq,unit,barrier,wstatus,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,EMP,M,CZ,2012,27.1,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,EMP,M,DE,2012,724.9,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,EMP,M,DK,2012,38.5,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,EMP,M,EE,2012,5.2,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,EMP,M,EEA,2012,2182.7,e
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,EMP,M,EL,2012,29.0,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,EMP,M,ES,2012,115.9,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,EMP,M,EU27_2007,2012,2131.8,e
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,EMP,M,FI,2012,22.0,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,EMP,M,FR,2012,297.7,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,EMP,M,HU,2012,45.5,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,EMP,M,IS,2012,1.6,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,EMP,M,IT,2012,76.7,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,EMP,M,LT,2012,10.0,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,EMP,M,LU,2012,4.0,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,EMP,M,LV,2012,11.4,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,EMP,M,MT,2012,1.0,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,EMP,M,NL,2012,110.3,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,EMP,M,NO,2012,49.3,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,EMP,M,PL,2012,73.6,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,EMP,M,PT,2012,16.6,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,EMP,M,RO,2012,73.4,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,EMP,M,SE,2012,41.2,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,EMP,M,SI,2012,11.3,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,EMP,M,SK,2012,27.1,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,EMP,M,UK,2012,270.4,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,EMP,T,AT,2012,88.2,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,EMP,T,BE,2012,85.9,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,EMP,T,BG,2012,40.0,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,EMP,T,CY,2012,,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,EMP,T,CZ,2012,47.5,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,EMP,T,DE,2012,1525.5,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,EMP,T,DK,2012,79.3,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,EMP,T,EE,2012,14.1,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,EMP,T,EEA,2012,4672.4,e
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,EMP,T,EL,2012,48.8,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,EMP,T,ES,2012,256.9,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,EMP,T,EU27_2007,2012,4554.9,e
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,EMP,T,FI,2012,50.7,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,EMP,T,FR,2012,564.8,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,EMP,T,HU,2012,72.4,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,EMP,T,IS,2012,3.9,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,EMP,T,IT,2012,139.9,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,EMP,T,LT,2012,20.8,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,EMP,T,LU,2012,8.0,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,EMP,T,LV,2012,24.8,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,EMP,T,MT,2012,1.7,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,EMP,T,NL,2012,284.9,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,EMP,T,NO,2012,113.6,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,EMP,T,PL,2012,170.3,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,EMP,T,PT,2012,33.0,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,EMP,T,RO,2012,109.1,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,EMP,T,SE,2012,100.5,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,EMP,T,SI,2012,18.0,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,EMP,T,SK,2012,49.2,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,EMP,T,UK,2012,716.2,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,INAC_OTH,F,AT,2012,15.4,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,INAC_OTH,F,BE,2012,81.1,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,INAC_OTH,F,BG,2012,22.6,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,INAC_OTH,F,CY,2012,8.1,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,INAC_OTH,F,CZ,2012,,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,INAC_OTH,F,DE,2012,370.9,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,INAC_OTH,F,DK,2012,46.2,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,INAC_OTH,F,EE,2012,7.0,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,INAC_OTH,F,EEA,2012,2634.8,e
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,INAC_OTH,F,EL,2012,92.3,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,INAC_OTH,F,ES,2012,432.9,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,INAC_OTH,F,EU27_2007,2012,2562.9,e
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,INAC_OTH,F,FI,2012,14.8,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,INAC_OTH,F,FR,2012,333.9,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,INAC_OTH,F,HU,2012,71.4,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,INAC_OTH,F,IS,2012,4.6,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,INAC_OTH,F,IT,2012,292.6,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,INAC_OTH,F,LT,2012,24.0,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,INAC_OTH,F,LU,2012,3.6,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,INAC_OTH,F,LV,2012,10.6,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,INAC_OTH,F,MT,2012,3.7,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,INAC_OTH,F,NL,2012,151.1,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,INAC_OTH,F,NO,2012,67.3,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,INAC_OTH,F,PL,2012,219.5,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,INAC_OTH,F,PT,2012,39.8,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,INAC_OTH,F,RO,2012,105.8,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,INAC_OTH,F,SE,2012,21.3,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,INAC_OTH,F,SI,2012,8.1,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,INAC_OTH,F,SK,2012,17.0,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,INAC_OTH,F,UK,2012,163.2,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,INAC_OTH,M,AT,2012,0.7,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,INAC_OTH,M,BE,2012,48.5,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,INAC_OTH,M,BG,2012,24.8,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,INAC_OTH,M,CY,2012,2.6,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,INAC_OTH,M,CZ,2012,,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,INAC_OTH,M,DE,2012,199.1,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,INAC_OTH,M,DK,2012,29.3,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,INAC_OTH,M,EE,2012,9.1,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,INAC_OTH,M,EEA,2012,1295.5,e
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,INAC_OTH,M,EL,2012,1.0,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,INAC_OTH,M,ES,2012,179.1,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,INAC_OTH,M,EU27_2007,2012,1265.8,e
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,INAC_OTH,M,FI,2012,9.7,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,INAC_OTH,M,FR,2012,106.2,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,INAC_OTH,M,HU,2012,51.9,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,INAC_OTH,M,IS,2012,1.6,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,INAC_OTH,M,IT,2012,57.3,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,INAC_OTH,M,LT,2012,21.1,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,INAC_OTH,M,LU,2012,0.1,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,INAC_OTH,M,LV,2012,10.0,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,INAC_OTH,M,MT,2012,0.7,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,INAC_OTH,M,NL,2012,66.6,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,INAC_OTH,M,NO,2012,28.1,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,INAC_OTH,M,PL,2012,232.7,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,INAC_OTH,M,PT,2012,10.4,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,INAC_OTH,M,RO,2012,55.8,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,INAC_OTH,M,SE,2012,13.3,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,INAC_OTH,M,SI,2012,2.1,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,INAC_OTH,M,SK,2012,16.3,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,INAC_OTH,M,UK,2012,100.5,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,INAC_OTH,T,AT,2012,16.1,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,INAC_OTH,T,BE,2012,129.6,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,INAC_OTH,T,BG,2012,47.3,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,INAC_OTH,T,CY,2012,10.7,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,INAC_OTH,T,CZ,2012,,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,INAC_OTH,T,DE,2012,570.0,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,INAC_OTH,T,DK,2012,75.5,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,INAC_OTH,T,EE,2012,16.2,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,INAC_OTH,T,EEA,2012,3930.3,e
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,INAC_OTH,T,EL,2012,93.3,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,INAC_OTH,T,ES,2012,612.0,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,INAC_OTH,T,EU27_2007,2012,3828.7,e
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,INAC_OTH,T,FI,2012,24.6,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,INAC_OTH,T,FR,2012,440.1,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,INAC_OTH,T,HU,2012,123.3,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,INAC_OTH,T,IS,2012,6.1,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,INAC_OTH,T,IT,2012,349.9,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,INAC_OTH,T,LT,2012,45.1,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,INAC_OTH,T,LU,2012,3.7,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,INAC_OTH,T,LV,2012,20.6,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,INAC_OTH,T,MT,2012,4.4,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,INAC_OTH,T,NL,2012,217.7,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,INAC_OTH,T,NO,2012,95.5,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,INAC_OTH,T,PL,2012,452.2,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,INAC_OTH,T,PT,2012,50.2,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,INAC_OTH,T,RO,2012,161.6,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,INAC_OTH,T,SE,2012,34.6,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,INAC_OTH,T,SI,2012,10.2,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,INAC_OTH,T,SK,2012,33.3,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,INAC_OTH,T,UK,2012,263.7,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,POP,F,AT,2012,152.0,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,POP,F,BE,2012,237.3,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,POP,F,BG,2012,178.9,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,POP,F,CY,2012,18.0,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,POP,F,CZ,2012,200.1,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,POP,F,DE,2012,2491.3,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,POP,F,DK,2012,156.9,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,POP,F,EE,2012,43.4,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,POP,F,EEA,2012,12518.4,e
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,POP,F,EL,2012,312.7,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,POP,F,ES,2012,1324.0,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,POP,F,EU27_2007,2012,12341.3,e
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,POP,F,FI,2012,132.9,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,POP,F,FR,2012,1187.9,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,POP,F,HU,2012,295.1,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,POP,F,IS,2012,9.6,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,POP,F,IT,2012,1395.0,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,POP,F,LT,2012,114.0,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,POP,F,LU,2012,13.5,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,POP,F,LV,2012,78.4,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,POP,F,MT,2012,6.1,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,POP,F,NL,2012,465.3,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,POP,F,NO,2012,167.5,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,POP,F,PL,2012,951.3,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,POP,F,PT,2012,207.9,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,POP,F,RO,2012,457.3,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,POP,F,SE,2012,217.8,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,POP,F,SI,2012,52.6,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,POP,F,SK,2012,169.9,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,POP,F,UK,2012,1481.6,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,POP,M,AT,2012,149.1,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,POP,M,BE,2012,142.2,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,POP,M,BG,2012,133.6,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,POP,M,CY,2012,14.3,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,POP,M,CZ,2012,162.3,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,POP,M,DE,2012,2048.8,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,POP,M,DK,2012,108.8,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,POP,M,EE,2012,22.4,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,POP,M,EEA,2012,8794.3,e
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,POP,M,EL,2012,184.6,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,POP,M,ES,2012,835.9,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,POP,M,EU27_2007,2012,8683.9,e
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,POP,M,FI,2012,109.6,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,POP,M,FR,2012,883.9,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,POP,M,HU,2012,210.5,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,POP,M,IS,2012,3.9,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,POP,M,IT,2012,790.6,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,POP,M,LT,2012,66.9,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,POP,M,LU,2012,8.6,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,POP,M,LV,2012,51.5,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,POP,M,MT,2012,4.5,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,POP,M,NL,2012,310.6,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,POP,M,NO,2012,106.4,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,POP,M,PL,2012,690.6,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,POP,M,PT,2012,148.0,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,POP,M,RO,2012,368.5,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,POP,M,SE,2012,128.0,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,POP,M,SI,2012,42.2,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,POP,M,SK,2012,106.8,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,POP,M,UK,2012,960.9,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,POP,T,AT,2012,301.1,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,POP,T,BE,2012,379.5,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,POP,T,BG,2012,312.5,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,POP,T,CY,2012,32.3,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,POP,T,CZ,2012,362.4,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,POP,T,DE,2012,4540.2,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,POP,T,DK,2012,265.7,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,POP,T,EE,2012,65.9,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,POP,T,EEA,2012,21312.7,e
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,POP,T,EL,2012,497.3,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,POP,T,ES,2012,2159.9,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,POP,T,EU27_2007,2012,21025.2,e
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,POP,T,FI,2012,242.6,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,POP,T,FR,2012,2071.8,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,POP,T,HU,2012,505.6,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,POP,T,IS,2012,13.5,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,POP,T,IT,2012,2185.5,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,POP,T,LT,2012,181.0,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,POP,T,LU,2012,22.2,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,POP,T,LV,2012,129.9,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,POP,T,MT,2012,10.7,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,POP,T,NL,2012,775.9,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,POP,T,NO,2012,274.0,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,POP,T,PL,2012,1641.9,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,POP,T,PT,2012,355.9,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,POP,T,RO,2012,825.8,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,POP,T,SE,2012,345.8,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,POP,T,SI,2012,94.8,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,POP,T,SK,2012,276.7,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,POP,T,UK,2012,2442.5,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,RET,F,AT,2012,91.8,
