STRUCTURE,STRUCTURE_ID,freq,unit,sex,indic_he,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,CY,2016,84.9,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,CY,2017,84.2,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,CY,2018,84.8,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,CY,2019,84.4,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,CY,2020,84.4,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,CY,2021,83.4,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,CZ,2004,79.1,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,CZ,2005,79.2,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,CZ,2006,79.9,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,CZ,2007,80.2,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,CZ,2008,80.5,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,CZ,2009,80.5,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,CZ,2010,80.9,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,CZ,2011,81.1,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,CZ,2012,81.2,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,CZ,2013,81.3,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,CZ,2014,82.0,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,CZ,2015,81.6,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,CZ,2016,82.1,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,CZ,2017,82.0,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,CZ,2018,82.0,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,CZ,2019,82.2,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,CZ,2020,81.3,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,CZ,2021,80.5,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,DE,2004,81.9,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,DE,2005,82.0,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,DE,2006,82.4,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,DE,2007,82.7,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,DE,2008,82.7,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,DE,2009,82.8,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,DE,2010,83.0,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,DE,2011,83.1,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,DE,2012,83.1,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,DE,2013,83.0,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,DE,2014,83.6,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,DE,2015,83.1,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,DE,2016,83.5,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,DE,2017,83.4,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,DE,2018,83.3,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,DE,2019,83.7,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,DE,2020,83.5,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,DE,2021,83.3,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,DK,2004,80.2,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,DK,2005,80.5,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,DK,2006,80.7,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,DK,2007,80.6,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,DK,2008,81.0,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,DK,2009,81.1,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,DK,2010,81.4,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,DK,2011,81.9,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,DK,2012,82.1,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,DK,2013,82.4,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,DK,2014,82.8,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,DK,2015,82.7,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,DK,2016,82.8,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,DK,2017,83.1,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,DK,2018,82.9,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,DK,2019,83.5,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,DK,2020,83.6,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,DK,2021,83.3,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,EE,2004,78.0,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,EE,2005,78.2,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,EE,2006,78.6,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,EE,2007,78.9,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,EE,2008,79.5,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,EE,2009,80.3,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,EE,2010,80.8,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,EE,2011,81.3,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,EE,2012,81.5,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,EE,2013,81.7,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,EE,2014,81.9,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,EE,2015,82.2,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,EE,2016,82.2,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,EE,2017,82.6,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,EE,2018,82.7,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,EE,2019,83.0,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,EE,2020,83.0,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,EE,2021,81.4,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,EL,2004,82.2,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,EL,2005,82.5,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,EL,2006,82.7,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,EL,2007,82.5,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,EL,2008,83.0,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,EL,2009,83.3,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,EL,2010,83.3,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,EL,2011,83.6,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,EL,2012,83.4,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,EL,2013,84.0,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,EL,2014,84.1,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,EL,2015,83.7,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,EL,2016,84.0,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,EL,2017,83.9,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,EL,2018,84.4,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,EL,2019,84.2,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,EL,2020,83.9,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,EL,2021,82.9,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,ES,2004,83.7,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,ES,2005,83.6,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,ES,2006,84.4,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,ES,2007,84.4,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,ES,2008,84.6,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,ES,2009,85.0,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,ES,2010,85.5,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,ES,2011,85.6,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,ES,2012,85.5,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,ES,2013,86.1,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,ES,2014,86.2,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,ES,2015,85.7,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,ES,2016,86.3,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,ES,2017,86.1,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,ES,2018,86.3,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,ES,2019,86.7,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,ES,2020,85.2,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,ES,2021,86.2,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,EU27_2020,2004,81.5,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,EU27_2020,2005,81.5,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,EU27_2020,2006,82.0,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,EU27_2020,2007,82.2,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,EU27_2020,2008,82.4,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,EU27_2020,2009,82.6,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,EU27_2020,2010,82.9,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,EU27_2020,2011,83.1,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,EU27_2020,2012,83.1,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,EU27_2020,2013,83.3,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,EU27_2020,2014,83.7,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,EU27_2020,2015,83.3,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,EU27_2020,2016,83.7,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,EU27_2020,2017,83.6,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,EU27_2020,2018,83.7,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,EU27_2020,2019,84.0,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,EU27_2020,2020,83.2,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,EU27_2020,2021,82.9,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,EU28,2004,81.5,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,EU28,2005,81.5,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,EU28,2006,82.0,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,EU28,2007,82.2,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,EU28,2008,82.3,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,EU28,2009,82.6,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,EU28,2010,82.8,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,EU28,2011,83.1,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,EU28,2012,83.0,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,EU28,2013,83.3,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,EU28,2014,83.6,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,EU28,2015,83.3,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,EU28,2016,83.6,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,EU28,2017,83.6,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,EU28,2018,83.6,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,FI,2004,82.5,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,FI,2005,82.5,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,FI,2006,83.1,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,FI,2007,83.1,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,FI,2008,83.3,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,FI,2009,83.5,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,FI,2010,83.5,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,FI,2011,83.8,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,FI,2012,83.7,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,FI,2014,84.1,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,FI,2015,84.4,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,FI,2016,84.4,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,FI,2017,84.5,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,FI,2018,84.5,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,FI,2019,84.8,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,FI,2020,84.8,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,FI,2021,84.6,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,FR,2004,83.8,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,FR,2005,83.8,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,FR,2006,84.5,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,FR,2007,84.8,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,FR,2008,84.8,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,FR,2009,85.0,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,FR,2010,85.3,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,FR,2011,85.7,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,FR,2012,85.4,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,FR,2013,85.6,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,FR,2014,86.1,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,FR,2015,85.6,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,FR,2016,85.7,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,FR,2017,85.7,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,FR,2018,85.8,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,FR,2019,85.9,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,FR,2020,85.3,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,FR,2021,85.5,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,HR,2004,78.8,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,HR,2005,78.8,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,HR,2006,79.3,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,HR,2007,79.2,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,HR,2008,79.7,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,HR,2009,79.7,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,HR,2010,79.9,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,HR,2011,80.4,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,HR,2012,80.6,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,HR,2013,81.0,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,HR,2014,81.0,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,HR,2015,80.5,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,HR,2016,81.3,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,HR,2017,81.0,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,HR,2018,81.5,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,HR,2019,81.6,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,HR,2020,80.9,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,HR,2021,79.8,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,HU,2004,77.2,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,HU,2005,77.2,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,HU,2006,77.8,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,HU,2007,77.8,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,HU,2008,78.3,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,HU,2009,78.4,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,HU,2010,78.6,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,HU,2011,78.7,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,HU,2012,78.7,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,HU,2013,79.1,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,HU,2014,79.4,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,HU,2015,79.0,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,HU,2016,79.7,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,HU,2017,79.3,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,HU,2018,79.6,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,HU,2019,79.7,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,HU,2020,79.0,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,HU,2021,77.8,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,IE,2004,81.1,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,IE,2005,81.3,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,IE,2006,81.7,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,IE,2007,82.1,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,IE,2008,82.4,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,IE,2009,82.7,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,IE,2010,83.1,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,IE,2011,83.0,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,IE,2012,83.1,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,IE,2013,83.1,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,IE,2014,83.5,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,IE,2015,83.4,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,IE,2016,83.6,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,IE,2017,84.0,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,IE,2018,84.1,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,IE,2019,84.7,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,IE,2020,84.4,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,IE,2021,84.3,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,IS,2004,83.2,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,IS,2005,83.5,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,IS,2006,82.9,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,IS,2007,83.4,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,IS,2008,83.3,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,IS,2009,83.8,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,IS,2010,84.1,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,IS,2011,84.1,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,IS,2012,84.3,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,IS,2013,83.7,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,IS,2014,84.5,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,IS,2015,83.8,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,IS,2016,84.1,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,IS,2017,84.3,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,IS,2018,84.5,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,IS,2019,84.7,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,IS,2020,84.6,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,IS,2021,84.6,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,IT,2004,83.7,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,IT,2005,83.6,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,IT,2006,84.1,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,IT,2007,84.2,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,IT,2008,84.2,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,IT,2009,84.3,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,IT,2011,84.8,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,IT,2012,84.8,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,IT,2013,85.2,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,IT,2014,85.6,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,IT,2015,84.9,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,IT,2016,85.6,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,IT,2017,85.2,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,IT,2018,85.6,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,IT,2019,85.8,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,IT,2020,84.5,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,IT,2021,84.9,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,LT,2004,77.7,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,LT,2005,77.4,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,LT,2006,77.1,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,LT,2007,77.2,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,LT,2008,77.6,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,LT,2009,78.7,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,LT,2010,78.9,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,LT,2011,79.3,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,LT,2012,79.6,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,LT,2013,79.6,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,LT,2014,80.1,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,LT,2015,79.7,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,LT,2016,80.1,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,LT,2017,80.5,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,LT,2018,80.7,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,LT,2019,81.2,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,F,LE_0,LT,2020,80.1,
