STRUCTURE,STRUCTURE_ID,freq,age,sex,icd10,isced97,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,M,J45,TOTAL,PL,2008,1.6,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,M,J45,TOTAL,RO,2008,0.7,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,M,J45,TOTAL,SI,2008,2.2,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,M,J45,TOTAL,SK,2008,0.9,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,M,J45,TOTAL,TR,2008,0.6,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,E10-E14,ED0-2,AT,2008,5.6,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,E10-E14,ED0-2,BE,2008,3.7,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,E10-E14,ED0-2,BG,2008,4.1,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,E10-E14,ED0-2,CY,2008,5.8,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,E10-E14,ED0-2,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,E10-E14,ED0-2,EL,2008,6.5,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,E10-E14,ED0-2,ES,2008,4.4,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,E10-E14,ED0-2,HU,2008,9.9,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,E10-E14,ED0-2,LV,2008,4.9,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,E10-E14,ED0-2,MT,2008,4.8,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,E10-E14,ED0-2,PL,2008,6.2,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,E10-E14,ED0-2,RO,2008,2.8,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,E10-E14,ED0-2,SI,2008,5.4,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,E10-E14,ED0-2,SK,2008,10.6,u
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,E10-E14,ED0-2,TR,2008,4.6,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,E10-E14,ED3_4,AT,2008,2.3,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,E10-E14,ED3_4,BE,2008,2.5,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,E10-E14,ED3_4,BG,2008,2.1,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,E10-E14,ED3_4,CY,2008,3.6,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,E10-E14,ED3_4,CZ,2008,0.8,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,E10-E14,ED3_4,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,E10-E14,ED3_4,EL,2008,2.2,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,E10-E14,ED3_4,ES,2008,3,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,E10-E14,ED3_4,HU,2008,7.2,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,E10-E14,ED3_4,LV,2008,1.8,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,E10-E14,ED3_4,MT,2008,1.5,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,E10-E14,ED3_4,PL,2008,3.7,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,E10-E14,ED3_4,RO,2008,2.6,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,E10-E14,ED3_4,SI,2008,2.8,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,E10-E14,ED3_4,SK,2008,3,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,E10-E14,ED3_4,TR,2008,3.4,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,E10-E14,ED5_6,AT,2008,1.3,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,E10-E14,ED5_6,BE,2008,1.6,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,E10-E14,ED5_6,BG,2008,2.2,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,E10-E14,ED5_6,CY,2008,0.9,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,E10-E14,ED5_6,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,E10-E14,ED5_6,EL,2008,7.1,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,E10-E14,ED5_6,ES,2008,1.7,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,E10-E14,ED5_6,HU,2008,2.5,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,E10-E14,ED5_6,LV,2008,0.6,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,E10-E14,ED5_6,MT,2008,10,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,E10-E14,ED5_6,PL,2008,2.6,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,E10-E14,ED5_6,RO,2008,3.7,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,E10-E14,ED5_6,SK,2008,3.6,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,E10-E14,ED5_6,TR,2008,6,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,E10-E14,TOTAL,AT,2008,2.7,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,E10-E14,TOTAL,BE,2008,2.7,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,E10-E14,TOTAL,BG,2008,2.5,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,E10-E14,TOTAL,CY,2008,3.6,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,E10-E14,TOTAL,CZ,2008,0.7,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,E10-E14,TOTAL,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,E10-E14,TOTAL,EL,2008,5.3,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,E10-E14,TOTAL,ES,2008,3.4,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,E10-E14,TOTAL,HU,2008,6.8,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,E10-E14,TOTAL,LV,2008,1.9,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,E10-E14,TOTAL,MT,2008,3.6,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,E10-E14,TOTAL,PL,2008,3.8,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,E10-E14,TOTAL,RO,2008,2.8,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,E10-E14,TOTAL,SI,2008,2.9,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,E10-E14,TOTAL,SK,2008,3.5,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,E10-E14,TOTAL,TR,2008,4.6,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,F32_F33,ED0-2,AT,2008,10.9,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,F32_F33,ED0-2,BE,2008,11,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,F32_F33,ED0-2,BG,2008,1.1,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,F32_F33,ED0-2,CY,2008,3,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,F32_F33,ED0-2,CZ,2008,2.2,u
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,F32_F33,ED0-2,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,F32_F33,ED0-2,EL,2008,4.2,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,F32_F33,ED0-2,ES,2008,7.1,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,F32_F33,ED0-2,HU,2008,11.9,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,F32_F33,ED0-2,LV,2008,1.5,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,F32_F33,ED0-2,MT,2008,9.2,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,F32_F33,ED0-2,PL,2008,6.8,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,F32_F33,ED0-2,RO,2008,1.3,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,F32_F33,ED0-2,SI,2008,5.7,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,F32_F33,ED0-2,SK,2008,8.1,u
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,F32_F33,ED0-2,TR,2008,3,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,F32_F33,ED3_4,AT,2008,4.6,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,F32_F33,ED3_4,BE,2008,9.4,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,F32_F33,ED3_4,BG,2008,1.1,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,F32_F33,ED3_4,CY,2008,2.3,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,F32_F33,ED3_4,CZ,2008,4,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,F32_F33,ED3_4,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,F32_F33,ED3_4,EL,2008,1.6,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,F32_F33,ED3_4,ES,2008,3.1,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,F32_F33,ED3_4,HU,2008,5.1,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,F32_F33,ED3_4,LV,2008,2.1,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,F32_F33,ED3_4,MT,2008,5.9,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,F32_F33,ED3_4,PL,2008,3.6,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,F32_F33,ED3_4,RO,2008,0.7,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,F32_F33,ED3_4,SI,2008,2.0,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,F32_F33,ED3_4,SK,2008,2.2,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,F32_F33,ED3_4,TR,2008,1.9,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,F32_F33,ED5_6,AT,2008,4.1,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,F32_F33,ED5_6,BE,2008,6.4,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,F32_F33,ED5_6,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,F32_F33,ED5_6,EL,2008,0.9,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,F32_F33,ED5_6,ES,2008,2.7,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,F32_F33,ED5_6,HU,2008,0.5,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,F32_F33,ED5_6,LV,2008,2.8,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,F32_F33,ED5_6,MT,2008,1.4,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,F32_F33,ED5_6,PL,2008,2.3,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,F32_F33,ED5_6,RO,2008,0.9,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,F32_F33,ED5_6,SI,2008,1.3,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,F32_F33,ED5_6,SK,2008,2.5,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,F32_F33,ED5_6,TR,2008,5.1,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,F32_F33,TOTAL,AT,2008,5.7,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,F32_F33,TOTAL,BE,2008,9.1,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,F32_F33,TOTAL,BG,2008,0.9,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,F32_F33,TOTAL,CY,2008,2,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,F32_F33,TOTAL,CZ,2008,3.4,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,F32_F33,TOTAL,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,F32_F33,TOTAL,EL,2008,2.3,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,F32_F33,TOTAL,ES,2008,5,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,F32_F33,TOTAL,HU,2008,5.4,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,F32_F33,TOTAL,LV,2008,2.2,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,F32_F33,TOTAL,MT,2008,6.4,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,F32_F33,TOTAL,PL,2008,3.8,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,F32_F33,TOTAL,RO,2008,0.9,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,F32_F33,TOTAL,SI,2008,2.7,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,F32_F33,TOTAL,SK,2008,2.6,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,F32_F33,TOTAL,TR,2008,3,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,I10-I15,ED0-2,AT,2008,21.5,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,I10-I15,ED0-2,BE,2008,19.1,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,I10-I15,ED0-2,BG,2008,22.6,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,I10-I15,ED0-2,CY,2008,13.8,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,I10-I15,ED0-2,CZ,2008,14.5,u
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,I10-I15,ED0-2,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,I10-I15,ED0-2,EL,2008,13.4,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,I10-I15,ED0-2,ES,2008,13,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,I10-I15,ED0-2,HU,2008,37.8,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,I10-I15,ED0-2,LV,2008,14.5,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,I10-I15,ED0-2,MT,2008,21.3,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,I10-I15,ED0-2,PL,2008,21.7,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,I10-I15,ED0-2,RO,2008,14,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,I10-I15,ED0-2,SI,2008,21.3,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,I10-I15,ED0-2,SK,2008,34.2,u
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,I10-I15,ED0-2,TR,2008,11.2,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,I10-I15,ED3_4,AT,2008,14.6,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,I10-I15,ED3_4,BE,2008,15.8,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,I10-I15,ED3_4,BG,2008,16.4,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,I10-I15,ED3_4,CY,2008,13.1,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,I10-I15,ED3_4,CZ,2008,18.7,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,I10-I15,ED3_4,DE,2008,26.4,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,I10-I15,ED3_4,EL,2008,12.9,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,I10-I15,ED3_4,ES,2008,10.6,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,I10-I15,ED3_4,HU,2008,28.9,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,I10-I15,ED3_4,LV,2008,15.6,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,I10-I15,ED3_4,MT,2008,14,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,I10-I15,ED3_4,PL,2008,21,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,I10-I15,ED3_4,RO,2008,13.5,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,I10-I15,ED3_4,SI,2008,16.8,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,I10-I15,ED3_4,SK,2008,23.9,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,I10-I15,ED3_4,TR,2008,7.3,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,I10-I15,ED5_6,AT,2008,10.9,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,I10-I15,ED5_6,BE,2008,12.5,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,I10-I15,ED5_6,BG,2008,20,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,I10-I15,ED5_6,CY,2008,9.7,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,I10-I15,ED5_6,CZ,2008,10,u
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,I10-I15,ED5_6,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,I10-I15,ED5_6,EL,2008,9.6,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,I10-I15,ED5_6,ES,2008,10,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,I10-I15,ED5_6,HU,2008,23.2,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,I10-I15,ED5_6,LV,2008,13.2,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,I10-I15,ED5_6,MT,2008,17.1,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,I10-I15,ED5_6,PL,2008,18,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,I10-I15,ED5_6,RO,2008,9.6,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,I10-I15,ED5_6,SI,2008,11.2,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,I10-I15,ED5_6,SK,2008,17.9,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,I10-I15,ED5_6,TR,2008,10.3,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,I10-I15,TOTAL,AT,2008,15,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,I10-I15,TOTAL,BE,2008,15.9,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,I10-I15,TOTAL,BG,2008,18.3,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,I10-I15,TOTAL,CY,2008,12.5,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,I10-I15,TOTAL,CZ,2008,17.3,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,I10-I15,TOTAL,DE,2008,19.7,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,I10-I15,TOTAL,EL,2008,12.1,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,I10-I15,TOTAL,ES,2008,11.7,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,I10-I15,TOTAL,HU,2008,29.3,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,I10-I15,TOTAL,LV,2008,14.8,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,I10-I15,TOTAL,MT,2008,16.7,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,I10-I15,TOTAL,PL,2008,20.6,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,I10-I15,TOTAL,RO,2008,13.2,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,I10-I15,TOTAL,SI,2008,16.8,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,I10-I15,TOTAL,SK,2008,23.4,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,I10-I15,TOTAL,TR,2008,10.7,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,J41-J44,ED0-2,AT,2008,3.4,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,J41-J44,ED0-2,BE,2008,3.6,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,J41-J44,ED0-2,BG,2008,1.7,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,J41-J44,ED0-2,CY,2008,0.8,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,J41-J44,ED0-2,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,J41-J44,ED0-2,EL,2008,1.3,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,J41-J44,ED0-2,ES,2008,1.2,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,J41-J44,ED0-2,HU,2008,6.1,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,J41-J44,ED0-2,LV,2008,2.7,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,J41-J44,ED0-2,MT,2008,0.5,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,J41-J44,ED0-2,PL,2008,3.3,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,J41-J44,ED0-2,RO,2008,1.6,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,J41-J44,ED0-2,SI,2008,1.9,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,J41-J44,ED0-2,TR,2008,3.1,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,J41-J44,ED3_4,AT,2008,1.3,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,J41-J44,ED3_4,BE,2008,0.9,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,J41-J44,ED3_4,BG,2008,0.9,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,J41-J44,ED3_4,CY,2008,0.4,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,J41-J44,ED3_4,CZ,2008,4.9,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,J41-J44,ED3_4,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,J41-J44,ED3_4,EL,2008,0.6,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,J41-J44,ED3_4,ES,2008,1,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,J41-J44,ED3_4,HU,2008,1.7,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,J41-J44,ED3_4,LV,2008,0.6,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,J41-J44,ED3_4,MT,2008,0.5,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,J41-J44,ED3_4,PL,2008,1.9,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,J41-J44,ED3_4,RO,2008,1.7,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,J41-J44,ED3_4,SI,2008,1.4,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,J41-J44,ED3_4,SK,2008,1.8,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,J41-J44,ED3_4,TR,2008,1.8,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,J41-J44,ED5_6,AT,2008,0.7,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,J41-J44,ED5_6,BE,2008,0.3,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,J41-J44,ED5_6,BG,2008,1.1,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y45-54,T,J41-J44,ED5_6,CY,2008,0.7,
