STRUCTURE,STRUCTURE_ID,freq,unit,age,duration,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D1-3,EE,2020,,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D1-3,EL,2007,41.2,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D1-3,EL,2013,22.1,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D1-3,EL,2020,34.7,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D1-3,ES,2007,18.8,d
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D1-3,ES,2013,10.1,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D1-3,ES,2020,8.2,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D1-3,EU27_2020,2007,18.9,d
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D1-3,EU27_2020,2020,10.3,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D1-3,EU28,2007,20.1,d
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D1-3,FI,2007,16.6,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D1-3,FI,2013,12.7,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D1-3,FI,2020,12.3,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D1-3,FR,2007,13.3,d
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D1-3,FR,2013,7.7,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D1-3,FR,2020,6.8,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D1-3,HR,2007,14.8,du
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D1-3,HR,2013,,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D1-3,HR,2020,,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D1-3,HU,2007,27.0,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D1-3,HU,2013,8.8,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D1-3,HU,2020,,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D1-3,IE,2007,34.3,du
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D1-3,IE,2013,18.8,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D1-3,IE,2020,,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D1-3,IS,2007,,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D1-3,IS,2020,65.3,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D1-3,IT,2007,14.6,d
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D1-3,IT,2013,10.8,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D1-3,IT,2020,7.9,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D1-3,LT,2007,,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D1-3,LT,2013,,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D1-3,LT,2020,20.3,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D1-3,LU,2007,15.9,du
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D1-3,LU,2013,19.1,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D1-3,LU,2020,21.3,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D1-3,LV,2007,,du
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D1-3,LV,2013,,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D1-3,LV,2020,,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D1-3,MT,2007,,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D1-3,MT,2013,,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D1-3,MT,2020,,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D1-3,NL,2007,24.3,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D1-3,NL,2020,14.6,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D1-3,NO,2007,17.1,d
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D1-3,NO,2013,12.6,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D1-3,NO,2020,16.2,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D1-3,PL,2007,8.4,du
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D1-3,PL,2013,6.0,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D1-3,PL,2020,8.1,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D1-3,PT,2007,13.2,d
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D1-3,PT,2013,9.7,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D1-3,PT,2020,6.9,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D1-3,RO,2007,47.3,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D1-3,RO,2013,47.4,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D1-3,RO,2020,21.9,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D1-3,SE,2007,12.8,d
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D1-3,SE,2013,11.0,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D1-3,SE,2020,10.7,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D1-3,SI,2007,10.7,du
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D1-3,SI,2013,6.7,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D1-3,SI,2020,,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D1-3,SK,2007,30.2,d
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D1-3,SK,2013,17.8,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D1-3,SK,2020,15.6,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D1-3,TR,2013,17.6,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D1-3,UK,2007,27.6,d
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D1-3,UK,2013,13.5,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D_GE4,AT,2007,57.1,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D_GE4,AT,2013,62.0,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D_GE4,AT,2020,53.8,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D_GE4,BE,2007,55.2,d
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D_GE4,BE,2013,48.1,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D_GE4,BE,2020,51.4,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D_GE4,BG,2007,49.0,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D_GE4,BG,2013,61.2,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D_GE4,BG,2020,36.2,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D_GE4,CH,2013,35.6,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D_GE4,CH,2020,36.0,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D_GE4,CY,2007,40.9,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D_GE4,CY,2013,69.0,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D_GE4,CY,2020,39.3,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D_GE4,CZ,2007,73.4,d
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D_GE4,CZ,2013,69.9,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D_GE4,CZ,2020,62.0,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D_GE4,DE,2007,51.7,d
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D_GE4,DK,2007,37.0,d
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D_GE4,DK,2013,38.8,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D_GE4,DK,2020,34.7,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D_GE4,EA19,2007,52.2,d
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D_GE4,EA19,2020,47.6,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D_GE4,EE,2007,39.1,d
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D_GE4,EE,2013,51.3,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D_GE4,EE,2020,55.0,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D_GE4,EL,2007,33.6,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D_GE4,EL,2013,35.8,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D_GE4,EL,2020,16.2,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D_GE4,ES,2007,54.6,d
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D_GE4,ES,2013,62.1,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D_GE4,ES,2020,54.5,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D_GE4,EU27_2020,2007,50.8,d
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D_GE4,EU27_2020,2020,47.0,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D_GE4,EU28,2007,48.1,d
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D_GE4,FI,2007,40.8,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D_GE4,FI,2013,24.9,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D_GE4,FI,2020,20.1,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D_GE4,FR,2007,46.1,d
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D_GE4,FR,2013,47.3,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D_GE4,FR,2020,45.5,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D_GE4,HR,2007,63.8,du
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D_GE4,HR,2013,85.7,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D_GE4,HR,2020,,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D_GE4,HU,2007,52.7,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D_GE4,HU,2013,57.6,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D_GE4,HU,2020,61.1,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D_GE4,IE,2007,64.0,du
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D_GE4,IE,2013,43.1,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D_GE4,IE,2020,42.0,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D_GE4,IS,2007,,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D_GE4,IS,2020,,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D_GE4,IT,2007,68.8,d
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D_GE4,IT,2013,74.7,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D_GE4,IT,2020,69.4,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D_GE4,LT,2007,42.6,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D_GE4,LT,2013,66.7,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D_GE4,LT,2020,48.9,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D_GE4,LU,2007,62.5,d
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D_GE4,LU,2013,57.0,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D_GE4,LU,2020,44.0,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D_GE4,LV,2007,,du
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D_GE4,LV,2013,47.3,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D_GE4,LV,2020,40.6,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D_GE4,MT,2007,55.7,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D_GE4,MT,2013,64.1,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D_GE4,MT,2020,68.1,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D_GE4,NL,2007,34.2,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D_GE4,NL,2020,43.8,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D_GE4,NO,2007,24.9,d
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D_GE4,NO,2013,29.3,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D_GE4,NO,2020,12.6,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D_GE4,PL,2007,73.3,d
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D_GE4,PL,2013,79.0,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D_GE4,PL,2020,77.8,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D_GE4,PT,2007,65.3,d
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D_GE4,PT,2013,47.6,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D_GE4,PT,2020,53.1,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D_GE4,RO,2007,27.8,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D_GE4,RO,2013,45.7,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D_GE4,RO,2020,30.0,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D_GE4,SE,2007,19.9,d
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D_GE4,SE,2013,22.5,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D_GE4,SE,2020,19.1,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D_GE4,SI,2007,64.9,d
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D_GE4,SI,2013,66.6,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D_GE4,SI,2020,59.6,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D_GE4,SK,2007,47.8,d
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D_GE4,SK,2013,50.9,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D_GE4,SK,2020,53.7,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D_GE4,TR,2013,41.7,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D_GE4,UK,2007,30.6,d
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,D_GE4,UK,2013,25.8,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,M_GE1,AT,2007,19.4,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,M_GE1,AT,2013,16.4,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,M_GE1,AT,2020,16.8,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,M_GE1,BE,2007,24.1,d
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,M_GE1,BE,2013,18.4,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,M_GE1,BE,2020,24.2,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,M_GE1,BG,2007,,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,M_GE1,BG,2013,,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,M_GE1,BG,2020,,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,M_GE1,CH,2013,12.9,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,M_GE1,CH,2020,12.0,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,M_GE1,CY,2007,17.9,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,M_GE1,CY,2013,29.3,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,M_GE1,CY,2020,15.8,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,M_GE1,CZ,2007,39.7,d
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,M_GE1,CZ,2013,36.3,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,M_GE1,CZ,2020,26.0,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,M_GE1,DE,2007,15.0,d
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,M_GE1,DK,2007,12.2,d
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,M_GE1,DK,2013,13.3,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,M_GE1,DK,2020,15.9,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,M_GE1,EA19,2007,17.7,d
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,M_GE1,EA19,2020,17.6,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,M_GE1,EE,2007,17.5,du
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,M_GE1,EE,2013,,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,M_GE1,EE,2020,,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,M_GE1,EL,2007,7.7,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,M_GE1,EL,2013,,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,M_GE1,EL,2020,3.1,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,M_GE1,ES,2007,20.3,d
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,M_GE1,ES,2013,26.9,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,M_GE1,ES,2020,25.1,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,M_GE1,EU27_2020,2007,17.9,d
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,M_GE1,EU27_2020,2020,17.7,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,M_GE1,EU28,2007,16.6,d
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,M_GE1,FI,2007,9.9,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,M_GE1,FI,2013,5.3,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,M_GE1,FI,2020,5.2,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,M_GE1,FR,2007,13.6,d
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,M_GE1,FR,2013,15.0,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,M_GE1,FR,2020,16.8,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,M_GE1,HR,2007,24.9,du
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,M_GE1,HR,2013,24.9,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,M_GE1,HR,2020,,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,M_GE1,HU,2007,14.6,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,M_GE1,HU,2013,20.6,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,M_GE1,HU,2020,34.1,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,M_GE1,IE,2007,22.6,du
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,M_GE1,IE,2013,16.8,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,M_GE1,IE,2020,15.2,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,M_GE1,IS,2007,,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,M_GE1,IS,2020,,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,M_GE1,IT,2007,26.7,d
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,M_GE1,IT,2013,31.5,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,M_GE1,IT,2020,28.8,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,M_GE1,LT,2007,,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,M_GE1,LT,2013,,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,M_GE1,LT,2020,16.8,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,M_GE1,LU,2007,16.0,du
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,M_GE1,LU,2013,15.2,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,M_GE1,LU,2020,20.3,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,M_GE1,LV,2007,,du
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,M_GE1,LV,2013,,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,M_GE1,LV,2020,24.5,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,M_GE1,MT,2007,,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,M_GE1,MT,2013,,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,M_GE1,MT,2020,,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,M_GE1,NL,2007,11.4,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,M_GE1,NL,2020,20.0,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,M_GE1,NO,2007,11.1,d
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,M_GE1,NO,2013,12.1,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,M_GE1,NO,2020,,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,M_GE1,PL,2007,43.8,d
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,M_GE1,PL,2013,42.5,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,M_GE1,PL,2020,37.1,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,M_GE1,PT,2007,30.2,d
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,M_GE1,PT,2013,18.1,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,M_GE1,PT,2020,15.7,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,M_GE1,RO,2007,5.1,u
