STRUCTURE,STRUCTURE_ID,freq,frequenc,sex,age,isced97,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,M,Y55-64,ED3_4,BE,2008,2.6,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,M,Y55-64,ED3_4,BG,2008,0.4,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,M,Y55-64,ED3_4,CZ,2008,3.2,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,M,Y55-64,ED3_4,EL,2008,2.5,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,M,Y55-64,ED3_4,ES,2008,2.7,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,M,Y55-64,ED3_4,HU,2008,0.7,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,M,Y55-64,ED3_4,LV,2008,0.4,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,M,Y55-64,ED3_4,MT,2008,0.9,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,M,Y55-64,ED3_4,RO,2008,1.4,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,M,Y55-64,ED3_4,SI,2008,2.4,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,M,Y55-64,ED3_4,SK,2008,1.3,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,M,Y55-64,ED5_6,BE,2008,3.5,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,M,Y55-64,ED5_6,BG,2008,1.3,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,M,Y55-64,ED5_6,ES,2008,1.0,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,M,Y55-64,ED5_6,LV,2008,1.8,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,M,Y55-64,ED5_6,MT,2008,3.5,u
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,M,Y55-64,ED5_6,SI,2008,4.2,u
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,M,Y55-64,TOTAL,BE,2008,3.4,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,M,Y55-64,TOTAL,BG,2008,0.8,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,M,Y55-64,TOTAL,CZ,2008,3.4,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,M,Y55-64,TOTAL,EL,2008,1.3,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,M,Y55-64,TOTAL,ES,2008,1.4,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,M,Y55-64,TOTAL,HU,2008,0.7,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,M,Y55-64,TOTAL,LV,2008,1.7,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,M,Y55-64,TOTAL,MT,2008,1.0,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,M,Y55-64,TOTAL,RO,2008,1.2,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,M,Y55-64,TOTAL,SI,2008,3.4,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,M,Y55-64,TOTAL,SK,2008,1.0,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,M,Y65-74,ED0-2,BE,2008,1.8,u
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,M,Y65-74,ED0-2,BG,2008,1.1,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,M,Y65-74,ED0-2,EL,2008,0.9,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,M,Y65-74,ED0-2,ES,2008,0.7,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,M,Y65-74,ED0-2,HU,2008,1.8,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,M,Y65-74,ED0-2,LV,2008,1.1,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,M,Y65-74,ED0-2,MT,2008,4.0,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,M,Y65-74,ED0-2,RO,2008,1.9,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,M,Y65-74,ED3_4,BE,2008,2.3,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,M,Y65-74,ED3_4,BG,2008,0.8,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,M,Y65-74,ED3_4,CZ,2008,9.4,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,M,Y65-74,ED3_4,ES,2008,1.1,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,M,Y65-74,ED3_4,HU,2008,0.6,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,M,Y65-74,ED3_4,LV,2008,0.8,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,M,Y65-74,ED3_4,RO,2008,1.4,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,M,Y65-74,ED3_4,SK,2008,2.9,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,M,Y65-74,ED5_6,ES,2008,0.7,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,M,Y65-74,ED5_6,HU,2008,2.8,u
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,M,Y65-74,ED5_6,LV,2008,2.1,u
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,M,Y65-74,ED5_6,RO,2008,1.4,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,M,Y65-74,TOTAL,BE,2008,1.6,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,M,Y65-74,TOTAL,BG,2008,0.8,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,M,Y65-74,TOTAL,CZ,2008,7.2,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,M,Y65-74,TOTAL,EL,2008,0.6,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,M,Y65-74,TOTAL,ES,2008,0.8,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,M,Y65-74,TOTAL,HU,2008,1.4,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,M,Y65-74,TOTAL,LV,2008,1.1,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,M,Y65-74,TOTAL,MT,2008,2.3,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,M,Y65-74,TOTAL,RO,2008,1.7,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,M,Y65-74,TOTAL,SK,2008,1.9,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,M,Y75-84,ED0-2,BE,2008,0.5,u
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,M,Y75-84,ED0-2,CY,2008,0.7,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,M,Y75-84,ED0-2,EL,2008,0.9,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,M,Y75-84,ED0-2,ES,2008,0.3,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,M,Y75-84,ED3_4,CZ,2008,2.1,u
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,M,Y75-84,ED5_6,BE,2008,1.0,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,M,Y75-84,ED5_6,ES,2008,1.2,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,M,Y75-84,TOTAL,BE,2008,0.5,u
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,M,Y75-84,TOTAL,CY,2008,0.5,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,M,Y75-84,TOTAL,CZ,2008,1.2,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,M,Y75-84,TOTAL,EL,2008,0.7,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,M,Y75-84,TOTAL,ES,2008,0.4,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,M,Y75-84,TOTAL,SI,2008,1.5,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,TOTAL,ED0-2,BE,2008,1.7,u
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,TOTAL,ED0-2,BG,2008,0.2,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,TOTAL,ED0-2,CY,2008,0.1,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,TOTAL,ED0-2,CZ,2008,0.4,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,TOTAL,ED0-2,EL,2008,0.3,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,TOTAL,ED0-2,ES,2008,0.3,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,TOTAL,ED0-2,HU,2008,0.4,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,TOTAL,ED0-2,LV,2008,1.1,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,TOTAL,ED0-2,MT,2008,0.6,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,TOTAL,ED0-2,RO,2008,0.4,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,TOTAL,ED0-2,SI,2008,0.8,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,TOTAL,ED0-2,SK,2008,0.1,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,TOTAL,ED3_4,BE,2008,0.8,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,TOTAL,ED3_4,BG,2008,0.2,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,TOTAL,ED3_4,CY,2008,0.1,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,TOTAL,ED3_4,CZ,2008,2.1,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,TOTAL,ED3_4,EL,2008,0.3,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,TOTAL,ED3_4,ES,2008,0.4,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,TOTAL,ED3_4,HU,2008,0.2,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,TOTAL,ED3_4,LV,2008,0.6,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,TOTAL,ED3_4,MT,2008,0.4,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,TOTAL,ED3_4,RO,2008,0.4,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,TOTAL,ED3_4,SI,2008,0.5,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,TOTAL,ED3_4,SK,2008,0.3,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,TOTAL,ED5_6,BE,2008,0.9,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,TOTAL,ED5_6,BG,2008,0.2,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,TOTAL,ED5_6,CY,2008,0.1,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,TOTAL,ED5_6,CZ,2008,0.9,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,TOTAL,ED5_6,EL,2008,0.2,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,TOTAL,ED5_6,ES,2008,0.2,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,TOTAL,ED5_6,HU,2008,0.1,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,TOTAL,ED5_6,LV,2008,0.1,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,TOTAL,ED5_6,MT,2008,0.2,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,TOTAL,ED5_6,RO,2008,0.1,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,TOTAL,ED5_6,SI,2008,0.3,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,TOTAL,TOTAL,BE,2008,1.2,u
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,TOTAL,TOTAL,BG,2008,0.2,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,TOTAL,TOTAL,CY,2008,0.1,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,TOTAL,TOTAL,CZ,2008,1.7,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,TOTAL,TOTAL,EL,2008,0.3,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,TOTAL,TOTAL,ES,2008,0.3,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,TOTAL,TOTAL,HU,2008,0.3,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,TOTAL,TOTAL,LV,2008,0.6,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,TOTAL,TOTAL,MT,2008,0.5,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,TOTAL,TOTAL,RO,2008,0.4,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,TOTAL,TOTAL,SI,2008,0.5,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,TOTAL,TOTAL,SK,2008,0.2,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,Y15-24,ED0-2,BE,2008,5.2,u
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,Y15-24,ED0-2,ES,2008,0.0,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,Y15-24,ED0-2,HU,2008,0.2,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,Y15-24,ED0-2,LV,2008,0.2,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,Y15-24,ED0-2,SI,2008,0.9,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,Y15-24,ED3_4,BE,2008,0.1,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,Y15-24,ED3_4,ES,2008,0.2,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,Y15-24,ED3_4,HU,2008,0.2,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,Y15-24,ED3_4,LV,2008,0.3,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,Y15-24,ED3_4,MT,2008,0.7,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,Y15-24,ED3_4,RO,2008,0.1,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,Y15-24,ED3_4,SI,2008,1.0,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,Y15-24,TOTAL,BE,2008,1.0,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,Y15-24,TOTAL,ES,2008,0.1,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,Y15-24,TOTAL,HU,2008,0.2,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,Y15-24,TOTAL,LV,2008,0.2,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,Y15-24,TOTAL,MT,2008,0.5,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,Y15-24,TOTAL,RO,2008,0.0,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,Y15-24,TOTAL,SI,2008,0.9,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,Y25-34,ED0-2,BE,2008,1.1,u
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,Y25-34,ED0-2,CY,2008,0.7,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,Y25-34,ED0-2,EL,2008,0.2,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,Y25-34,ED0-2,LV,2008,2.6,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,Y25-34,ED0-2,RO,2008,0.5,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,Y25-34,ED3_4,BE,2008,1.1,u
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,Y25-34,ED3_4,CZ,2008,2.8,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,Y25-34,ED3_4,ES,2008,0.2,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,Y25-34,ED3_4,LV,2008,0.7,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,Y25-34,ED3_4,MT,2008,0.3,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,Y25-34,ED3_4,RO,2008,0.2,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,Y25-34,ED3_4,SI,2008,0.6,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,Y25-34,ED5_6,BE,2008,0.1,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,Y25-34,ED5_6,CZ,2008,2.4,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,Y25-34,ED5_6,EL,2008,0.2,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,Y25-34,ED5_6,ES,2008,0.1,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,Y25-34,TOTAL,BE,2008,0.7,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,Y25-34,TOTAL,CY,2008,0.1,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,Y25-34,TOTAL,CZ,2008,2.6,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,Y25-34,TOTAL,EL,2008,0.1,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,Y25-34,TOTAL,ES,2008,0.1,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,Y25-34,TOTAL,LV,2008,0.9,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,Y25-34,TOTAL,MT,2008,0.2,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,Y25-34,TOTAL,RO,2008,0.2,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,Y25-34,TOTAL,SI,2008,0.4,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,Y35-44,ED0-2,BE,2008,1.1,u
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,Y35-44,ED0-2,EL,2008,0.5,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,Y35-44,ED0-2,ES,2008,0.2,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,Y35-44,ED0-2,LV,2008,3.2,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,Y35-44,ED0-2,RO,2008,0.9,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,Y35-44,ED0-2,SI,2008,1.7,u
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,Y35-44,ED3_4,BE,2008,0.9,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,Y35-44,ED3_4,BG,2008,0.2,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,Y35-44,ED3_4,CY,2008,0.2,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,Y35-44,ED3_4,CZ,2008,1.7,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,Y35-44,ED3_4,ES,2008,0.3,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,Y35-44,ED3_4,HU,2008,0.7,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,Y35-44,ED3_4,LV,2008,0.3,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,Y35-44,ED3_4,RO,2008,0.2,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,Y35-44,ED3_4,SK,2008,0.3,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,Y35-44,ED5_6,BE,2008,0.5,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,Y35-44,ED5_6,CY,2008,0.5,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,Y35-44,ED5_6,ES,2008,0.1,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,Y35-44,TOTAL,BE,2008,0.8,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,Y35-44,TOTAL,BG,2008,0.1,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,Y35-44,TOTAL,CY,2008,0.3,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,Y35-44,TOTAL,CZ,2008,1.4,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,Y35-44,TOTAL,EL,2008,0.1,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,Y35-44,TOTAL,ES,2008,0.2,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,Y35-44,TOTAL,HU,2008,0.4,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,Y35-44,TOTAL,LV,2008,0.6,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,Y35-44,TOTAL,RO,2008,0.3,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,Y35-44,TOTAL,SI,2008,0.2,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,Y35-44,TOTAL,SK,2008,0.4,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,Y45-54,ED0-2,BE,2008,3.4,u
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,Y45-54,ED0-2,EL,2008,0.3,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,Y45-54,ED0-2,ES,2008,0.7,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,Y45-54,ED0-2,HU,2008,1.3,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,Y45-54,ED0-2,LV,2008,1.2,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,Y45-54,ED0-2,MT,2008,1.0,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,Y45-54,ED0-2,RO,2008,1.1,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,Y45-54,ED3_4,BG,2008,0.5,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,Y45-54,ED3_4,CY,2008,0.4,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,Y45-54,ED3_4,CZ,2008,2.8,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,Y45-54,ED3_4,EL,2008,0.9,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,Y45-54,ED3_4,ES,2008,0.5,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,Y45-54,ED3_4,LV,2008,1.4,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,Y45-54,ED3_4,MT,2008,0.8,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,Y45-54,ED3_4,RO,2008,0.7,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,Y45-54,ED3_4,SK,2008,0.2,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,Y45-54,ED5_6,BE,2008,1.9,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,Y45-54,ED5_6,BG,2008,0.6,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,Y45-54,ED5_6,EL,2008,0.7,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,Y45-54,ED5_6,ES,2008,0.4,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,Y45-54,ED5_6,RO,2008,0.2,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,Y45-54,TOTAL,BE,2008,1.8,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,Y45-54,TOTAL,BG,2008,0.4,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,Y45-54,TOTAL,CY,2008,0.2,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,Y45-54,TOTAL,CZ,2008,2.3,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,Y45-54,TOTAL,EL,2008,0.7,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,Y45-54,TOTAL,ES,2008,0.6,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,Y45-54,TOTAL,HU,2008,0.2,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,Y45-54,TOTAL,LV,2008,1.0,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,Y45-54,TOTAL,MT,2008,0.8,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,Y45-54,TOTAL,RO,2008,0.7,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,Y45-54,TOTAL,SK,2008,0.1,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,Y55-64,ED0-2,BE,2008,2.3,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,Y55-64,ED0-2,BG,2008,0.6,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,Y55-64,ED0-2,CZ,2008,3.5,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,Y55-64,ED0-2,EL,2008,0.5,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,Y55-64,ED0-2,ES,2008,0.6,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,Y55-64,ED0-2,HU,2008,0.5,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,Y55-64,ED0-2,LV,2008,2.5,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,DAY,T,Y55-64,ED0-2,MT,2008,0.3,
