STRUCTURE,STRUCTURE_ID,freq,unit,facility,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,IS,2011,2463.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,IS,2012,2459.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,IS,2013,2503.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,IS,2014,2586.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,IS,2015,2597.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,IS,2016,2629.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,IS,2017,2634.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,IS,2018,2648.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,IS,2019,2693.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,IS,2020,2675.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,IS00,1993,1286.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,IS00,1994,1353.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,IS00,1995,1419.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,IS00,1996,1387.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,IS00,1997,1376.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,IS00,1998,1430.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,IS00,1999,1531.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,IS00,2000,1653.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,IS00,2001,1666.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,IS00,2002,1790.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,IS00,2003,1894.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,IS00,2004,2007.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,IS00,2005,2046.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,IS00,2006,2138.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,IS00,2007,2544.00,b
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,IS00,2008,2561.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,IS00,2009,2550.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,IS00,2010,2539.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,IS00,2011,2463.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,IS00,2012,2459.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,IS00,2013,2503.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,IS00,2014,2586.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,IS00,2015,2596.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,IS00,2016,2628.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,IT,2000,125868.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,IT,2001,134107.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,IT,2002,147328.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,IT,2003,154585.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,IT,2004,160120.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,IT,2005,169827.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,IT,2006,180626.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,IT,2007,188466.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,IT,2008,191430.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,IT,2009,201180.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,IT,2010,212875.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,IT,2011,220711.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,IT,2012,224136.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,IT,2013,234008.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,IT,2014,239090.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,IT,2015,244395.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,IT,2016,244928.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,IT,2017,251701.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,IT,2018,253642.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,IT,2019,257410.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,IT,2020,262355,e
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,IT,2021,260052,p
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITC1,2000,9273.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITC1,2001,10953.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITC1,2002,11874.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITC1,2003,12799.00,b
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITC1,2004,13739.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITC1,2005,17254.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITC1,2006,20336.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITC1,2007,19109.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITC1,2008,20397.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITC1,2009,22192.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITC1,2010,26507.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITC1,2011,28478.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITC1,2012,29199.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITC1,2013,31953.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITC1,2014,33593.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITC1,2015,33649.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITC2,2000,0.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITC2,2001,0.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITC2,2002,8.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITC2,2003,33.00,b
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITC2,2004,44.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITC2,2005,44.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITC2,2006,80.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITC2,2007,126.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITC2,2008,136.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITC2,2009,131.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITC2,2010,138.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITC2,2011,149.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITC2,2012,151.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITC2,2013,159.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITC2,2014,151.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITC2,2015,141.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITC3,2000,2049.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITC3,2001,2494.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITC3,2002,1662.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITC3,2003,2183.00,b
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITC3,2004,2268.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITC3,2005,3016.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITC3,2006,3042.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITC3,2007,3403.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITC3,2008,3843.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITC3,2009,4209.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITC3,2010,7293.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITC3,2011,7700.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITC3,2012,8024.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITC3,2013,7894.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITC3,2014,7694.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITC3,2015,7934.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITC4,2000,46020.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITC4,2001,49539.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITC4,2002,50709.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITC4,2003,54698.00,b
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITC4,2004,56144.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITC4,2005,58809.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITC4,2006,60267.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITC4,2007,62308.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITC4,2008,63161.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITC4,2009,65293.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITC4,2010,67012.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITC4,2011,67261.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITC4,2012,67933.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITC4,2013,68441.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITC4,2014,68747.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITC4,2015,69307.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITF1,2000,391.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITF1,2001,220.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITF1,2002,530.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITF1,2003,1526.00,b
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITF1,2004,1497.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITF1,2005,1860.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITF1,2006,2506.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITF1,2007,2694.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITF1,2008,2632.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITF1,2009,2689.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITF1,2010,2658.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITF1,2011,2563.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITF1,2012,2471.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITF1,2013,2537.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITF1,2014,2548.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITF1,2015,2563.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITF2,2000,0.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITF2,2001,72.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITF2,2002,99.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITF2,2003,82.00,b
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITF2,2004,82.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITF2,2005,67.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITF2,2006,60.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITF2,2007,60.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITF2,2008,60.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITF2,2009,60.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITF2,2010,90.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITF2,2011,178.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITF2,2012,204.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITF2,2013,199.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITF2,2014,200.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITF2,2015,194.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITF3,2000,966.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITF3,2001,1628.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITF3,2002,1062.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITF3,2003,1803.00,b
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITF3,2004,1579.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITF3,2005,1463.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITF3,2006,1971.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITF3,2007,2025.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITF3,2008,2206.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITF3,2009,2132.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITF3,2010,2289.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITF3,2011,2464.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITF3,2012,2574.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITF3,2013,2565.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITF3,2014,2551.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITF3,2015,2919.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITF4,2000,2481.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITF4,2001,2499.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITF4,2002,2681.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITF4,2003,2356.00,b
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITF4,2004,2666.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITF4,2005,2748.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITF4,2006,2698.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITF4,2007,2598.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITF4,2008,2864.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITF4,2009,4008.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITF4,2010,3889.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITF4,2011,5990.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITF4,2012,6813.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITF4,2013,7226.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITF4,2014,7884.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITF4,2015,8676.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITF5,2000,203.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITF5,2001,192.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITF5,2002,241.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITF5,2003,317.00,b
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITF5,2004,236.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITF5,2005,354.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITF5,2006,529.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITF5,2007,524.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITF5,2008,538.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITF5,2009,522.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITF5,2010,580.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITF5,2011,581.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITF5,2012,569.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITF5,2013,504.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITF5,2014,515.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITF5,2015,560.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITF6,2000,1131.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITF6,2001,1338.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITF6,2002,1425.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITF6,2003,1431.00,b
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITF6,2004,1497.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITF6,2005,1649.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITF6,2006,1737.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITF6,2007,1761.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITF6,2008,1398.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITF6,2009,1695.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITF6,2010,2236.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITF6,2011,2350.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITF6,2012,2413.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITF6,2013,3262.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITF6,2014,3568.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITF6,2015,3901.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITG1,2000,1506.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITG1,2001,2032.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITG1,2002,1935.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITG1,2003,1978.00,b
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITG1,2004,2233.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITG1,2005,2365.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITG1,2006,2408.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITG1,2007,2453.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITG1,2008,2521.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITG1,2009,2392.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITG1,2010,2558.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITG1,2011,2687.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITG1,2012,3071.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITG1,2013,3469.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITG1,2014,3893.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITG1,2015,4038.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITG2,2000,432.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITG2,2001,409.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITG2,2002,711.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITG2,2003,730.00,b
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITG2,2004,1028.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITG2,2005,1380.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITG2,2006,1522.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITG2,2007,1697.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITG2,2008,1701.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITG2,2009,1770.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITG2,2010,1792.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITG2,2011,1869.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITG2,2012,1047.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITG2,2013,1516.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITG2,2014,1952.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITG2,2015,2012.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITH1,2000,1555.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITH1,2001,1618.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITH1,2002,1781.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITH1,2003,2000.00,b
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITH1,2004,2020.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITH1,2005,2069.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITH1,2006,2093.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITH1,2007,3590.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITH1,2008,3630.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITH1,2009,3640.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITH1,2010,4169.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,NR,NRCBED,ITH1,2011,4184.00,
