STRUCTURE,STRUCTURE_ID,freq,unit,severity,age,sex,nace_r1,deviatn,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,D_GE4,TOTAL,UNK,TOTAL,DEV_3,EU_V,2005,122,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,D_GE4,TOTAL,UNK,TOTAL,DEV_4,EU_V,2005,248,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,D_GE4,TOTAL,UNK,TOTAL,DEV_5,EU_V,2005,193,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,D_GE4,TOTAL,UNK,TOTAL,DEV_6,EU_V,2005,202,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,D_GE4,TOTAL,UNK,TOTAL,DEV_7,EU_V,2005,151,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,D_GE4,TOTAL,UNK,TOTAL,TOTAL,EU_V,2005,983,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,D_GE4,UNK,T,TOTAL,DEV_1,EU_V,2005,377,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,D_GE4,UNK,T,TOTAL,DEV_2,EU_V,2005,188,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,D_GE4,UNK,T,TOTAL,DEV_3,EU_V,2005,1127,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,D_GE4,UNK,T,TOTAL,DEV_4,EU_V,2005,7959,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,D_GE4,UNK,T,TOTAL,DEV_5,EU_V,2005,17516,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,D_GE4,UNK,T,TOTAL,DEV_6,EU_V,2005,4790,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,D_GE4,UNK,T,TOTAL,DEV_7,EU_V,2005,10967,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,D_GE4,UNK,T,TOTAL,DEV_8,EU_V,2005,2583,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,D_GE4,UNK,T,TOTAL,DEV_9,EU_V,2005,1536,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,D_GE4,UNK,T,TOTAL,TOTAL,EU_V,2005,47041,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,D_GE4,Y15-17,T,TOTAL,DEV_1,EU_V,2005,344,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,D_GE4,Y15-17,T,TOTAL,DEV_2,EU_V,2005,789,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,D_GE4,Y15-17,T,TOTAL,DEV_3,EU_V,2005,3405,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,D_GE4,Y15-17,T,TOTAL,DEV_4,EU_V,2005,11507,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,D_GE4,Y15-17,T,TOTAL,DEV_5,EU_V,2005,5335,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,D_GE4,Y15-17,T,TOTAL,DEV_6,EU_V,2005,5893,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,D_GE4,Y15-17,T,TOTAL,DEV_7,EU_V,2005,4628,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,D_GE4,Y15-17,T,TOTAL,DEV_8,EU_V,2005,520,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,D_GE4,Y15-17,T,TOTAL,DEV_9,EU_V,2005,627,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,D_GE4,Y15-17,T,TOTAL,TOTAL,EU_V,2005,33047,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,D_GE4,Y18-24,T,TOTAL,DEV_1,EU_V,2005,3225,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,D_GE4,Y18-24,T,TOTAL,DEV_2,EU_V,2005,10134,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,D_GE4,Y18-24,T,TOTAL,DEV_3,EU_V,2005,43096,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,D_GE4,Y18-24,T,TOTAL,DEV_4,EU_V,2005,139213,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,D_GE4,Y18-24,T,TOTAL,DEV_5,EU_V,2005,71263,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,D_GE4,Y18-24,T,TOTAL,DEV_6,EU_V,2005,70042,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,D_GE4,Y18-24,T,TOTAL,DEV_7,EU_V,2005,77908,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,D_GE4,Y18-24,T,TOTAL,DEV_8,EU_V,2005,9259,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,D_GE4,Y18-24,T,TOTAL,DEV_9,EU_V,2005,8214,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,D_GE4,Y18-24,T,TOTAL,TOTAL,EU_V,2005,432357,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,D_GE4,Y25-34,T,TOTAL,DEV_1,EU_V,2005,5146,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,D_GE4,Y25-34,T,TOTAL,DEV_2,EU_V,2005,17418,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,D_GE4,Y25-34,T,TOTAL,DEV_3,EU_V,2005,75323,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,D_GE4,Y25-34,T,TOTAL,DEV_4,EU_V,2005,204821,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,D_GE4,Y25-34,T,TOTAL,DEV_5,EU_V,2005,147057,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,D_GE4,Y25-34,T,TOTAL,DEV_6,EU_V,2005,122510,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,D_GE4,Y25-34,T,TOTAL,DEV_7,EU_V,2005,162288,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,D_GE4,Y25-34,T,TOTAL,DEV_8,EU_V,2005,20339,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,D_GE4,Y25-34,T,TOTAL,DEV_9,EU_V,2005,14867,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,D_GE4,Y25-34,T,TOTAL,TOTAL,EU_V,2005,769769,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,D_GE4,Y35-44,T,TOTAL,DEV_1,EU_V,2005,4946,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,D_GE4,Y35-44,T,TOTAL,DEV_2,EU_V,2005,17303,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,D_GE4,Y35-44,T,TOTAL,DEV_3,EU_V,2005,75158,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,D_GE4,Y35-44,T,TOTAL,DEV_4,EU_V,2005,196988,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,D_GE4,Y35-44,T,TOTAL,DEV_5,EU_V,2005,173941,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,D_GE4,Y35-44,T,TOTAL,DEV_6,EU_V,2005,121422,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,D_GE4,Y35-44,T,TOTAL,DEV_7,EU_V,2005,162527,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,D_GE4,Y35-44,T,TOTAL,DEV_8,EU_V,2005,19899,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,D_GE4,Y35-44,T,TOTAL,DEV_9,EU_V,2005,13334,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,D_GE4,Y35-44,T,TOTAL,TOTAL,EU_V,2005,785517,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,D_GE4,Y45-54,T,TOTAL,DEV_1,EU_V,2005,3453,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,D_GE4,Y45-54,T,TOTAL,DEV_2,EU_V,2005,11926,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,D_GE4,Y45-54,T,TOTAL,DEV_3,EU_V,2005,57370,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,D_GE4,Y45-54,T,TOTAL,DEV_4,EU_V,2005,142027,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,D_GE4,Y45-54,T,TOTAL,DEV_5,EU_V,2005,163462,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,D_GE4,Y45-54,T,TOTAL,DEV_6,EU_V,2005,88854,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,D_GE4,Y45-54,T,TOTAL,DEV_7,EU_V,2005,116403,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,D_GE4,Y45-54,T,TOTAL,DEV_8,EU_V,2005,15469,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,D_GE4,Y45-54,T,TOTAL,DEV_9,EU_V,2005,9737,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,D_GE4,Y45-54,T,TOTAL,TOTAL,EU_V,2005,608700,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,D_GE4,Y55-64,T,TOTAL,DEV_1,EU_V,2005,1334,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,D_GE4,Y55-64,T,TOTAL,DEV_2,EU_V,2005,4740,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,D_GE4,Y55-64,T,TOTAL,DEV_3,EU_V,2005,24375,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,D_GE4,Y55-64,T,TOTAL,DEV_4,EU_V,2005,60190,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,D_GE4,Y55-64,T,TOTAL,DEV_5,EU_V,2005,93987,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,D_GE4,Y55-64,T,TOTAL,DEV_6,EU_V,2005,38212,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,D_GE4,Y55-64,T,TOTAL,DEV_7,EU_V,2005,48898,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,D_GE4,Y55-64,T,TOTAL,DEV_8,EU_V,2005,6458,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,D_GE4,Y55-64,T,TOTAL,DEV_9,EU_V,2005,4205,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,D_GE4,Y55-64,T,TOTAL,TOTAL,EU_V,2005,282400,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,D_GE4,Y_GE65,T,TOTAL,DEV_1,EU_V,2005,91,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,D_GE4,Y_GE65,T,TOTAL,DEV_2,EU_V,2005,411,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,D_GE4,Y_GE65,T,TOTAL,DEV_3,EU_V,2005,2045,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,D_GE4,Y_GE65,T,TOTAL,DEV_4,EU_V,2005,5616,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,D_GE4,Y_GE65,T,TOTAL,DEV_5,EU_V,2005,11400,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,D_GE4,Y_GE65,T,TOTAL,DEV_6,EU_V,2005,2830,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,D_GE4,Y_GE65,T,TOTAL,DEV_7,EU_V,2005,2062,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,D_GE4,Y_GE65,T,TOTAL,DEV_8,EU_V,2005,610,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,D_GE4,Y_GE65,T,TOTAL,DEV_9,EU_V,2005,151,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,D_GE4,Y_GE65,T,TOTAL,TOTAL,EU_V,2005,25220,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,F,TOTAL,DEV_1,EU_V,2005,7,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,F,TOTAL,DEV_3,EU_V,2005,9,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,F,TOTAL,DEV_4,EU_V,2005,121,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,F,TOTAL,DEV_5,EU_V,2005,39,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,F,TOTAL,DEV_6,EU_V,2005,15,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,F,TOTAL,DEV_7,EU_V,2005,4,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,F,TOTAL,DEV_8,EU_V,2005,20,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,F,TOTAL,DEV_9,EU_V,2005,17,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,F,TOTAL,TOTAL,EU_V,2005,234,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,M,TOTAL,DEV_1,EU_V,2005,238,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,M,TOTAL,DEV_2,EU_V,2005,88,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,M,TOTAL,DEV_3,EU_V,2005,625,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,M,TOTAL,DEV_4,EU_V,2005,1557,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,M,TOTAL,DEV_5,EU_V,2005,815,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,M,TOTAL,DEV_6,EU_V,2005,261,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,M,TOTAL,DEV_7,EU_V,2005,88,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,M,TOTAL,DEV_8,EU_V,2005,178,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,M,TOTAL,DEV_9,EU_V,2005,136,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,M,TOTAL,TOTAL,EU_V,2005,3986,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,A,DEV_1,EU_V,2005,19,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,A,DEV_2,EU_V,2005,5,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,A,DEV_3,EU_V,2005,88,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,A,DEV_4,EU_V,2005,156,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,A,DEV_5,EU_V,2005,85,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,A,DEV_6,EU_V,2005,21,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,A,DEV_7,EU_V,2005,14,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,A,DEV_8,EU_V,2005,21,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,A,DEV_9,EU_V,2005,12,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,A,TOTAL,EU_V,2005,421,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,B,DEV_3,EU_V,2005,4,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,B,DEV_5,EU_V,2005,11,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,B,TOTAL,EU_V,2005,21,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,C,DEV_1,EU_V,2005,5,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,C,DEV_2,EU_V,2005,9,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,C,DEV_3,EU_V,2005,29,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,C,DEV_4,EU_V,2005,22,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,C,DEV_5,EU_V,2005,16,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,C,DEV_6,EU_V,2005,11,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,C,DEV_8,EU_V,2005,7,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,C,DEV_9,EU_V,2005,4,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,C,TOTAL,EU_V,2005,105,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,D,DEV_1,EU_V,2005,71,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,D,DEV_2,EU_V,2005,38,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,D,DEV_3,EU_V,2005,126,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,D,DEV_4,EU_V,2005,359,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,D,DEV_5,EU_V,2005,158,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,D,DEV_6,EU_V,2005,72,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,D,DEV_7,EU_V,2005,19,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,D,DEV_8,EU_V,2005,35,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,D,DEV_9,EU_V,2005,36,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,D,TOTAL,EU_V,2005,914,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,E,DEV_1,EU_V,2005,11,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,E,DEV_3,EU_V,2005,6,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,E,DEV_4,EU_V,2005,12,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,E,DEV_5,EU_V,2005,13,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,E,DEV_8,EU_V,2005,4,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,E,DEV_9,EU_V,2005,6,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,E,TOTAL,EU_V,2005,56,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,F,DEV_1,EU_V,2005,62,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,F,DEV_2,EU_V,2005,11,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,F,DEV_3,EU_V,2005,232,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,F,DEV_4,EU_V,2005,295,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,F,DEV_5,EU_V,2005,372,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,F,DEV_6,EU_V,2005,49,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,F,DEV_7,EU_V,2005,20,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,F,DEV_8,EU_V,2005,38,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,F,DEV_9,EU_V,2005,28,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,F,TOTAL,EU_V,2005,1107,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,G,DEV_1,EU_V,2005,19,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,G,DEV_2,EU_V,2005,5,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,G,DEV_3,EU_V,2005,45,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,G,DEV_4,EU_V,2005,180,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,G,DEV_5,EU_V,2005,33,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,G,DEV_6,EU_V,2005,29,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,G,DEV_7,EU_V,2005,4,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,G,DEV_8,EU_V,2005,20,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,G,DEV_9,EU_V,2005,14,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,G,TOTAL,EU_V,2005,349,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,H,DEV_4,EU_V,2005,20,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,H,DEV_5,EU_V,2005,10,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,H,DEV_6,EU_V,2005,6,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,H,DEV_8,EU_V,2005,6,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,H,TOTAL,EU_V,2005,48,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,I,DEV_1,EU_V,2005,26,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,I,DEV_2,EU_V,2005,14,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,I,DEV_3,EU_V,2005,63,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,I,DEV_4,EU_V,2005,398,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,I,DEV_5,EU_V,2005,52,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,I,DEV_6,EU_V,2005,59,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,I,DEV_7,EU_V,2005,13,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,I,DEV_8,EU_V,2005,30,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,I,DEV_9,EU_V,2005,24,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,I,TOTAL,EU_V,2005,679,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,J,DEV_4,EU_V,2005,15,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,J,TOTAL,EU_V,2005,23,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,K,DEV_1,EU_V,2005,18,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,K,DEV_3,EU_V,2005,12,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,K,DEV_4,EU_V,2005,98,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,K,DEV_5,EU_V,2005,39,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,K,DEV_6,EU_V,2005,14,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,K,DEV_7,EU_V,2005,7,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,K,DEV_8,EU_V,2005,16,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,K,DEV_9,EU_V,2005,7,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,K,TOTAL,EU_V,2005,214,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,L,DEV_1,EU_V,2005,4,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,L,DEV_3,EU_V,2005,11,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,L,DEV_4,EU_V,2005,33,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,L,DEV_5,EU_V,2005,11,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,L,DEV_8,EU_V,2005,4,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,L,DEV_9,EU_V,2005,10,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,L,TOTAL,EU_V,2005,77,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,M,DEV_4,EU_V,2005,13,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,M,DEV_5,EU_V,2005,4,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,M,DEV_9,EU_V,2005,5,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,M,TOTAL,EU_V,2005,29,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,N,DEV_4,EU_V,2005,22,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,N,DEV_5,EU_V,2005,6,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,N,DEV_8,EU_V,2005,5,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,N,TOTAL,EU_V,2005,40,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,O,DEV_1,EU_V,2005,8,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,O,DEV_3,EU_V,2005,7,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,O,DEV_4,EU_V,2005,42,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,O,DEV_5,EU_V,2005,23,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,O,DEV_6,EU_V,2005,5,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,O,DEV_8,EU_V,2005,7,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,O,TOTAL,EU_V,2005,98,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,P,TOTAL,EU_V,2005,5,
