STRUCTURE,STRUCTURE_ID,freq,unit,severity,sizeclas,nace_r1,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,250-499,J_K,EU15_NO,2004,20239,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,250-499,J_K,EU15_NO,2005,33623,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,250-499,J_K,EU15_NO,2006,35751,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,250-499,J_K,EU15_NO,2007,36052,p
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,250-499,TOTAL,EU15_NO,1996,133329,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,250-499,TOTAL,EU15_NO,1997,145863,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,250-499,TOTAL,EU15_NO,1998,156666,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,250-499,TOTAL,EU15_NO,1999,164934,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,250-499,TOTAL,EU15_NO,2000,170511,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,250-499,TOTAL,EU15_NO,2001,160269,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,250-499,TOTAL,EU15_NO,2002,160328,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,250-499,TOTAL,EU15_NO,2003,157092,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,250-499,TOTAL,EU15_NO,2004,156903,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,250-499,TOTAL,EU15_NO,2005,218361,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,250-499,TOTAL,EU15_NO,2006,219989,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,250-499,TOTAL,EU15_NO,2007,221186,p
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,A,EU15_NO,1996,8043,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,A,EU15_NO,1997,8842,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,A,EU15_NO,1998,9179,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,A,EU15_NO,1999,9735,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,A,EU15_NO,2000,8642,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,A,EU15_NO,2001,7767,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,A,EU15_NO,2002,8174,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,A,EU15_NO,2003,9562,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,A,EU15_NO,2004,9418,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,A,EU15_NO,2005,10842,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,A,EU15_NO,2006,7278,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,A,EU15_NO,2007,6680,p
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,A_D-K,EU15_NO,1996,381203,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,A_D-K,EU15_NO,1997,400292,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,A_D-K,EU15_NO,1998,433630,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,A_D-K,EU15_NO,1999,459513,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,A_D-K,EU15_NO,2000,477682,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,A_D-K,EU15_NO,2001,469954,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,A_D-K,EU15_NO,2002,496142,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,A_D-K,EU15_NO,2003,488967,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,A_D-K,EU15_NO,2004,476787,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,A_D-K,EU15_NO,2005,632283,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,A_D-K,EU15_NO,2006,637131,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,A_D-K,EU15_NO,2007,601134,p
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,D,EU15_NO,1996,183454,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,D,EU15_NO,1997,195304,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,D,EU15_NO,1998,208798,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,D,EU15_NO,1999,207236,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,D,EU15_NO,2000,213030,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,D,EU15_NO,2001,201706,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,D,EU15_NO,2002,204766,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,D,EU15_NO,2003,196393,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,D,EU15_NO,2004,187946,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,D,EU15_NO,2005,256830,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,D,EU15_NO,2006,262788,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,D,EU15_NO,2007,246796,p
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,E,EU15_NO,1996,2794,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,E,EU15_NO,1997,3936,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,E,EU15_NO,1998,3893,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,E,EU15_NO,1999,3647,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,E,EU15_NO,2000,4012,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,E,EU15_NO,2001,3384,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,E,EU15_NO,2002,3716,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,E,EU15_NO,2003,3819,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,E,EU15_NO,2004,3919,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,E,EU15_NO,2005,5476,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,E,EU15_NO,2006,5044,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,E,EU15_NO,2007,4237,p
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,F,EU15_NO,1996,51205,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,F,EU15_NO,1997,52404,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,F,EU15_NO,1998,60489,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,F,EU15_NO,1999,62863,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,F,EU15_NO,2000,66725,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,F,EU15_NO,2001,68733,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,F,EU15_NO,2002,74291,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,F,EU15_NO,2003,75554,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,F,EU15_NO,2004,76372,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,F,EU15_NO,2005,91631,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,F,EU15_NO,2006,92293,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,F,EU15_NO,2007,83313,p
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,G,EU15_NO,1996,43575,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,G,EU15_NO,1997,44559,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,G,EU15_NO,1998,47475,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,G,EU15_NO,1999,50904,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,G,EU15_NO,2000,53772,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,G,EU15_NO,2001,55943,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,G,EU15_NO,2002,62281,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,G,EU15_NO,2003,65337,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,G,EU15_NO,2004,63308,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,G,EU15_NO,2005,85537,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,G,EU15_NO,2006,83478,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,G,EU15_NO,2007,79827,p
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,H,EU15_NO,1996,14243,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,H,EU15_NO,1997,14373,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,H,EU15_NO,1998,16295,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,H,EU15_NO,1999,18411,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,H,EU15_NO,2000,19674,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,H,EU15_NO,2001,19277,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,H,EU15_NO,2002,21713,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,H,EU15_NO,2003,21213,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,H,EU15_NO,2004,22091,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,H,EU15_NO,2005,28470,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,H,EU15_NO,2006,27064,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,H,EU15_NO,2007,25982,p
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,I,EU15_NO,1996,27517,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,I,EU15_NO,1997,30179,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,I,EU15_NO,1998,32286,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,I,EU15_NO,1999,37011,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,I,EU15_NO,2000,37581,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,I,EU15_NO,2001,35563,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,I,EU15_NO,2002,40966,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,I,EU15_NO,2003,41818,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,I,EU15_NO,2004,42037,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,I,EU15_NO,2005,63657,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,I,EU15_NO,2006,66242,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,I,EU15_NO,2007,61299,p
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,J_K,EU15_NO,1996,49318,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,J_K,EU15_NO,1997,50695,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,J_K,EU15_NO,1998,55215,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,J_K,EU15_NO,1999,69706,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,J_K,EU15_NO,2000,74245,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,J_K,EU15_NO,2001,77581,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,J_K,EU15_NO,2002,80235,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,J_K,EU15_NO,2003,75270,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,J_K,EU15_NO,2004,71695,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,J_K,EU15_NO,2005,89839,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,J_K,EU15_NO,2006,92945,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,J_K,EU15_NO,2007,93000,p
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,TOTAL,EU15_NO,1996,443955,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,TOTAL,EU15_NO,1997,469823,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,TOTAL,EU15_NO,1998,510401,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,TOTAL,EU15_NO,1999,542374,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,TOTAL,EU15_NO,2000,565877,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,TOTAL,EU15_NO,2001,550765,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,TOTAL,EU15_NO,2002,593574,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,TOTAL,EU15_NO,2003,590134,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,TOTAL,EU15_NO,2004,578828,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,TOTAL,EU15_NO,2005,778136,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,TOTAL,EU15_NO,2006,778233,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,50-249,TOTAL,EU15_NO,2007,733884,p
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,A,EU15_NO,1996,3568,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,A,EU15_NO,1997,4492,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,A,EU15_NO,1998,5274,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,A,EU15_NO,1999,4487,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,A,EU15_NO,2000,4473,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,A,EU15_NO,2001,3809,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,A,EU15_NO,2002,4269,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,A,EU15_NO,2003,5189,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,A,EU15_NO,2004,4806,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,A,EU15_NO,2005,5614,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,A,EU15_NO,2006,5414,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,A,EU15_NO,2007,5003,p
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,A_D-K,EU15_NO,1996,267382,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,A_D-K,EU15_NO,1997,287089,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,A_D-K,EU15_NO,1998,307227,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,A_D-K,EU15_NO,1999,327971,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,A_D-K,EU15_NO,2000,347063,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,A_D-K,EU15_NO,2001,321634,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,A_D-K,EU15_NO,2002,321481,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,A_D-K,EU15_NO,2003,303837,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,A_D-K,EU15_NO,2004,310500,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,A_D-K,EU15_NO,2005,482172,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,A_D-K,EU15_NO,2006,489794,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,A_D-K,EU15_NO,2007,492577,p
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,D,EU15_NO,1996,136302,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,D,EU15_NO,1997,146566,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,D,EU15_NO,1998,153293,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,D,EU15_NO,1999,145440,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,D,EU15_NO,2000,147719,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,D,EU15_NO,2001,139757,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,D,EU15_NO,2002,129012,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,D,EU15_NO,2003,119241,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,D,EU15_NO,2004,119552,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,D,EU15_NO,2005,196302,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,D,EU15_NO,2006,194077,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,D,EU15_NO,2007,189984,p
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,E,EU15_NO,1996,7107,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,E,EU15_NO,1997,7540,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,E,EU15_NO,1998,7779,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,E,EU15_NO,1999,6203,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,E,EU15_NO,2000,5775,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,E,EU15_NO,2001,5075,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,E,EU15_NO,2002,5096,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,E,EU15_NO,2003,4798,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,E,EU15_NO,2004,4766,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,E,EU15_NO,2005,6813,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,E,EU15_NO,2006,4653,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,E,EU15_NO,2007,4540,p
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,F,EU15_NO,1996,16255,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,F,EU15_NO,1997,16101,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,F,EU15_NO,1998,17078,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,F,EU15_NO,1999,17902,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,F,EU15_NO,2000,17689,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,F,EU15_NO,2001,16065,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,F,EU15_NO,2002,15510,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,F,EU15_NO,2003,14857,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,F,EU15_NO,2004,14676,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,F,EU15_NO,2005,22850,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,F,EU15_NO,2006,22899,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,F,EU15_NO,2007,22306,p
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,G,EU15_NO,1996,33877,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,G,EU15_NO,1997,33942,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,G,EU15_NO,1998,37643,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,G,EU15_NO,1999,42744,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,G,EU15_NO,2000,46425,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,G,EU15_NO,2001,44555,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,G,EU15_NO,2002,51471,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,G,EU15_NO,2003,51015,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,G,EU15_NO,2004,54218,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,G,EU15_NO,2005,78792,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,G,EU15_NO,2006,77366,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,G,EU15_NO,2007,79242,p
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,H,EU15_NO,1996,9177,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,H,EU15_NO,1997,9396,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,H,EU15_NO,1998,10968,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,H,EU15_NO,1999,12278,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,H,EU15_NO,2000,13405,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,H,EU15_NO,2001,12046,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,H,EU15_NO,2002,13359,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,H,EU15_NO,2003,14466,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,H,EU15_NO,2004,14766,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,H,EU15_NO,2005,14109,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,H,EU15_NO,2006,15689,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,H,EU15_NO,2007,15246,p
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,I,EU15_NO,1996,29154,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,I,EU15_NO,1997,30868,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,I,EU15_NO,1998,32728,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,I,EU15_NO,1999,43537,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,I,EU15_NO,2000,49417,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,I,EU15_NO,2001,46106,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,I,EU15_NO,2002,49028,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,I,EU15_NO,2003,51249,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,I,EU15_NO,2004,57035,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,I,EU15_NO,2005,72200,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,I,EU15_NO,2006,73530,
