STRUCTURE,STRUCTURE_ID,freq,unit,severity,injury,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ079,EU15_NO,2007,5,p
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ080,EU15_NO,1997,13,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ080,EU15_NO,1998,12,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ080,EU15_NO,1999,11,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ080,EU15_NO,2000,5,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ080,EU15_NO,2001,9,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ080,EU15_NO,2002,5,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ080,EU15_NO,2003,,p
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ080,EU15_NO,2004,,p
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ080,EU15_NO,2005,8,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ080,EU15_NO,2007,8,p
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ081,EU15_NO,1997,0,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ081,EU15_NO,1998,0,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ081,EU15_NO,1999,0,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ081,EU15_NO,2000,0,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ081,EU15_NO,2001,0,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ081,EU15_NO,2002,0,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ081,EU15_NO,2003,,p
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ081,EU15_NO,2004,,p
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ082,EU15_NO,1997,0,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ082,EU15_NO,1998,0,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ082,EU15_NO,1999,0,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ082,EU15_NO,2000,0,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ082,EU15_NO,2001,0,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ082,EU15_NO,2002,0,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ082,EU15_NO,2003,,p
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ082,EU15_NO,2004,,p
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ089,EU15_NO,1997,0,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ089,EU15_NO,1998,0,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ089,EU15_NO,1999,0,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ089,EU15_NO,2000,0,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ089,EU15_NO,2001,0,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ089,EU15_NO,2002,0,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ089,EU15_NO,2003,4,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ089,EU15_NO,2004,,p
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ090,EU15_NO,1997,12,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ090,EU15_NO,1998,11,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ090,EU15_NO,1999,13,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ090,EU15_NO,2000,10,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ090,EU15_NO,2001,11,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ090,EU15_NO,2002,0,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ090,EU15_NO,2003,,p
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ090,EU15_NO,2004,,p
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ090,EU15_NO,2006,13,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ090,EU15_NO,2007,6,p
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ091,EU15_NO,1997,1,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ091,EU15_NO,1998,3,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ091,EU15_NO,1999,2,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ091,EU15_NO,2000,17,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ091,EU15_NO,2001,22,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ091,EU15_NO,2002,9,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ091,EU15_NO,2003,9,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ091,EU15_NO,2004,23,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ091,EU15_NO,2005,16,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ091,EU15_NO,2006,20,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ091,EU15_NO,2007,16,p
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ092,EU15_NO,1997,0,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ092,EU15_NO,1998,0,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ092,EU15_NO,1999,0,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ092,EU15_NO,2000,0,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ092,EU15_NO,2001,0,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ092,EU15_NO,2002,0,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ092,EU15_NO,2003,,p
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ092,EU15_NO,2004,,p
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ092,EU15_NO,2007,5,p
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ099,EU15_NO,1997,0,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ099,EU15_NO,1998,0,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ099,EU15_NO,1999,0,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ099,EU15_NO,2000,0,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ099,EU15_NO,2001,58,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ099,EU15_NO,2002,0,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ099,EU15_NO,2003,9,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ099,EU15_NO,2004,,p
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ099,EU15_NO,2005,9,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ099,EU15_NO,2006,23,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ099,EU15_NO,2007,8,p
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ100,EU15_NO,1997,7,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ100,EU15_NO,1998,8,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ100,EU15_NO,1999,10,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ100,EU15_NO,2000,10,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ100,EU15_NO,2001,13,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ100,EU15_NO,2002,9,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ100,EU15_NO,2003,6,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ100,EU15_NO,2004,6,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ100,EU15_NO,2007,6,p
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ101,EU15_NO,1997,0,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ101,EU15_NO,1998,0,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ101,EU15_NO,1999,0,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ101,EU15_NO,2000,0,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ101,EU15_NO,2001,0,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ101,EU15_NO,2002,0,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ101,EU15_NO,2003,,p
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ101,EU15_NO,2004,,p
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ102,EU15_NO,1997,1,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ102,EU15_NO,1998,0,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ102,EU15_NO,1999,0,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ102,EU15_NO,2000,2,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ102,EU15_NO,2001,4,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ102,EU15_NO,2002,1,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ102,EU15_NO,2003,,p
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ102,EU15_NO,2004,,p
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ103,EU15_NO,1997,0,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ103,EU15_NO,1998,0,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ103,EU15_NO,1999,0,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ103,EU15_NO,2000,0,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ103,EU15_NO,2001,0,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ103,EU15_NO,2002,0,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ103,EU15_NO,2003,,p
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ103,EU15_NO,2004,,p
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ109,EU15_NO,1997,0,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ109,EU15_NO,1998,0,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ109,EU15_NO,1999,0,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ109,EU15_NO,2000,0,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ109,EU15_NO,2001,0,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ109,EU15_NO,2002,0,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ109,EU15_NO,2003,,p
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ109,EU15_NO,2004,,p
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ109,EU15_NO,2005,4,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ109,EU15_NO,2007,7,p
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ110,EU15_NO,1997,26,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ110,EU15_NO,1998,47,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ110,EU15_NO,1999,69,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ110,EU15_NO,2000,75,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ110,EU15_NO,2001,101,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ110,EU15_NO,2002,13,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ110,EU15_NO,2003,17,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ110,EU15_NO,2004,18,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ110,EU15_NO,2005,28,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ110,EU15_NO,2006,310,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ110,EU15_NO,2007,94,p
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ111,EU15_NO,1997,0,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ111,EU15_NO,1998,0,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ111,EU15_NO,1999,0,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ111,EU15_NO,2000,0,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ111,EU15_NO,2001,0,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ111,EU15_NO,2002,0,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ111,EU15_NO,2003,28,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ111,EU15_NO,2004,107,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ111,EU15_NO,2005,95,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ111,EU15_NO,2006,159,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ111,EU15_NO,2007,137,p
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ112,EU15_NO,1997,0,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ112,EU15_NO,1998,0,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ112,EU15_NO,1999,0,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ112,EU15_NO,2000,0,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ112,EU15_NO,2001,0,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ112,EU15_NO,2002,0,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ112,EU15_NO,2003,6,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ112,EU15_NO,2004,8,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ112,EU15_NO,2005,23,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ112,EU15_NO,2006,46,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ112,EU15_NO,2007,35,p
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ119,EU15_NO,1997,6,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ119,EU15_NO,1998,8,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ119,EU15_NO,1999,3,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ119,EU15_NO,2000,7,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ119,EU15_NO,2001,6,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ119,EU15_NO,2002,8,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ119,EU15_NO,2003,7,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ119,EU15_NO,2004,13,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ119,EU15_NO,2005,15,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ119,EU15_NO,2006,30,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ119,EU15_NO,2007,21,p
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ120,EU15_NO,1997,506,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ120,EU15_NO,1998,568,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ120,EU15_NO,1999,572,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ120,EU15_NO,2000,3567,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ120,EU15_NO,2001,3446,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ120,EU15_NO,2002,3632,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ120,EU15_NO,2003,3566,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ120,EU15_NO,2004,3234,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ120,EU15_NO,2005,3225,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ120,EU15_NO,2006,3269,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,INJ120,EU15_NO,2007,3295,p
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,OTH,EU15_NO,1997,4675,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,OTH,EU15_NO,1998,4800,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,OTH,EU15_NO,1999,4695,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,OTH,EU15_NO,2000,1947,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,OTH,EU15_NO,2001,2129,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,OTH,EU15_NO,2002,1837,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,OTH,EU15_NO,2003,1896,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,OTH,EU15_NO,2004,1989,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,OTH,EU15_NO,2005,1472,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,OTH,EU15_NO,2006,1584,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,OTH,EU15_NO,2007,1489,p
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,TOTAL,EU15_NO,1997,76370,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,TOTAL,EU15_NO,1998,79172,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,TOTAL,EU15_NO,1999,80500,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,TOTAL,EU15_NO,2000,74088,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,TOTAL,EU15_NO,2001,72525,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,TOTAL,EU15_NO,2002,75378,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,TOTAL,EU15_NO,2003,83341,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,TOTAL,EU15_NO,2004,78108,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,TOTAL,EU15_NO,2005,98654,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,TOTAL,EU15_NO,2006,103832,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,TOTAL,EU15_NO,2007,105168,p
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,UNK,EU15_NO,1997,1483,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,UNK,EU15_NO,1998,1477,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,UNK,EU15_NO,1999,1727,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,UNK,EU15_NO,2000,1932,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,UNK,EU15_NO,2001,2371,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,UNK,EU15_NO,2002,2750,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,UNK,EU15_NO,2003,6128,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,UNK,EU15_NO,2004,3057,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,UNK,EU15_NO,2005,22576,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,UNK,EU15_NO,2006,22710,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE183_PI,UNK,EU15_NO,2007,21306,p
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE4,INJ010,EU15_NO,1997,1398423,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE4,INJ010,EU15_NO,1998,1411477,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE4,INJ010,EU15_NO,1999,1583702,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE4,INJ010,EU15_NO,2000,1371565,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE4,INJ010,EU15_NO,2001,1144714,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE4,INJ010,EU15_NO,2002,910086,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE4,INJ010,EU15_NO,2003,888349,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE4,INJ010,EU15_NO,2004,867555,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE4,INJ010,EU15_NO,2005,794375,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE4,INJ010,EU15_NO,2006,761250,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE4,INJ010,EU15_NO,2007,646529,p
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE4,INJ011,EU15_NO,1997,51730,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE4,INJ011,EU15_NO,1998,58628,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE4,INJ011,EU15_NO,1999,60487,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE4,INJ011,EU15_NO,2000,224497,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE4,INJ011,EU15_NO,2001,303971,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE4,INJ011,EU15_NO,2002,316013,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE4,INJ011,EU15_NO,2003,387771,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE4,INJ011,EU15_NO,2004,354572,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE4,INJ011,EU15_NO,2005,386042,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE4,INJ011,EU15_NO,2006,374748,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE4,INJ011,EU15_NO,2007,348935,p
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE4,INJ012,EU15_NO,1997,42083,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE4,INJ012,EU15_NO,1998,45473,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE4,INJ012,EU15_NO,1999,43153,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE4,INJ012,EU15_NO,2000,175291,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE4,INJ012,EU15_NO,2001,195372,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE4,INJ012,EU15_NO,2002,210339,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,D_GE4,INJ012,EU15_NO,2003,247123,
